# mass number (A) = 16
# number of protons (Z) = 8
# number of neutrons (N) = 8
# k (1/fm)	n_1(k) (fm^3)
3.6	3.87713512075e-15
3.62	2.54941645135e-15
3.64	1.67228423417e-15
3.66	1.09425651238e-15
3.68	7.14279494505e-16
3.7	4.65111935225e-16
3.72	3.02125443651e-16
3.74	1.9577529483e-16
3.76	1.26552138878e-16
3.78	8.16060496581e-17
3.8	5.24948531429e-17
3.82	3.36862631562e-17
3.84	2.15640795561e-17
3.86	1.37705479271e-17
3.88	8.77230961544e-18
3.9	5.57467227227e-18
3.92	3.53400866384e-18
3.94	2.23490453186e-18
3.96	1.40991734774e-18
3.98	8.87302806587e-19
4.0	5.57049498545e-19
4.02	3.48866812048e-19
4.04	2.17956419436e-19
4.06	1.35838854741e-19
4.08	8.44545190842e-20
4.1	5.23801218336e-20
4.12	3.24082093477e-20
4.14	2.00027025054e-20
4.16	1.23159413176e-20
4.18	7.56470548099e-21
4.2	4.6351318915e-21
4.22	2.83320504176e-21
4.24	1.72758700575e-21
4.26	1.05086768754e-21
4.28	6.37679573968e-22
4.3	3.86014394978e-22
4.32	2.33104784866e-22
4.34	1.40425420787e-22
4.36	8.43892835145e-23
4.38	5.05913240203e-23
4.4	3.02560430371e-23
4.42	1.80507689374e-23
4.44	1.07430335597e-23
4.46	6.37831490976e-24
4.48	3.77774754305e-24
4.5	2.2320709926e-24
4.52	1.31562257988e-24
4.54	7.73576060239e-25
4.56	4.5375691203e-25
4.58	2.65516892371e-25
4.6	1.54992209079e-25
4.62	9.02560922164e-26
4.64	5.24314979197e-26
4.66	3.03848585791e-26
4.68	1.75659450636e-26
4.7	1.01306030381e-26
4.72	5.82839103832e-27
4.74	3.34512074193e-27
4.76	1.91524692188e-27
4.78	1.09392545992e-27
4.8	6.23305260418e-28
4.82	3.54294230373e-28
4.84	2.00898971397e-28
4.86	1.13642769714e-28
4.88	6.41292981244e-29
4.9	3.61012183742e-29
4.92	2.02739345849e-29
4.94	1.13580857904e-29
4.96	6.34780068396e-30
4.98	3.53909778325e-30
5.0	1.96839881242e-30
#normalisation = 1.0
