# mass number (A) = 109
# number of protons (Z) = 47
#units k = 1/fm , units n_1(k) = fm^3# k (1/fm)	n	p	tot
2.76	1.0971991952e-09	3.13221179885e-10	1.41042037508e-09
2.78	6.69389837848e-10	1.90050260924e-10	8.59440098772e-10
2.8	4.06599103196e-10	1.14817456571e-10	5.21416559767e-10
2.82	2.45895087791e-10	6.90671263068e-11	3.14962214098e-10
2.84	1.48057987587e-10	4.13676388358e-11	1.89425626423e-10
2.86	8.87594805335e-11	2.46704909952e-11	1.13429971529e-10
2.88	5.29786517846e-11	1.46495525422e-11	6.76282043269e-11
2.9	3.14841929874e-11	8.66168111319e-12	4.01458741006e-11
2.92	1.86291041432e-11	5.09932870865e-12	2.37284328519e-11
2.94	1.09749183871e-11	2.98922426473e-12	1.39641426518e-11
2.96	6.43758078484e-12	1.74477856731e-12	8.18235935215e-12
2.98	3.75974375075e-12	1.01405167364e-12	4.77379542438e-12
3.0	2.18630132679e-12	5.86839575405e-13	2.7731409022e-12
3.02	1.26584352714e-12	3.38158105109e-13	1.60400163225e-12
3.04	7.29743515107e-13	1.94027298418e-13	9.23770813526e-13
3.06	4.18873239249e-13	1.10853650935e-13	5.29726890184e-13
3.08	2.39397185713e-13	6.30641819083e-14	3.02461367621e-13
3.1	1.36232707178e-13	3.57242053306e-14	1.71956912509e-13
3.12	7.71918563468e-14	2.01507330889e-14	9.73425894357e-14
3.14	4.3550298132e-14	1.13179814729e-14	5.4868279605e-14
3.16	2.44648237817e-14	6.32992154724e-15	3.07947453289e-14
3.18	1.36844105278e-14	3.52517139985e-15	1.72095819277e-14
3.2	7.62157694771e-15	1.95486165261e-15	9.57643860033e-15
3.22	4.22668606775e-15	1.07946108173e-15	5.30614714948e-15
3.24	2.33395883898e-15	5.93546015314e-16	2.92750485429e-15
3.26	1.28329365634e-15	3.24982136373e-16	1.60827579271e-15
3.28	7.02587041283e-16	1.77183592131e-16	8.79770633414e-16
3.3	3.83016079567e-16	9.61939231035e-17	4.79210002671e-16
3.32	2.0791134334e-16	5.20035603859e-17	2.59914903726e-16
3.34	1.12379000351e-16	2.79950333857e-17	1.40374033736e-16
3.36	6.04838484642e-17	1.50069527603e-17	7.54908012246e-17
3.38	3.24147282141e-17	8.01066887127e-18	4.04253970854e-17
3.4	1.72979838409e-17	4.25805130245e-18	2.15560351433e-17
3.42	9.19179052384e-18	2.25382364866e-18	1.14456141725e-17
3.44	4.8635977506e-18	1.18794675366e-18	6.05154450426e-18
3.46	2.5625327548e-18	6.23509496157e-19	3.18604225095e-18
3.48	1.34442559392e-18	3.25881163134e-19	1.67030675705e-18
3.5	7.02361971374e-19	1.69608084507e-19	8.71970055881e-19
3.52	3.65378810519e-19	8.7903455748e-20	4.53282266267e-19
3.54	1.8927146133e-19	4.536683077e-20	2.346382921e-19
3.56	9.76309598896e-20	2.33155141595e-20	1.20946474049e-19
3.58	5.01477955228e-20	1.19323661163e-20	6.20801616392e-20
3.6	2.56495171141e-20	6.08112737631e-21	3.17306444904e-20
3.62	1.3063837733e-20	3.08616052763e-21	1.61499982606e-20
3.64	6.62563879831e-21	1.55966281014e-21	8.18530160844e-21
3.66	3.34619518067e-21	7.84913158492e-22	4.13110833916e-21
3.68	1.68283849297e-21	3.93361702128e-22	2.07620019509e-21
3.7	8.4275698994e-22	1.96310251853e-22	1.03906724179e-21
3.72	4.20273621408e-22	9.75607618444e-23	5.17834383252e-22
3.74	2.08704980104e-22	4.82824752173e-23	2.56987455321e-22
3.76	1.03206120814e-22	2.37950619933e-23	1.27001182808e-22
3.78	5.08219230052e-23	1.16779858441e-23	6.24999088492e-23
3.8	2.49213031799e-23	5.70733867069e-24	3.06286418506e-23
3.82	1.21692950653e-23	2.77769613206e-24	1.49469911974e-23
3.84	5.91747047229e-24	1.34623847109e-24	7.26370894338e-24
3.86	2.86539009164e-24	6.49749875264e-25	3.5151399669e-24
3.88	1.38168595943e-24	3.12290028627e-25	1.69397598806e-24
3.9	6.63458573631e-25	1.49471531605e-25	8.12930105236e-25
3.92	3.17247407655e-25	7.12439590123e-26	3.88491366668e-25
3.94	1.51064727804e-25	3.38164120844e-26	1.84881139889e-25
3.96	7.16324297643e-26	1.59844482072e-26	8.76168779715e-26
3.98	3.38250774313e-26	7.52417898436e-27	4.13492564156e-26
4.0	1.59056454254e-26	3.52705825506e-27	1.94327036804e-26
