# mass number (A) = 20
# number of protons (Z) = 8
# number of neutrons (N) = 12
# k (1/fm)	n_1(k) (fm^3)
0.0	2.51771536113
0.02	2.5208780295
0.04	2.53030722406
0.06	2.54582753096
0.08	2.56714996646
0.1	2.59387696643
0.12	2.62550923415
0.14	2.66145431253
0.16	2.70103671363
0.18	2.7435094089
0.2	2.78806645812
0.22	2.8338565345
0.24	2.87999708843
0.26	2.92558888227
0.28	2.96973062463
0.3	3.01153343462
0.32	3.05013487356
0.34	3.08471229461
0.36	3.11449527897
0.38	3.13877694929
0.4	3.15692397818
0.42	3.16838513908
0.44	3.17269827981
0.46	3.16949563321
0.48	3.15850741484
0.5	3.13956369339
0.52	3.11259455416
0.54	3.07762860952
0.56	3.03478994141
0.58	2.98429358934
0.6	2.92643972207
0.62	2.86160665219
0.64	2.7902428693
0.66	2.71285827961
0.68	2.63001484713
0.7	2.54231683444
0.72	2.45040083937
0.74	2.35492581756
0.76	2.25656327162
0.78	2.15598777358
0.8	2.05386797149
0.82	1.95085821201
0.84	1.84759089057
0.86	1.74466961862
0.88	1.64266327558
0.9	1.54210099032
0.92	1.44346807569
0.94	1.34720291846
0.96	1.25369480793
0.98	1.16328266914
1.0	1.07625465103
1.02	0.99284850703
1.04	0.913252695196
1.06	0.837608116697
1.08	0.766010406198
1.1	0.698512684483
1.12	0.635128682871
1.14	0.575836150237
1.16	0.520580456556
1.18	0.469278311634
1.2	0.421821523662
1.22	0.378080729361
1.24	0.337909035274
1.26	0.30114551808
1.28	0.267618540337
1.3	0.237148846614
1.32	0.209552413258
1.34	0.184643032983
1.36	0.162234622871
1.38	0.14214325108
1.4	0.124188883579
1.42	0.108196857429
1.44	0.0939990915403
1.46	0.0814350493968
1.48	0.0703524710656
1.5	0.0606078938118
1.52	0.0520669820073
1.54	0.0446046877149
1.56	0.0381052634819
1.58	0.0324621485393
1.6	0.0275777488644
1.62	0.0233631304955
1.64	0.0197376441717
1.66	0.016628497868
1.68	0.0139702921813
1.7	0.0117045318406
1.72	0.0097791249273
1.74	0.00814787973142
1.76	0.00677000757301
1.78	0.00560963841728
1.8	0.00463535471751
1.82	0.00381974765409
1.84	0.00313899880334
1.86	0.00257248927238
1.88	0.00210243747337
1.9	0.00171356597938
1.92	0.00139279729683
1.94	0.00112897789755
1.96	0.000912629467483
1.98	0.000735726036755
2.0	0.000591495447186
2.02	0.000474243476479
2.04	0.000379198862467
2.06	0.000302377445844
2.08	0.000240463666037
2.1	0.00019070769367
2.12	0.000150836556758
2.14	0.000118977709434
2.16	9.35935959938e-05
2.18	7.34258742533e-05
2.2	5.74480767371e-05
2.22	4.48256026553e-05
2.24	3.48820454942e-05
2.26	2.70709683425e-05
2.28	2.09523404218e-05
2.3	1.61729427243e-05
2.32	1.24501376325e-05
2.34	9.55847663663e-06
2.36	7.31869179319e-06
2.38	5.58868055277e-06
2.4	4.25615036692e-06
2.42	3.23263949371e-06
2.44	2.44867414964e-06
2.46	1.84986013812e-06
2.48	1.39373986509e-06
2.5	1.04727377007e-06
2.52	7.84829179405e-07
2.54	5.86579921541e-07
2.56	4.37237192947e-07
2.58	3.25046550227e-07
2.6	2.4099791295e-07
2.62	1.78205435751e-07
2.64	1.31422352502e-07
2.66	9.66626777255e-08
2.68	7.09072043956e-08
2.7	5.18757650256e-08
2.72	3.78513976556e-08
2.74	2.75450279501e-08
2.76	1.99916681297e-08
2.78	1.44710481792e-08
2.8	1.04471227318e-08
2.82	7.52211138538e-09
2.84	5.40169148218e-09
2.86	3.86872030645e-09
2.88	2.76345892116e-09
2.9	1.96873558045e-09
2.92	1.39884962588e-09
2.94	9.91298605069e-10
2.96	7.00629363595e-10
2.98	4.93881883468e-10
3.0	3.47223664674e-10
3.02	2.4347116213e-10
3.04	1.70270047719e-10
3.06	1.18763235865e-10
3.08	8.26188857663e-11
3.1	5.73232358642e-11
3.12	3.9667662986e-11
3.14	2.73777388745e-11
3.16	1.8845778019e-11
3.18	1.29385789142e-11
3.2	8.85962979191e-12
3.22	6.05064298032e-12
3.24	4.12140128186e-12
3.26	2.79992342411e-12
3.28	1.89716776152e-12
3.3	1.28210647935e-12
3.32	8.64174946595e-13
3.34	5.80950194136e-13
3.36	3.89525787586e-13
3.38	2.60491787591e-13
3.4	1.73745188326e-13
3.42	1.15582711739e-13
3.44	7.66892915307e-14
3.46	5.07503135483e-14
3.48	3.3496952054e-14
3.5	2.20513309063e-14
3.52	1.44786364887e-14
3.54	9.48165724342e-15
3.56	6.19305517522e-15
3.58	4.03450384397e-15
3.6	2.621441539e-15
3.62	1.69885161337e-15
3.64	1.09808587998e-15
3.66	7.07918262854e-16
3.68	4.55193686405e-16
3.7	2.91928165225e-16
3.72	1.86733727733e-16
3.74	1.19134317221e-16
3.76	7.58086347762e-17
3.78	4.81136703069e-17
3.8	3.04569666572e-17
3.82	1.92297430982e-17
3.84	1.21095865133e-17
3.86	7.60596746075e-18
3.88	4.76485012311e-18
3.9	2.97724086038e-18
3.92	1.85544869426e-18
3.94	1.15333238611e-18
3.96	7.15040900704e-19
3.98	4.42158969109e-19
4.0	2.72707728523e-19
4.02	1.6775991471e-19
4.04	1.02932134557e-19
4.06	6.29920987125e-20
4.08	3.84497725553e-20
4.1	2.34085411566e-20
4.12	1.42143850119e-20
4.14	8.6090498896e-21
4.16	5.20063133097e-21
4.18	3.1335084579e-21
4.2	1.88312824585e-21
4.22	1.12876466927e-21
4.24	6.74841307537e-22
4.26	4.02415689511e-22
4.28	2.39344470753e-22
4.3	1.41986609926e-22
4.32	8.40131221316e-23
4.34	4.95818635528e-23
4.36	2.91860146049e-23
4.38	1.71357537215e-23
4.4	1.00347909791e-23
4.42	5.86125188947e-24
4.44	3.41467683026e-24
4.46	1.98420356277e-24
4.48	1.15000694697e-24
4.5	6.64802352445e-25
4.52	3.83321074993e-25
4.54	2.20450522399e-25
4.56	1.26455600644e-25
4.58	7.23508638802e-26
4.6	4.12884235419e-26
4.62	2.35013071671e-26
4.64	1.3342434571e-26
4.66	7.55540406229e-27
4.68	4.26736767141e-27
4.7	2.40404385181e-27
4.72	1.35084295447e-27
4.74	7.5709031383e-28
4.76	4.23224756663e-28
4.78	2.35979989369e-28
4.8	1.3123818656e-28
4.82	7.27991625575e-29
4.84	4.02785522948e-29
4.86	2.22281241309e-29
4.88	1.22352669478e-29
4.9	6.71747318469e-30
4.92	3.67858224106e-30
4.94	2.00926496823e-30
4.96	1.09465268049e-30
4.98	5.94837091959e-31
5.0	3.22405525026e-31
#normalisation = 1.0
