# mass number (A) = 18
# number of protons (Z) = 8
# number of neutrons (N) = 10
# k (1/fm)	n_1(k) (fm^3)
2.26	2.78007623812e-05
2.28	2.16070767169e-05
2.3	1.67497421869e-05
2.32	1.29507138587e-05
2.34	9.98742217338e-06
2.36	7.68223990576e-06
2.38	5.8938313688e-06
2.4	4.51007271066e-06
2.42	3.44227831716e-06
2.44	2.62050872903e-06
2.46	1.98977061521e-06
2.48	1.5069497081e-06
2.5	1.1383437008e-06
2.52	8.57684405394e-07
2.54	6.4455742464e-07
2.56	4.83143616751e-07
2.58	3.61220117166e-07
2.6	2.69369971016e-07
2.62	2.00358837723e-07
2.64	1.4864503237e-07
2.66	1.0999561155e-07
2.68	8.11865081245e-08
2.7	5.97690546756e-08
2.72	4.38887689935e-08
2.74	3.21451429862e-08
2.76	2.34834947177e-08
2.78	1.71118097575e-08
2.8	1.24369947355e-08
2.82	9.0161615209e-09
2.84	6.51951171211e-09
2.86	4.70214516069e-09
2.88	3.38271170654e-09
2.9	2.42729377908e-09
2.92	1.73727474484e-09
2.94	1.24023469352e-09
2.96	8.8313855571e-10
2.98	6.27254525846e-10
3.0	4.4437450438e-10
3.02	3.14011254693e-10
3.04	2.21325991556e-10
3.06	1.55600545599e-10
3.08	1.09114299496e-10
3.1	7.6321067841e-11
3.12	5.32475681557e-11
3.14	3.70551042297e-11
3.16	2.5721101755e-11
3.18	1.78083919207e-11
3.2	1.2298546543e-11
3.22	8.47182846113e-12
3.24	5.82096687655e-12
3.26	3.98940417759e-12
3.28	2.72719508618e-12
3.3	1.8596017613e-12
3.32	1.26479337429e-12
3.34	8.58055571118e-13
3.36	5.80641077328e-13
3.38	3.91919533195e-13
3.4	2.63865841763e-13
3.42	1.77201276155e-13
3.44	1.18699316706e-13
3.46	7.93099332518e-14
3.48	5.2857330821e-14
3.5	3.51383557038e-14
3.52	2.33000302187e-14
3.54	1.54109941018e-14
3.56	1.01672667806e-14
3.58	6.69079079657e-15
3.6	4.39188154104e-15
3.62	2.8755702744e-15
3.64	1.87800964024e-15
3.66	1.22341097741e-15
3.68	7.94964820218e-16
3.7	5.15257928639e-16
3.72	3.33121715605e-16
3.74	2.14824071341e-16
3.76	1.38186280029e-16
3.78	8.86643708836e-17
3.8	5.67460737359e-17
3.82	3.62264025302e-17
3.84	2.30684038034e-17
3.86	1.46525449329e-17
3.88	9.2835053304e-18
3.9	5.86697938726e-18
3.92	3.69846065549e-18
3.94	2.3255813609e-18
3.96	1.45863419348e-18
3.98	9.12569143526e-19
4.0	5.69495013772e-19
4.02	3.54502289397e-19
4.04	2.20116880265e-19
4.06	1.3633050766e-19
4.08	8.42244848221e-20
4.1	5.19026450223e-20
4.12	3.19041104329e-20
4.14	1.95618540781e-20
4.16	1.19640940288e-20
4.18	7.29888040683e-21
4.2	4.44160060228e-21
4.22	2.69606141167e-21
4.24	1.63240258312e-21
4.26	9.8589842832e-22
4.28	5.93942870851e-22
4.3	3.56915131755e-22
4.32	2.13940606054e-22
4.34	1.27917405501e-22
4.36	7.62911928676e-23
4.38	4.53866045041e-23
4.4	2.6933307248e-23
4.42	1.59426517852e-23
4.44	9.4132695503e-24
4.46	5.54408223989e-24
4.48	3.25707861189e-24
4.5	1.90869439044e-24
4.52	1.11571765002e-24
4.54	6.50552167521e-25
4.56	3.78372913022e-25
4.58	2.19517020827e-25
4.6	1.27035990091e-25
4.62	7.33324054869e-26
4.64	4.22255995249e-26
4.66	2.42530641898e-26
4.68	1.38953171794e-26
4.7	7.94111574998e-27
4.72	4.52695270093e-27
4.74	2.57419777187e-27
4.76	1.46012332426e-27
4.78	8.26131141426e-28
4.8	4.66251696072e-28
4.82	2.62484692062e-28
4.84	1.4740078921e-28
4.86	8.25672946282e-29
4.88	4.61348235066e-29
4.9	2.57135700586e-29
4.92	1.42958091134e-29
4.94	7.9280812423e-30
4.96	4.3857166707e-30
4.98	2.42006102915e-30
5.0	1.33206515732e-30
#normalisation = 1.0
