# mass number (A) = 20
# number of protons (Z) = 6
# number of neutrons (N) = 14
# k (1/fm)	n_1(k) (fm^3)
0.0	2.51771536113
0.02	2.51982402755
0.04	2.52611344327
0.06	2.53647433777
0.08	2.55072618954
0.1	2.56861960377
0.12	2.58983960839
0.14	2.61400983517
0.16	2.64069754226
0.18	2.66941942384
0.2	2.69964814169
0.22	2.73081950214
0.24	2.76234019044
0.26	2.79359596401
0.28	2.82396019511
0.3	2.85280264441
0.32	2.87949833861
0.34	2.9034364192
0.36	2.92402882498
0.38	2.94071866979
0.4	2.95298817749
0.42	2.96036604101
0.44	2.96243407911
0.46	2.95883307527
0.48	2.94926769609
0.5	2.93351040344
0.52	2.91140429252
0.54	2.88286480921
0.56	2.84788032194
0.58	2.80651154641
0.6	2.75888984483
0.62	2.70521444423
0.64	2.64574864028
0.66	2.58081507321
0.68	2.51079018058
0.7	2.43609794674
0.72	2.35720308096
0.74	2.27460376528
0.76	2.18882411778
0.78	2.10040651885
0.8	2.00990394571
0.82	1.91787245495
0.84	1.8248639441
0.86	1.73141931167
0.88	1.63806212125
0.9	1.54529285933
0.92	1.45358385938
0.94	1.36337494682
0.96	1.27506984079
0.98	1.18903333123
1.0	1.10558923158
1.02	1.02501909178
1.04	0.947561641132
1.06	0.87341291765
1.08	0.802727029477
1.1	0.735617485182
1.12	0.672159022946
1.14	0.612389864254
1.16	0.556314315381
1.18	0.503905639607
1.2	0.455109124639
1.22	0.409845272824
1.24	0.368013046306
1.26	0.329493104873
1.28	0.294150980812
1.3	0.261840142174
1.32	0.232404903366
1.34	0.205683149574
1.36	0.181508849028
1.38	0.159714334408
1.4	0.140132341466
1.42	0.122597799235
1.44	0.106949371833
1.46	0.0930307567744
1.48	0.080691748897
1.5	0.0697890824486
1.52	0.0601870665636
1.54	0.0517580313539
1.56	0.04438260317
1.58	0.0379498283131
1.6	0.0323571646806
1.62	0.0275103605594
1.64	0.023323239135
1.66	0.0197174063182
1.68	0.0166218982921
1.7	0.0139727837996
1.72	0.0117127347069
1.74	0.00979057682549
1.76	0.00816083141928
1.78	0.00678325629121
1.8	0.00562239387662
1.82	0.00464713238838
1.84	0.00383028478294
1.86	0.00314818915918
1.88	0.00258033316921
1.9	0.00210900411674
1.92	0.00171896564111
1.94	0.00139716123003
1.96	0.00113244426505
1.98	0.000915333870683
2.0	0.000737795502728
2.02	0.00059304496211
2.04	0.000475374346778
2.06	0.000379998345789
2.08	0.000302919225738
2.1	0.000240808850885
2.12	0.000190906105744
2.14	0.000150928144411
2.16	0.000118993967558
2.18	9.35589195749e-05
2.2	7.33587995079e-05
2.22	5.73623859238e-05
2.24	4.47312839638e-05
2.26	3.47861098034e-05
2.28	2.69781313234e-05
2.3	2.08655823783e-05
2.32	1.60939604802e-05
2.34	1.23797032859e-05
2.36	9.49671757719e-06
2.38	7.26530536018e-06
2.4	5.54309536303e-06
2.42	4.21764484729e-06
2.44	3.20042663906e-06
2.46	2.42196008134e-06
2.48	1.82788270984e-06
2.5	1.37579238e-06
2.52	1.03271784688e-06
2.54	7.73099932327e-07
2.56	5.77185891861e-07
2.58	4.29756874681e-07
2.6	3.19122872989e-07
2.62	2.36331665895e-07
2.64	1.74548321377e-07
2.66	1.28570133663e-07
2.68	9.44487123254e-08
2.7	6.9196538557e-08
2.72	5.05598672749e-08
2.74	3.68435557899e-08
2.76	2.67763900627e-08
2.78	1.94078844282e-08
2.8	1.40294565018e-08
2.82	1.01144147442e-08
2.84	7.27241581994e-09
2.86	5.21501356354e-09
2.88	3.72968132574e-09
2.9	2.66028578032e-09
2.92	1.89245635131e-09
2.94	1.34265730442e-09
2.96	9.50051006721e-10
2.98	6.70458342926e-10
3.0	4.71889698176e-10
3.02	3.31248324795e-10
3.04	2.31906034349e-10
3.06	1.61925866788e-10
3.08	1.12763067686e-10
3.1	7.8318550956e-11
3.12	5.42512993893e-11
3.14	3.74803817886e-11
3.16	2.58253871274e-11
3.18	1.77475844286e-11
3.2	1.2164151836e-11
3.22	8.31524733568e-12
3.24	5.66917478747e-12
3.26	3.85492939737e-12
3.28	2.61436052943e-12
3.3	1.76834724616e-12
3.32	1.19295261087e-12
3.34	8.02662441542e-13
3.36	5.38638424734e-13
3.38	3.60509642185e-13
3.4	2.40653465028e-13
3.42	1.60222514907e-13
3.44	1.06392658965e-13
