# mass number (A) = 16
# number of protons (Z) = 6
# number of neutrons (N) = 10
# k (1/fm)	n_1(k) (fm^3)
0.0	2.90092638808
0.02	2.90322665102
0.04	2.91007651944
0.06	2.92132416959
0.08	2.9367196668
0.1	2.95591955411
0.12	2.97849314021
0.14	3.00393035483
0.16	3.03165100743
0.18	3.06101525688
0.2	3.0913350763
0.22	3.12188647901
0.24	3.15192225855
0.26	3.18068498874
0.28	3.20742002861
0.3	3.23138828159
0.32	3.2518784686
0.34	3.26821868977
0.36	3.27978707003
0.38	3.28602130753
0.4	3.28642697178
0.42	3.28058442843
0.44	3.26815429977
0.46	3.24888140306
0.48	3.22259714212
0.5	3.18922036014
0.52	3.14875669282
0.54	3.10129649032
0.56	3.04701140251
0.58	2.98614974542
0.6	2.91903078624
0.62	2.84603809971
0.64	2.76761216015
0.66	2.68424234067
0.68	2.59645849404
0.7	2.5048222888
0.72	2.40991846947
0.74	2.31234620149
0.76	2.21271065042
0.78	2.11161493102
0.8	2.00965254615
0.82	1.90740041771
0.84	1.80541259358
0.86	1.70421469543
0.88	1.60429915291
0.9	1.50612125147
0.92	1.41009600279
0.94	1.31659583034
0.96	1.22594904722
0.98	1.13843909007
1.0	1.05430446116
1.02	0.97373932112
1.04	0.896894667449
1.06	0.823880028188
1.08	0.754765596927
1.1	0.689584733581
1.12	0.628336755599
1.14	0.57098994602
1.16	0.517484707923
1.18	0.467736799125
1.2	0.421640586241
1.22	0.379072263198
1.24	0.339892985813
1.26	0.303951880812
1.28	0.271088894633
1.3	0.241137454169
1.32	0.213926918292
1.34	0.189284805291
1.36	0.167038787239
1.38	0.147018447635
1.4	0.129056803449
1.42	0.112991596816
1.44	0.0986663651669
1.46	0.0859313014275
1.48	0.0746439182068
1.5	0.0646695315574
1.52	0.0558815810284
1.54	0.0481618033708
1.56	0.0414002774518
1.58	0.035495357752
1.6	0.0303535133084
1.62	0.0258890881955
1.64	0.0220239986514
1.66	0.0186873808189
1.68	0.0158152018265
1.7	0.0133498456263
1.72	0.0112396836722
1.74	0.00943863920379
1.76	0.00790575261253
1.78	0.00660475414337
1.8	0.00550364903756
1.82	0.00457431916249
1.84	0.00379214421474
1.86	0.00313564472388
1.88	0.00258614833034
1.9	0.0021274801579
1.92	0.00174567754803
1.94	0.00142872896211
1.96	0.0011663364837
1.98	0.00094970105739
2.0	0.00077132937636
2.02	0.00062486116882
2.04	0.000504915525783
2.06	0.000406954851504
2.08	0.00032716499546
2.1	0.000262350134194
2.12	0.000209841006167
2.14	0.000167415157257
2.16	0.000133227923616
2.18	0.000105752957858
2.2	8.37311902437e-05
2.22	6.61272055158e-05
2.24	5.20921057818e-05
2.26	4.09320182295e-05
2.28	3.20814919945e-05
2.3	2.50811099099e-05
2.32	1.9558717386e-05
2.34	1.52137417101e-05
2.36	1.18041403568e-05
2.38	9.13557634452e-06
2.4	7.05247232664e-06
2.42	5.43064315625e-06
2.44	4.17124936527e-06
2.46	3.19585169873e-06
2.48	2.44237990227e-06
2.5	1.86185777291e-06
2.52	1.4157514452e-06
2.54	1.07382938958e-06
2.56	8.12441025798e-07
2.58	6.1313655933e-07
2.6	4.61563967627e-07
2.62	3.46590302612e-07
2.64	2.59603915631e-07
2.66	1.93962102777e-07
2.68	1.44555236101e-07
2.7	1.07463887768e-07
2.72	7.96899434184e-08
2.74	5.89463888166e-08
2.76	4.34934708286e-08
2.78	3.20113918962e-08
2.8	2.35016919247e-08
2.82	1.7211083886e-08
2.84	1.25728076901e-08
2.86	9.16160820361e-09
2.88	6.65927539215e-09
2.9	4.82834700624e-09
2.92	3.49209966006e-09
2.94	2.51936940474e-09
2.96	1.81306989067e-09
2.98	1.30153279374e-09
3.0	9.31995802002e-10
3.02	6.65719779714e-10
3.04	4.74338107626e-10
3.06	3.37135128178e-10
3.08	2.39023064167e-10
3.1	1.6904245817e-10
3.12	1.19253832889e-10
3.14	8.39208388124e-11
3.16	5.89099386049e-11
3.18	4.12504761548e-11
3.2	2.88131909362e-11
3.22	2.00759494391e-11
3.24	1.39535116668e-11
3.26	9.6741758801e-12
3.28	6.69064224028e-12
3.3	4.61578256146e-12
3.32	3.17648575009e-12
3.34	2.18058411066e-12
3.36	1.49321884021e-12
3.38	1.01999744633e-12
3.4	6.95024366446e-13
3.42	4.72418190933e-13
3.44	3.20316373773e-13
3.46	2.16649613323e-13
3.48	1.46171684655e-13
3.5	9.83774228841e-14
3.52	6.60472565363e-14
3.54	4.42325084822e-14
3.56	2.9549905243e-14
3.58	1.96923995834e-14
3.6	1.30908996889e-14
3.62	8.68098369597e-15
3.64	5.74245042881e-15
3.66	3.78926269064e-15
3.68	2.49425924294e-15
3.7	1.63778977134e-15
3.72	1.07276519251e-15
3.74	7.00940917609e-16
3.76	4.56865783811e-16
3.78	2.97047974419e-16
3.8	1.92661773879e-16
3.82	1.2465099963e-16
3.84	8.04502651596e-17
3.86	5.17953707582e-17
3.88	3.32649144606e-17
3.9	2.13115049067e-17
3.92	1.36199122598e-17
3.94	8.68294848597e-18
3.96	5.52195799902e-18
3.98	3.50309703904e-18
4.0	2.21689264776e-18
4.02	1.39949327033e-18
4.04	8.81314365989e-19
4.06	5.53636855607e-19
4.08	3.46939277155e-19
4.1	2.16878498593e-19
4.12	1.35242845072e-19
4.14	8.41292634617e-20
4.16	5.22053579347e-20
4.18	3.23160657988e-20
4.2	1.9955265714e-20
4.22	1.22922781766e-20
4.24	7.55341392549e-21
4.26	4.63010066707e-21
4.28	2.83122268172e-21
4.3	1.72700768921e-21
4.32	1.05087572213e-21
4.34	6.37889551385e-22
4.36	3.86257437295e-22
4.38	2.33316606168e-22
4.4	1.40589234708e-22
4.42	8.45077021514e-23
4.44	5.06732216449e-23
4.46	3.03109063261e-23
4.48	1.80866317093e-23
4.5	1.07660159079e-23
4.52	6.3927992767e-24
4.54	3.78674471614e-24
4.56	2.23758773594e-24
4.58	1.3189653266e-24
4.6	7.75579139171e-25
4.62	4.54944549935e-25
4.64	2.6621381655e-25
4.66	1.55397011804e-25
4.68	9.04888041935e-26
4.7	5.25638678684e-26
4.72	3.04593215281e-26
4.74	1.76073397011e-26
4.76	1.01533189731e-26
4.78	5.84067775486e-27
4.8	3.35165685531e-27
4.82	1.91865591346e-27
4.84	1.09566059903e-27
4.86	6.24160881689e-28
4.88	3.5469801321e-28
4.9	2.01077197633e-28
4.92	1.13712681483e-28
4.94	6.41500701058e-29
4.96	3.61017018161e-29
4.98	2.02675225742e-29
5.0	1.13505329022e-29
#normalisation = 1.0
