# mass number (A) = 56
# number of protons (Z) = 26
#units k = 1/fm , units n_1(k) = fm^3# k (1/fm)	n	p	tot
3.48	5.7556448478e-16	2.48034254188e-16	8.23598738968e-16
3.5	3.34963823957e-16	1.44031312291e-16	4.78995136248e-16
3.52	1.94261546139e-16	8.33478406219e-17	2.77609386761e-16
3.54	1.12269478332e-16	4.80645305423e-17	1.60334008874e-16
3.56	6.46581677151e-17	2.76215916956e-17	9.22797594107e-17
3.58	3.71084478493e-17	1.58185640789e-17	5.29270119283e-17
3.6	2.12231948047e-17	9.02776990565e-18	3.02509647104e-17
3.62	1.20958992528e-17	5.13439961465e-18	1.72302988675e-17
3.64	6.86998567509e-18	2.91001549065e-18	9.78000116574e-18
3.66	3.88834328179e-18	1.6436072888e-18	5.53195057059e-18
3.68	2.19313456461e-18	9.25121143077e-19	3.11825570768e-18
3.7	1.23270362552e-18	5.18916645526e-19	1.75162027105e-18
3.72	6.9047120218e-19	2.9006524276e-19	9.8053644494e-19
3.74	3.85413343731e-19	1.61582199741e-19	5.46995543472e-19
3.76	2.14389232009e-19	8.96998472137e-20	3.04089079222e-19
3.78	1.18843378355e-19	4.96238978876e-20	1.68467276242e-19
3.8	6.56513332072e-20	2.73584596641e-20	9.30097928713e-20
3.82	3.61417670199e-20	1.50312331062e-20	5.11730001262e-20
3.84	1.98277395198e-20	8.23001020331e-21	2.80577497231e-20
3.86	1.08401608729e-20	4.4906532366e-21	1.53308141095e-20
3.88	5.90605718561e-21	2.44187051161e-21	8.34792769722e-21
3.9	3.20670976084e-21	1.32324503857e-21	4.52995479941e-21
3.92	1.73509166304e-21	7.14600007664e-22	2.44969167071e-21
3.94	9.35592266456e-22	3.84584178096e-22	1.32017644455e-21
3.96	5.02750964381e-22	2.06265224313e-22	7.09016188693e-22
3.98	2.69229062162e-22	1.10247146754e-22	3.79476208916e-22
4.0	1.43679345239e-22	5.87240477383e-23	2.02403392977e-22
4.02	7.64136152569e-23	3.11725560316e-23	1.07586171289e-22
4.04	4.04996975885e-23	1.64906271525e-23	5.6990324741e-23
4.06	2.1391342961e-23	8.69382255007e-24	3.00851655111e-23
4.08	1.12597866404e-23	4.56765946356e-24	1.58274461039e-23
4.1	5.90647957132e-24	2.39158880941e-24	8.29806838073e-24
4.12	3.08769412523e-24	1.24792834392e-24	4.33562246914e-24
4.14	1.60859766751e-24	6.48938610163e-25	2.25753627767e-24
4.16	8.35158229879e-25	3.36301566475e-25	1.17145979635e-24
4.18	4.32114484865e-25	1.73686455216e-25	6.05800940081e-25
4.2	2.22811789391e-25	8.93954197115e-26	3.12207209103e-25
4.22	1.14495215019e-25	4.5854007898e-26	1.60349222917e-25
4.24	5.8633642506e-26	2.34397248888e-26	8.20733673948e-26
4.26	2.99238390916e-26	1.19410177838e-26	4.18648568754e-26
4.28	1.52194573839e-26	6.06239531729e-27	2.12818527012e-26
4.3	7.71423679767e-27	3.06733826433e-27	1.0781575062e-26
4.32	3.8967200987e-27	1.54665710032e-27	5.44337719902e-27
4.34	1.96163593479e-27	7.77216091673e-28	2.73885202646e-27
4.36	9.8412678766e-28	3.8922912401e-28	1.37335591167e-27
4.38	4.92036856322e-28	1.94260764618e-28	6.86297620939e-28
4.4	2.45165094194e-28	9.66232169059e-29	3.417883111e-28
4.42	1.21740346944e-28	4.78955245127e-29	1.69635871457e-28
4.44	6.02456646727e-29	2.36606036822e-29	8.39062683549e-29
4.46	2.97120690811e-29	1.16486220336e-29	4.13606911147e-29
4.48	1.46034773348e-29	5.7153328222e-30	2.0318810157e-29
4.5	7.15313475559e-30	2.79464808041e-30	9.947782836e-30
4.52	3.49183504522e-30	1.36185773175e-30	4.85369277696e-30
4.54	1.69874683084e-30	6.61387143648e-31	2.36013397449e-30
4.56	8.23610096248e-31	3.20110209584e-31	1.14372030583e-30
4.58	3.97954257463e-31	1.5440574078e-31	5.52359998243e-31
4.6	1.91630028298e-31	7.4224600394e-32	2.65854628692e-31
4.62	9.19630370611e-32	3.55592967001e-32	1.27522333761e-31
4.64	4.39827918388e-32	1.69777324603e-32	6.09605242991e-32
4.66	2.09639171486e-32	8.07844533479e-33	2.90423624834e-32
4.68	9.95824100771e-33	3.8308736449e-33	1.37891146526e-32
4.7	4.71426275768e-33	1.81046504021e-33	6.52472779789e-33
4.72	2.22416132134e-33	8.52717308808e-34	3.07687863015e-33
4.74	1.04578044683e-33	4.00260719966e-34	1.44604116679e-33
4.76	4.90046022342e-34	1.87242382375e-34	6.77288404717e-34
4.78	2.28852528465e-34	8.72949191239e-35	3.16147447589e-34
4.8	1.06511728121e-34	4.05599793297e-35	1.47071707451e-34
4.82	4.94040309795e-35	1.87815207877e-35	6.81855517673e-35
4.84	2.28376252722e-35	8.66739076772e-36	3.15050160399e-35
4.86	1.05211560693e-35	3.98630850392e-36	1.45074645732e-35
4.88	4.83059137971e-36	1.82716873126e-36	6.65776011096e-36
4.9	2.21035388608e-36	8.34664477646e-37	3.04501836373e-36
4.92	1.00797169897e-36	3.79989013732e-37	1.3879607127e-36
4.94	4.58099930947e-37	1.72407551915e-37	6.30507482862e-37
4.96	2.07490307322e-37	7.79593058529e-38	2.85449613175e-37
4.98	9.36615706647e-38	3.51322828595e-38	1.28793853524e-37
5.0	4.21358175565e-38	1.5778721063e-38	5.79145386195e-38
#normalisation = 56.0
