# mass number (A) = 15
# number of protons (Z) = 8
# number of neutrons (N) = 7
# k (1/fm)	n_1(k) (fm^3)
3.52	3.3455827575e-14
3.54	2.23573934852e-14
3.56	1.49047529601e-14
3.58	9.91249307183e-15
3.6	6.57651467941e-15
3.62	4.35275024506e-15
3.64	2.87400177613e-15
3.66	1.89306667909e-15
3.68	1.24394348146e-15
3.7	8.15439045577e-16
3.72	5.33259656679e-16
3.74	3.47890506067e-16
3.76	2.26414009074e-16
3.78	1.47001283026e-16
3.8	9.52130129347e-17
3.82	6.15218065485e-17
3.84	3.96569831142e-17
3.86	2.55016520161e-17
3.88	1.63596961861e-17
3.9	1.04698546273e-17
3.92	6.68443626495e-18
3.94	4.25743332813e-18
3.96	2.70514202386e-18
3.98	1.71471380047e-18
4.0	1.08430829113e-18
4.02	6.84027687827e-19
4.04	4.3048155939e-19
4.06	2.70268598532e-19
4.08	1.69276623925e-19
4.1	1.05769132522e-19
4.12	6.59297821153e-20
4.14	4.09982453632e-20
4.16	2.54337276498e-20
4.18	1.57404107534e-20
4.2	9.71814969383e-21
4.22	5.98566990884e-21
4.24	3.6779326506e-21
4.26	2.25453397449e-21
4.28	1.37870696387e-21
4.3	8.41103606309e-22
4.32	5.11905183712e-22
4.34	3.10808029239e-22
4.36	1.88259873687e-22
4.38	1.13759136441e-22
4.4	6.85769171372e-23
4.42	4.12413554856e-23
4.44	2.4742943271e-23
4.46	1.48092612377e-23
4.48	8.84258380088e-24
4.5	5.26730997452e-24
4.52	3.13013174383e-24
4.54	1.85566915115e-24
4.56	1.09749566059e-24
4.58	6.47544393835e-25
4.6	3.81154361903e-25
4.62	2.23819018622e-25
4.64	1.31116685247e-25
4.66	7.66273752207e-26
4.68	4.46760823854e-26
4.7	2.59855247661e-26
4.72	1.50783320545e-26
4.74	8.72852065573e-27
4.76	5.04073236282e-27
4.78	2.90410565305e-27
4.8	1.66915660301e-27
4.82	9.57078978718e-28
4.84	5.47475399561e-28
4.86	3.12426380548e-28
4.88	1.77867728423e-28
4.9	1.01021335899e-28
4.92	5.72394769937e-29
4.94	3.23552618955e-29
4.96	1.82457200028e-29
4.98	1.02646471652e-29
5.0	5.76094974538e-30
#normalisation = 1.0
