# mass number (A) = 11
# number of protons (Z) = 6
# number of neutrons (N) = 5
# k (1/fm)	n_1(k) (fm^3)
3.52	2.98473037539e-13
3.54	2.05196495484e-13
3.56	1.40753705441e-13
3.58	9.63329954917e-14
3.6	6.57833349653e-14
3.62	4.48211052146e-14
3.64	3.04702027294e-14
3.66	2.06678111944e-14
3.68	1.39875043395e-14
3.7	9.44523644317e-15
3.72	6.36374143474e-15
3.74	4.27798783663e-15
3.76	2.86942004216e-15
3.78	1.92033280763e-15
3.8	1.28229188806e-15
3.82	8.54329751733e-16
3.84	5.67927148574e-16
3.86	3.76693745141e-16
3.88	2.49294721343e-16
3.9	1.64614035623e-16
3.92	1.08455094045e-16
3.94	7.12955736311e-17
3.96	4.67632731428e-17
3.98	3.06039269438e-17
4.0	1.9983866954e-17
4.02	1.30200368953e-17
4.04	8.46399511094e-18
4.06	5.48996132873e-18
4.08	3.55299049452e-18
4.1	2.29429822195e-18
4.12	1.47821272129e-18
4.14	9.50288393875e-19
4.16	6.09544636453e-19
4.18	3.90110263648e-19
4.2	2.4911574896e-19
4.22	1.58725647261e-19
4.24	1.00907933272e-19
4.26	6.40082514039e-20
4.28	4.05115840765e-20
4.3	2.55832231106e-20
4.32	1.61199697036e-20
4.34	1.01345920283e-20
4.36	6.35742962558e-21
4.38	3.97914940638e-21
4.4	2.48503480302e-21
4.42	1.54848997619e-21
4.44	9.62760274142e-22
4.46	5.97257911263e-22
4.48	3.69691775771e-22
4.5	2.28324196475e-22
4.52	1.4070142529e-22
4.54	8.65126477401e-23
4.56	5.30756590427e-23
4.58	3.24897228219e-23
4.6	1.98441074137e-23
4.62	1.20935057511e-23
4.64	7.3537366839e-24
4.66	4.46168880623e-24
4.68	2.70100846129e-24
4.7	1.63150423923e-24
4.72	9.83300330485e-25
4.74	5.91316506523e-25
4.76	3.54805039042e-25
4.78	2.12420112523e-25
4.8	1.26893006229e-25
4.82	7.56338226952e-26
4.84	4.49811799601e-26
4.86	2.6692065268e-26
4.88	1.58041144652e-26
4.9	9.33673257928e-27
4.92	5.50372275325e-27
4.94	3.23709287863e-27
4.96	1.89972554682e-27
4.98	1.11240712648e-27
5.0	6.49941043808e-28
#normalisation = 1.0
