# mass number (A) = 109
# number of protons (Z) = 47
#relative orbital quantum number l = 2
# k (1/fm)	cm two_body (fm^3)
0.0	0.0
0.02	7.80399244171e-06
0.04	0.000123823750861
0.06	0.000618180747684
0.08	0.00191601181303
0.1	0.00456194485891
0.12	0.00917433320594
0.14	0.0163928136781
0.16	0.0268232379949
0.18	0.0409841790579
0.2	0.0592590271381
0.22	0.0818571889725
0.24	0.108787135426
0.26	0.139843082169
0.28	0.174606018535
0.3	0.212458714195
0.32	0.25261332075
0.34	0.294149324773
0.36	0.336058962104
0.38	0.377296810754
0.4	0.416830158056
0.42	0.453686879289
0.44	0.486997940869
0.46	0.516032204693
0.48	0.540221902643
0.5	0.559177906775
0.52	0.57269467678
0.54	0.580745463097
0.56	0.583468933091
0.58	0.581148834219
0.6	0.574188592532
0.62	0.563082862899
0.64	0.548388009003
0.66	0.530693317663
0.68	0.510594473478
0.7	0.488670470599
0.72	0.4654647546
0.74	0.441471002767
0.76	0.417123594838
0.78	0.392792521078
0.8	0.368782235689
0.82	0.345333798593
0.84	0.322629557788
0.86	0.300799602277
0.88	0.279929251491
0.9	0.26006692821
0.92	0.241231873417
0.94	0.223421289202
0.96	0.206616626563
0.98	0.19078885809
1.0	0.175902683096
1.02	0.161919699529
1.04	0.148800640858
1.06	0.136506816962
1.08	0.125000918056
1.1	0.114247343009
1.12	0.104212202325
1.14	0.0948631256499
1.16	0.0861689781984
1.18	0.0780995633627
1.2	0.0706253628777
1.22	0.063717343197
1.24	0.0573468384119
1.26	0.0514855065659
1.28	0.0461053474876
1.3	0.0411787657326
1.32	0.0366786611091
1.34	0.0325785306306
1.36	0.0288525686959
1.38	0.0254757560143
1.4	0.0224239316185
1.42	0.0196738457439
1.44	0.0172031941089
1.46	0.0149906360529
1.48	0.0130158000825
1.5	0.0112592807242
1.52	0.0097026303429
1.54	0.00832834893398
1.56	0.00711987402234
1.58	0.00606157185725
1.6	0.0051387302127
1.62	0.00433755237647
1.64	0.0036451513904
1.66	0.00304954330635
1.68	0.00253963813592
1.7	0.00210522726648
1.72	0.00173696634752
1.74	0.00142635297244
1.76	0.00116569884402
1.78	0.000948096475577
1.8	0.000767380811401
1.82	0.000618086425163
1.84	0.000495401160383
1.86	0.000395117206649
1.88	0.000313580661819
1.9	0.000247640620965
1.92	0.000194598768663
1.94	0.000152160345417
1.96	0.000118387225008
1.98	9.16536901854e-05
2.0	7.06053405986e-05
2.02	5.4121418451e-05
2.04	4.12807009942e-05
2.06	3.13309894991e-05
2.08	2.36621244261e-05
2.1	1.77823771844e-05
2.12	1.32980097177e-05
2.14	9.89575271185e-06
2.16	7.32792936997e-06
2.18	5.3999418908e-06
2.2	3.95983934687e-06
2.22	2.88969596664e-06
2.24	2.0985454481e-06
2.26	1.51663772675e-06
2.28	1.09080777519e-06
2.3	7.80770054798e-07
2.32	5.56176039992e-07
2.34	3.9429496217e-07
2.36	2.78199010838e-07
2.38	1.9535334381e-07
2.4	1.36528233605e-07
2.42	9.49654874858e-08
2.44	6.57439964645e-08
2.46	4.53000336095e-08
2.48	3.1066914411e-08
2.5	2.1206052123e-08
2.52	1.44074941067e-08
2.54	9.74291006045e-09
2.56	6.55790504519e-09
2.58	4.39361692392e-09
2.6	2.9299769744e-09
2.62	1.94489149128e-09
2.64	1.28504923006e-09
2.66	8.45164647237e-10
2.68	5.53304077922e-10
2.7	3.6057126671e-10
2.72	2.33898072085e-10
2.74	1.51033720534e-10
2.76	9.70814622176e-11
2.78	6.21179412271e-11
2.8	3.95657401528e-11
2.82	2.50868462363e-11
2.84	1.58343525191e-11
2.86	9.94912430617e-12
2.88	6.22303803401e-12
2.9	3.87485769999e-12
2.92	2.40185802521e-12
2.94	1.482107353e-12
2.96	9.10448007187e-13
2.98	5.56770379359e-13
3.0	3.38957176484e-13
3.02	2.05429810505e-13
3.04	1.2394646219e-13
3.06	7.44490044515e-14
3.08	4.45184192952e-14
3.1	2.65019964686e-14
3.12	1.57064249085e-14
3.14	9.26697121609e-15
3.16	5.44329390872e-15
3.18	3.18310514342e-15
3.2	1.85313517609e-15
3.22	1.07406799462e-15
3.24	6.19764385553e-16
3.26	3.56035406238e-16
3.28	2.03625904241e-16
3.3	1.15943825538e-16
3.32	6.57261896346e-17
3.34	3.70942805967e-17
3.36	2.08427263802e-17
3.38	1.16595707473e-17
3.4	6.49370290939e-18
3.42	3.60068743405e-18
3.44	1.98775519799e-18
3.46	1.09251178958e-18
3.48	5.97828203138e-19
3.5	3.25697896843e-19
3.52	1.76661955683e-19
3.54	9.54029622572e-20
3.56	5.12947169534e-20
3.58	2.7458484208e-20
3.6	1.46343959765e-20
3.62	7.76548403099e-21
3.64	4.10259738471e-21
3.66	2.15797816867e-21
3.68	1.13014483633e-21
3.7	5.8927931068e-22
3.72	3.05921092858e-22
3.74	1.58124764368e-22
3.76	8.13755043043e-23
3.78	4.16957615241e-23
3.8	2.12713776239e-23
3.82	1.08045300651e-23
3.84	5.46416448073e-24
3.86	2.75137834258e-24
3.88	1.37938843054e-24
3.9	6.88547009163e-25
3.92	3.42209764583e-25
3.94	1.69341736281e-25
3.96	8.34352262098e-26
3.98	4.09307524617e-26
4.0	1.99924426163e-26
#normalisation = 0.169857935764
#sigma**2 n(k)k**2 = 0.116478262503
#kurtosis n(k)k**2 = 3.84808181747
#skewness n(k)k**2 = 2.23406533034
