# mass number (A) = 40
# number of protons (Z) = 18
#relative orbital quantum number l = 4
# k (1/fm)	cm two_body (fm^3)
0.0	0.0
0.02	4.0489081914e-14
0.04	1.03184434407e-11
0.06	2.62465011666e-10
0.08	2.59417537325e-09
0.1	1.52541610123e-08
0.12	6.45116359851e-08
0.14	2.17121588954e-07
0.16	6.17760449415e-07
0.18	1.54494378209e-06
0.2	3.48767411147e-06
0.22	7.24321821878e-06
0.24	1.40341189479e-05
0.26	2.56399995889e-05
0.28	4.45371492191e-05
0.3	7.40365322371e-05
0.32	0.000118408987688
0.34	0.000182985190884
0.36	0.000274217612557
0.38	0.000399692338751
0.4	0.00056808024388
0.42	0.000789019597476
0.44	0.00107292561183
0.46	0.00143072651254
0.48	0.00187353018915
0.5	0.00241223007022
0.52	0.00305706326078
0.54	0.00381713787525
0.56	0.00469994961876
0.58	0.00571090978211
0.6	0.00685290774969
0.62	0.00812593078196
0.64	0.00952676220952
0.66	0.0110487763336
0.68	0.0126818444134
0.7	0.0144123613446
0.72	0.0162233972656
0.74	0.0180949726572
0.76	0.0200044498548
0.78	0.0219270285653
0.8	0.0238363282635
0.82	0.0257050364817
0.84	0.0275055991771
0.86	0.0292109277025
0.88	0.0307950964632
0.9	0.0322340061034
0.92	0.0335059889579
0.94	0.0345923363806
0.96	0.0354777312482
0.98	0.0361505732194
1.0	0.0366031889587
1.02	0.0368319242923
1.04	0.0368371198974
1.06	0.0366229764424
1.08	0.0361973189056
1.1	0.0355712729678
1.12	0.034758868798
1.14	0.0337765891798
1.16	0.0326428797501
1.18	0.0313776391621
1.2	0.0300017063232
1.22	0.0285363605645
1.24	0.0270028488102
1.26	0.0254219516357
1.28	0.0238135976794
1.3	0.0221965333279
1.32	0.0205880520419
1.34	0.0190037852516
1.36	0.0174575544986
1.38	0.0159612825235
1.4	0.0145249593248
1.42	0.0131566578988
1.44	0.0118625933984
1.46	0.0106472188301
1.48	0.00951335011845
1.5	0.00846231336812
1.52	0.00749410741282
1.54	0.0066075752044
1.56	0.00580057822205
1.58	0.00507016881899
1.6	0.00441275622944
1.62	0.00382426278912
1.64	0.00330026774392
1.66	0.00283613680251
1.68	0.00242713630796
1.7	0.0020685315426
1.72	0.00175566923038
1.74	0.00148404475537
1.76	0.00124935497448
1.78	0.00104753776985
1.8	0.000874799668775
1.82	0.000727632964976
1.84	0.000602823815006
1.86	0.000497452768478
1.88	0.000408889131455
1.9	0.000334780469705
1.92	0.000273038442157
1.94	0.000221822023799
1.96	0.000179519038901
1.98	0.000144726786275
2.0	0.000116232403224
2.02	9.29934878132e-05
2.04	7.4119382756e-05
2.06	5.88534203011e-05
2.08	4.65563368792e-05
2.1	3.6690989121e-05
2.12	2.88084388046e-05
2.14	2.25354225626e-05
2.16	1.75631817219e-05
2.18	1.36375972205e-05
2.2	1.05505528374e-05
2.22	8.13243565532e-06
2.24	6.2456744628e-06
2.26	4.77921350719e-06
2.28	3.64381953668e-06
2.3	2.76812346981e-06
2.32	2.09530347702e-06
2.34	1.58032306255e-06
2.36	1.18764533091e-06
2.38	8.89352562686e-07
2.4	6.63608164439e-07
2.42	4.93405741107e-07
2.44	3.65557289197e-07
2.46	2.69879207497e-07
2.48	1.98540904269e-07
2.5	1.45546219273e-07
2.52	1.06322678739e-07
2.54	7.73977862018e-08
2.56	5.61451611327e-08
2.58	4.05864184407e-08
2.6	2.92372880772e-08
2.62	2.09886590479e-08
2.64	1.50150491572e-08
2.66	1.07045009724e-08
2.68	7.6051322225e-09
2.7	5.3845671214e-09
2.72	3.79928127094e-09
2.74	2.67153952916e-09
2.76	1.87212174738e-09
2.78	1.30743967155e-09
2.8	9.09969883528e-10
2.82	6.31179402053e-10
2.84	4.36316511256e-10
2.86	3.00591054195e-10
2.88	2.06385184645e-10
2.9	1.41224969187e-10
2.92	9.63113243575e-11
2.94	6.54603709046e-11
2.96	4.43421869577e-11
2.98	2.99361227173e-11
3.0	2.01426217926e-11
3.02	1.35076755749e-11
3.04	9.02799993663e-12
3.06	6.01382608354e-12
3.08	3.99264430057e-12
3.1	2.641939259e-12
3.12	1.7423662895e-12
3.14	1.14528204734e-12
3.16	7.50315140354e-13
3.18	4.89931201554e-13
3.2	3.18851491741e-13
3.22	2.06826210648e-13
3.24	1.33717495601e-13
3.26	8.61664435953e-14
3.28	5.5342284928e-14
3.3	3.54280023674e-14
3.32	2.26052104552e-14
3.34	1.43762089288e-14
3.36	9.11288146425e-15
3.38	5.75763536383e-15
3.4	3.62586160064e-15
3.42	2.27592754739e-15
3.44	1.42392552059e-15
3.46	8.87971875408e-16
3.48	5.51944846074e-16
3.5	3.4196220174e-16
3.52	2.11177609801e-16
3.54	1.29988923871e-16
3.56	7.97544432082e-17
3.58	4.87747231567e-17
3.6	2.97322263153e-17
3.62	1.80656678785e-17
3.64	1.0941474494e-17
3.66	6.60532460025e-18
3.68	3.97475333848e-18
3.7	2.38410353281e-18
3.72	1.42541109844e-18
3.74	8.49486387825e-19
3.76	5.04632393067e-19
3.78	2.98811543069e-19
3.8	1.7636982084e-19
3.82	1.03766443654e-19
3.84	6.08550224538e-20
3.86	3.55749108791e-20
3.88	2.07300410246e-20
3.9	1.20411088155e-20
3.92	6.97178195149e-21
3.94	4.02376960995e-21
3.96	2.31491686345e-21
3.98	1.32755231404e-21
4.0	7.5889693565e-22
#normalisation = 0.0281477848148
#sigma**2 n(k)k**2 = 0.0399969880955
#kurtosis n(k)k**2 = 37.1065040715
#skewness n(k)k**2 = 6.11852366908
