# mass number (A) = 56
# number of protons (Z) = 26
#relative orbital quantum number l = 5
# k (1/fm)	cm two_body (fm^3)
0.0	0.0
0.02	2.16436396807e-17
0.04	2.20535492559e-14
0.06	1.2612605769e-12
0.08	2.21396840441e-11
0.1	2.03149741935e-10
0.12	1.23520475906e-09
0.14	5.64784238223e-09
0.16	2.09432100296e-08
0.18	6.61264453172e-08
0.2	1.83790171356e-07
0.22	4.60454613329e-07
0.24	1.05821917435e-06
0.26	2.26081680516e-06
0.28	4.53676605513e-06
0.3	8.62140985654e-06
0.32	1.561818977e-05
0.34	2.71175684546e-05
0.36	4.53296890126e-05
0.38	7.32243204441e-05
0.4	0.000114669110481
0.42	0.000174554912443
0.44	0.000258895244
0.46	0.000374886028331
0.48	0.000530911872357
0.5	0.00073648639206
0.52	0.00100211654999
0.54	0.0013390845703
0.56	0.00175914558151
0.58	0.00227414444628
0.6	0.00289556092925
0.62	0.00363399802771
0.64	0.00449863352101
0.66	0.00549665916469
0.68	0.00663273509156
0.7	0.00790848858638
0.72	0.00932208627628
0.74	0.0108679068505
0.76	0.0125363377419
0.78	0.014313713948
0.8	0.0161824106321
0.82	0.0181210937147
0.84	0.0201051247868
0.86	0.0221071088369
0.88	0.0240975659575
0.9	0.0260457018306
0.92	0.027920246753
0.94	0.0296903295449
0.96	0.031326351052
0.98	0.0328008221716
1.0	0.0340891333421
1.02	0.0351702260682
1.04	0.0360271420627
1.06	0.036647431624
1.08	0.0370234095873
1.1	0.0371522541712
1.12	0.037035950922
1.14	0.0366810903679
1.16	0.036098533637
1.18	0.0353029649234
1.2	0.0343123531389
1.22	0.0331473472747
1.24	0.0318306309191
1.26	0.0303862610742
1.28	0.0288390150288
1.3	0.0272137667289
1.32	0.0255349110474
1.34	0.0238258508141
1.36	0.0221085576356
1.38	0.0204032136387
1.4	0.0187279374896
1.42	0.0170985945466
1.44	0.015528687918
1.46	0.0140293246175
1.48	0.0126092489842
1.5	0.0112749340913
1.52	0.0100307209849
1.54	0.00887899524306
1.56	0.00782039046203
1.58	0.00685400878798
1.6	0.00597764944018
1.62	0.0051880372307
1.64	0.00448104429306
1.66	0.00385189951413
1.68	0.00329538145163
1.7	0.00280599175878
1.72	0.00237810728268
1.74	0.00200611002304
1.76	0.00168449501041
1.78	0.00140795688013
1.8	0.00117145647591
1.82	0.000970269224128
1.84	0.00080001728636
1.86	0.000656687640449
1.88	0.000536638277507
1.9	0.00043659465294
1.92	0.000353638413375
1.94	0.000285190256469
1.96	0.000228988583595
1.98	0.000183065390906
2.0	0.000145720624403
2.02	0.000115496009232
2.04	9.11491597549e-05
2.06	7.16285904952e-05
2.08	5.60500819739e-05
2.1	4.36747115581e-05
2.12	3.38887381172e-05
2.14	2.6185429817e-05
2.16	2.01488454056e-05
2.18	1.54395189069e-05
2.2	1.17819535158e-05
2.22	8.95380032317e-06
2.24	6.77657894967e-06
2.26	5.10778800297e-06
2.28	3.834251447e-06
2.3	2.86655067007e-06
2.32	2.13439968885e-06
2.34	1.58283121392e-06
2.36	1.16907315579e-06
2.38	8.6000772165e-07
2.4	6.30117894585e-07
2.42	4.59838327302e-07
2.44	3.34239194275e-07
2.46	2.41982123489e-07
2.48	1.74496859669e-07
2.5	1.25335755608e-07
2.52	8.96705614349e-08
2.54	6.39023347955e-08
2.56	4.53607040604e-08
2.58	3.20732715767e-08
2.6	2.2589740642e-08
2.62	1.58484843714e-08
2.64	1.10758392467e-08
2.66	7.71048663186e-09
2.68	5.34695961968e-09
2.7	3.69364916305e-09
2.72	2.54174262469e-09
2.74	1.74236117761e-09
2.76	1.18981351798e-09
2.78	8.09388543036e-10
2.8	5.48499096881e-10
2.82	3.70287192794e-10
2.84	2.49028187635e-10
2.86	1.66843169994e-10
2.88	1.11358011657e-10
2.9	7.40441160252e-11
2.92	4.90476909128e-11
2.94	3.23674382978e-11
2.96	2.12795579919e-11
2.98	1.39374748005e-11
3.0	9.09442945543e-12
3.02	5.91206625602e-12
3.04	3.82893633581e-12
3.06	2.47055493395e-12
3.08	1.58814755734e-12
3.1	1.01711381855e-12
3.12	6.48982493345e-13
3.14	4.12556507567e-13
3.16	2.61290248489e-13
3.18	1.64874877064e-13
3.2	1.03652426163e-13
3.22	6.49232578018e-14
3.24	4.0515302203e-14
3.26	2.51905627267e-14
3.28	1.56048172987e-14
3.3	9.63126932165e-15
3.32	5.9226263927e-15
3.34	3.62871646611e-15
3.36	2.21514164846e-15
3.38	1.34729155524e-15
3.4	8.16460363732e-16
3.42	4.92973803707e-16
3.44	2.96571591084e-16
3.46	1.77768146498e-16
3.48	1.06169244127e-16
3.5	6.31779534827e-17
3.52	3.74589900531e-17
3.54	2.21295133352e-17
3.56	1.30261036935e-17
3.58	7.63986388047e-18
3.6	4.46464219909e-18
3.62	2.5996755518e-18
3.64	1.50828901576e-18
3.66	8.71935515432e-19
3.68	5.02250036439e-19
3.7	2.8826558865e-19
3.72	1.648557981e-19
3.74	9.39410932507e-20
3.76	5.33394204508e-20
3.78	3.01775231505e-20
3.8	1.70122910567e-20
3.82	9.55624348445e-21
3.84	5.34882088901e-21
3.86	2.9831602752e-21
3.88	1.65784536683e-21
3.9	9.18039890356e-22
3.92	5.06559384235e-22
3.94	2.78516943761e-22
3.96	1.52590137437e-22
3.98	8.33021139601e-23
4.0	4.53149397468e-23
#normalisation = 0.0302730347521
#sigma**2 n(k)k**2 = 0.0462702335035
#kurtosis n(k)k**2 = 33.2212287035
#skewness n(k)k**2 = 5.82219646566
