# mass number (A) = 40
# number of protons (Z) = 18
#relative orbital quantum number l = 0
# k (1/fm)	cm two_body (fm^3)
0.0	3.7514249094
0.02	3.74377491313
0.04	3.72092756381
0.06	3.68318842062
0.08	3.63105896002
0.1	3.56522515406
0.12	3.48654199247
0.14	3.39601443594
0.16	3.29477539329
0.18	3.18406139696
0.2	3.06518670696
0.22	2.93951660108
0.24	2.80844060936
0.26	2.67334642298
0.28	2.53559515549
0.3	2.39649855985
0.32	2.25729871185
0.34	2.11915056492
0.36	1.98310766606
0.38	1.85011120506
0.4	1.72098245175
0.42	1.59641852569
0.44	1.47699134143
0.46	1.36314948486
0.48	1.25522270458
0.5	1.1534286472
0.52	1.05788142957
0.54	0.968601622076
0.56	0.885527216051
0.58	0.808525162345
0.6	0.737403095742
0.62	0.671920898303
0.64	0.611801801489
0.66	0.556742778969
0.68	0.506424036899
0.7	0.460517463395
0.72	0.418693951875
0.74	0.380629561866
0.76	0.346010524403
0.78	0.314537136163
0.8	0.285926616436
0.82	0.259915023636
0.84	0.236258343549
0.86	0.214732870225
0.88	0.19513500314
0.9	0.177280581772
0.92	0.161003872021
0.94	0.146156308953
0.96	0.132605088199
0.98	0.120231684765
1.0	0.108930364077
1.02	0.0986067361865
1.04	0.0891763911085
1.06	0.0805636413449
1.08	0.0727003873351
1.1	0.0655251128351
1.12	0.0589820102154
1.14	0.0530202302975
1.16	0.047593247522
1.18	0.0426583287797
1.2	0.0381760929479
1.22	0.0341101478369
1.24	0.0304267916529
1.26	0.0270947670176
1.28	0.0240850568645
1.3	0.0213707130018
1.32	0.0189267096572
1.34	0.0167298158063
1.36	0.0147584814503
1.38	0.0129927342184
1.4	0.0114140836828
1.42	0.0100054316045
1.44	0.00875098695923
1.46	0.00763618506352
1.48	0.0066476104437
1.5	0.0057729232886
1.52	0.00500078943842
1.54	0.00432081390163
1.56	0.00372347788756
1.58	0.00320007931142
1.6	0.00274267668592
1.62	0.00234403627041
1.64	0.00199758231237
1.66	0.00169735019021
1.68	0.00143794225377
1.7	0.00121448615831
1.72	0.00102259549787
1.74	0.000858332562434
1.76	0.00071817306731
1.78	0.000598972729726
1.8	0.000497935594833
1.82	0.00041258403823
1.84	0.000340730393993
1.86	0.000280450174544
1.88	0.000230056861124
1.9	0.000188078251217
1.92	0.000153234352159
1.94	0.00012441680902
1.96	0.000100669850443
1.98	8.11727292424e-05
2.0	6.52236260976e-05
2.02	5.22249754453e-05
2.04	4.16701633644e-05
2.06	3.31315384836e-05
2.08	2.62496691869e-05
2.1	2.072377398e-05
2.12	1.63032470149e-05
2.14	1.27801975405e-05
2.16	9.98292044541e-06
2.18	7.77021499365e-06
2.2	6.02647018268e-06
2.22	4.65743768136e-06
2.24	3.58661683115e-06
2.26	2.75218049403e-06
2.28	2.10437539474e-06
2.3	1.60333583297e-06
2.32	1.21725505276e-06
2.34	9.20863997017e-07
2.36	6.94172514217e-07
2.38	5.21433218891e-07
2.4	3.90293059496e-07
2.42	2.91102160937e-07
2.44	2.16353650125e-07
2.46	1.60231924211e-07
2.48	1.18250179731e-07
2.5	8.69609956255e-08
2.52	6.37263712801e-08
2.54	4.65358858596e-08
2.56	3.38635948179e-08
2.58	2.45559431752e-08
2.6	1.77443833825e-08
2.62	1.27775682777e-08
2.64	9.16897546962e-09
2.66	6.55663531325e-09
2.68	4.67230506271e-09
2.7	3.31797901198e-09
2.72	2.34806816685e-09
2.74	1.65594051538e-09
2.76	1.16379923869e-09
2.78	8.15104041643e-10
2.8	5.68921037653e-10
2.82	3.95728407751e-10
2.84	2.74315946823e-10
2.86	1.89502859841e-10
2.88	1.30464887449e-10
2.9	8.95131708166e-11
2.92	6.12065501914e-11
2.94	4.17089010393e-11
2.96	2.83257669631e-11
2.98	1.9171622717e-11
3.0	1.29319045985e-11
3.02	8.69350016799e-12
3.04	5.82448470128e-12
3.06	3.88913577165e-12
3.08	2.58811468567e-12
3.1	1.71652756958e-12
3.12	1.13463693217e-12
3.14	7.47487444191e-13
3.16	4.90787739025e-13
3.18	3.21165036484e-13
3.2	2.09464041804e-13
3.22	1.36156772768e-13
3.24	8.82103264814e-14
3.26	5.69576228954e-14
3.28	3.6655431678e-14
3.3	2.35115175767e-14
3.32	1.50307477681e-14
3.34	9.57722848364e-15
3.36	6.0821924473e-15
3.38	3.84984461171e-15
3.4	2.42879377172e-15
3.42	1.52722883605e-15
3.44	9.5716154209e-16
3.46	5.97909712098e-16
3.48	3.7226892546e-16
3.5	2.31020393901e-16
3.52	1.42895230786e-16
3.54	8.80968803098e-17
3.56	5.41352547693e-17
3.58	3.31572236355e-17
3.6	2.02421149253e-17
3.62	1.23172791361e-17
3.64	7.47061309988e-18
3.66	4.51628816695e-18
3.68	2.7213997267e-18
3.7	1.63451780353e-18
3.72	9.78531735304e-19
3.74	5.83914703548e-19
3.76	3.47307707005e-19
3.78	2.05907042625e-19
3.8	1.21680501712e-19
3.82	7.16745564853e-20
3.84	4.20827848958e-20
3.86	2.46286468681e-20
3.88	1.43672755674e-20
3.9	8.35424551109e-21
3.92	4.84217101607e-21
3.94	2.79752650543e-21
3.96	1.61105584584e-21
3.98	9.24805419093e-22
4.0	5.29169242746e-22
#normalisation = 0.208325070073
#sigma**2 n(k)k**2 = 0.0861197346321
#kurtosis n(k)k**2 = 4.86391758716
#skewness n(k)k**2 = 2.32046456747
