# mass number (A) = 9
# number of protons (Z) = 4
#relative orbital quantum number l = 2
# k (1/fm)	cm two_body (fm^3)
0.0	0.0
0.02	1.81024257917e-07
0.04	2.88730281486e-06
0.06	1.45406335671e-05
0.08	4.5619930571e-05
0.1	0.000110331976774
0.12	0.000226164009411
0.14	0.000413331161247
0.16	0.000694134795101
0.18	0.00109225028686
0.2	0.00163196475882
0.22	0.00233738658546
0.24	0.00323164915268
0.26	0.00433613133783
0.28	0.00566971649916
0.3	0.00724811045247
0.32	0.00908323701897
0.34	0.0111827273211
0.36	0.0135495161654
0.38	0.016181555681
0.4	0.0190716529777
0.42	0.0222074350685
0.44	0.0255714407626
0.46	0.0291413357979
0.48	0.0328902442384
0.5	0.0367871862046
0.52	0.0407976094181
0.54	0.0448839998807
0.56	0.0490065553319
0.58	0.0531239039612
0.6	0.0571938502128
0.62	0.0611741294026
0.64	0.0650231532593
0.66	0.06870072936
0.68	0.0721687387194
0.7	0.0753917574463
0.72	0.0783376103399
0.74	0.080977846485
0.76	0.0832881292544
0.78	0.0852485355526
0.8	0.0868437615686
0.82	0.0880632346848
0.84	0.0889011334346
0.86	0.0893563194756
0.88	0.0894321873893
0.9	0.0891364397014
0.92	0.0884807958095
0.94	0.0874806444972
0.96	0.0861546503878
0.98	0.0845243250679
1.0	0.0826135736843
1.02	0.0804482276263
1.04	0.0780555734556
1.06	0.0754638875932
1.08	0.0727019854237
1.1	0.0697987924999
1.12	0.0667829444368
1.14	0.0636824209268
1.16	0.060524218122
1.18	0.0573340624413
1.2	0.0541361677111
1.22	0.0509530364548
1.24	0.0478053051386
1.26	0.0447116322761
1.28	0.0416886274964
1.3	0.038750819014
1.32	0.0359106563937
1.34	0.0331785450892
1.36	0.0305629089432
1.38	0.0280702766651
1.4	0.0257053882379
1.42	0.023471317246
1.44	0.0213696052342
1.46	0.0194004044076
1.48	0.0175626252378
1.5	0.015854085843
1.52	0.0142716603473
1.54	0.0128114237801
1.56	0.011468791444
1.58	0.010238651047
1.6	0.0091154862488
1.62	0.00809349061444
1.64	0.00716667128273
1.66	0.00632894194914
1.68	0.00557420502071
1.7	0.00489642302796
1.72	0.00428967957225
1.74	0.00374823024697
1.76	0.00326654409908
1.78	0.00283933629498
1.8	0.00246159272343
1.82	0.00212858731188
1.84	0.00183589285278
1.86	0.00157938613716
1.88	0.00135524817634
1.9	0.00115996026307
1.92	0.000990296582076
1.94	0.000843314031106
1.96	0.000716339858722
1.98	0.000606957666555
2.0	0.000512992263769
2.02	0.000432493801393
2.04	0.000363721555517
2.06	0.000305127672158
2.08	0.000255341133676
2.1	0.000213152157697
2.12	0.000177497194834
2.14	0.000147444651456
2.16	0.000122181428339
2.18	0.000101000335174
2.2	8.32884145456e-05
2.22	6.85161867772e-05
2.24	5.62278087526e-05
2.26	4.60321251162e-05
2.28	3.75945787548e-05
2.3	3.06299388249e-05
2.32	2.48957984375e-05
2.34	2.01867901022e-05
2.36	1.63294648231e-05
2.38	1.31777800258e-05
2.4	1.06091419901e-05
2.42	8.52094991325e-06
2.44	6.827590906e-06
2.46	5.45783793396e-06
2.48	4.35260578986e-06
2.5	3.46302347613e-06
2.52	2.74878477597e-06
2.54	2.17674219922e-06
2.56	1.71971283231e-06
2.58	1.35546784276e-06
2.6	1.06588044589e-06
2.62	8.36210006602e-07
2.64	6.54502603255e-07
2.66	5.11090815948e-07
2.68	3.98177715036e-07
2.7	3.09492021663e-07
2.72	2.40003197967e-07
2.74	1.85686811462e-07
2.76	1.4333191872e-07
2.78	1.10383442139e-07
2.8	8.48135850291e-08
2.82	6.50172594183e-08
2.84	4.97273024213e-08
2.86	3.79459448291e-08
2.88	2.88895828837e-08
2.9	2.19444033773e-08
2.92	1.66308344954e-08
2.94	1.25751504871e-08
2.96	9.48685648878e-09
2.98	7.14072888172e-09
3.0	5.36259367676e-09
3.02	4.01809697074e-09
3.04	3.00386305124e-09
3.06	2.24055204777e-09
3.08	1.66742426593e-09
3.1	1.23809603015e-09
3.12	9.17235003513e-10
3.14	6.77994089852e-10
3.16	5.0002429026e-10
3.18	3.67940073852e-10
3.2	2.70137420182e-10
3.22	1.97885935735e-10
3.24	1.44633359541e-10
3.26	1.05474192362e-10
3.28	7.67447970663e-11
3.3	5.57156843691e-11
3.32	4.03582727728e-11
3.34	2.91685616694e-11
3.36	2.10341782886e-11
3.38	1.51343899734e-11
3.4	1.0865103042e-11
3.42	7.7827494831e-12
3.44	5.5624129439e-12
3.46	3.96666080935e-12
3.48	2.82240441846e-12
3.5	2.00376333755e-12
3.52	1.41940806224e-12
3.54	1.00323438951e-12
3.56	7.07509844739e-13
3.58	4.97849549582e-13
3.6	3.49542441559e-13
3.62	2.44871633749e-13
3.64	1.71164777301e-13
3.66	1.19379088427e-13
3.68	8.30769659383e-14
3.7	5.76862182146e-14
3.72	3.99671458388e-14
3.74	2.76295856393e-14
3.76	1.90583945683e-14
3.78	1.31171501126e-14
3.8	9.00812522118e-15
3.82	6.17264929134e-15
3.84	4.22037998705e-15
3.86	2.87921944438e-15
3.88	1.95993525302e-15
3.9	1.3312294246e-15
3.92	9.02212397102e-16
3.94	6.1011237702e-16
3.96	4.11676902722e-16
3.98	2.77171925928e-16
4.0	1.8620378036e-16
#normalisation = 0.0648148145984
#sigma**2 n(k)k**2 = 0.0814178260622
#kurtosis n(k)k**2 = 15.0431368486
#skewness n(k)k**2 = 3.97949519328
