# mass number (A) = 16
# number of protons (Z) = 8
#relative orbital quantum number l = 1
# k (1/fm)	cm two_body (fm^3)
0.0	0.0
0.02	0.00461481710559
0.04	0.0183933330557
0.06	0.0411389184006
0.08	0.0725277534485
0.1	0.112114581664
0.12	0.159340585545
0.14	0.213543211816
0.16	0.27396773131
0.18	0.339780283057
0.2	0.410082122774
0.22	0.483924773911
0.24	0.560325764953
0.26	0.638284630237
0.28	0.716798853024
0.3	0.794879438712
0.32	0.871565822576
0.34	0.945939839518
0.36	1.01713851225
0.38	1.08436544824
0.4	1.14690067331
0.42	1.20410877042
0.44	1.25544523377
0.46	1.30046099115
0.48	1.33880508863
0.5	1.37022557184
0.52	1.39456863513
0.54	1.41177614339
0.56	1.42188166053
0.58	1.4250051435
0.6	1.42134647959
0.62	1.4111780594
0.64	1.39483658594
0.66	1.37271432414
0.68	1.34524999341
0.7	1.31291949935
0.72	1.27622669067
0.74	1.23569431325
0.76	1.19185531625
0.78	1.14524464614
0.8	1.09639164334
0.82	1.0458131346
0.84	0.994007291725
0.86	0.941448305561
0.88	0.888581902758
0.9	0.835821713072
0.92	0.783546476533
0.94	0.732098063584
0.96	0.681780267038
0.98	0.63285831291
1.0	0.585559027685
1.02	0.540071592535
1.04	0.496548810173
1.06	0.455108807526
1.08	0.415837096769
1.1	0.378788918564
1.12	0.343991794139
1.14	0.311448216992
1.16	0.28113842025
1.18	0.253023161723
1.2	0.227046475313
1.22	0.203138344387
1.24	0.181217259789
1.26	0.161192632171
1.28	0.142967035118
1.3	0.126438261935
1.32	0.111501184939
1.34	0.0980494114781
1.36	0.0859767356737
1.38	0.0751783890618
1.4	0.0655520967621
1.42	0.0569989486843
1.44	0.0494240974991
1.46	0.0427372967563
1.48	0.0368532936438
1.5	0.0316920915165
1.52	0.027179097532
1.54	0.0232451705738
1.56	0.019826584188
1.58	0.0168649185557
1.6	0.0143068946342
1.62	0.0121041625725
1.64	0.0102130553898
1.66	0.00859431774047
1.68	0.00721281841
1.7	0.00603725402289
1.72	0.00503985032578
1.74	0.0041960663463
1.76	0.0034843057437
1.78	0.0028856387658
1.8	0.00238353741558
1.82	0.0019636257127
1.84	0.00161344630885
1.86	0.00132224418036
1.88	0.00108076767015
1.9	0.000881086780358
1.92	0.000716428318951
1.94	0.000581027270994
1.96	0.000469993591574
1.98	0.000379193493945
2.0	0.00030514422684
2.02	0.000244921291882
2.04	0.00019607703914
2.06	0.000156569590388
2.08	0.000124701070117
2.1	9.9064169328e-05
2.12	7.84961223575e-05
2.14	6.20392392556e-05
2.16	4.89072024352e-05
2.18	3.84564042666e-05
2.2	3.016167e-05
2.22	2.35957764403e-05
2.24	1.84122400578e-05
2.26	1.43309078938e-05
2.28	1.11259402052e-05
2.3	8.61582496013e-06
2.32	6.65511093385e-06
2.34	5.12758826374e-06
2.36	3.94068302545e-06
2.38	3.02086588782e-06
2.4	2.3099044454e-06
2.42	1.76181470292e-06
2.44	1.34038970656e-06
2.46	1.0172027964e-06
2.48	7.69999705841e-07
2.5	5.81408059751e-07
2.52	4.37905007603e-07
2.54	3.2899403907e-07
2.56	2.46550710884e-07
2.58	1.84304287932e-07
2.6	1.37428367948e-07
2.62	1.02218595124e-07
2.64	7.58397298825e-08
2.66	5.6127766702e-08
2.68	4.14355977792e-08
2.7	3.0513009703e-08
2.72	2.24136606158e-08
2.74	1.64231908774e-08
2.76	1.20038338836e-08
2.78	8.75186820155e-09
2.8	6.36503169378e-09
2.82	4.6176394723e-09
2.84	3.34164067982e-09
2.86	2.41223917313e-09
2.88	1.73701061343e-09
2.9	1.24768988952e-09
2.92	8.9399171287e-10
2.94	6.38974530411e-10
2.96	4.55572364946e-10
2.98	3.24007831491e-10
3.0	2.29867982941e-10
3.02	1.62677250721e-10
3.04	1.14842076002e-10
3.06	8.08726392019e-11
3.08	5.68105584513e-11
3.1	3.980923591e-11
3.12	2.78270031772e-11
3.14	1.94033763586e-11
3.16	1.34963678005e-11
3.18	9.36452330312e-12
3.2	6.4816272668e-12
3.22	4.47520019092e-12
3.24	3.08227468276e-12
3.26	2.11768363182e-12
3.28	1.45138320987e-12
3.3	9.92281240989e-13
3.32	6.76736388546e-13
3.34	4.6040149244e-13
3.36	3.1245446677e-13
3.38	2.11529013306e-13
3.4	1.42852124588e-13
3.42	9.62359582728e-14
3.44	6.46728958908e-14
3.46	4.33552651674e-14
3.48	2.89932119204e-14
3.5	1.93413191004e-14
3.52	1.28709752242e-14
3.54	8.54422632802e-15
3.56	5.65809551728e-15
3.58	3.73769928599e-15
3.6	2.46306173836e-15
3.62	1.61913624956e-15
3.64	1.0617663254e-15
3.66	6.94563956508e-16
3.68	4.53245569072e-16
3.7	2.95048358372e-16
3.72	1.91598200322e-16
3.74	1.24116210652e-16
3.76	8.02056047135e-17
3.78	5.17035446554e-17
3.8	3.32487688785e-17
3.82	2.13290113584e-17
3.84	1.36491635852e-17
3.86	8.71328172734e-18
3.88	5.54878786455e-18
3.9	3.52496958845e-18
3.92	2.23384868069e-18
3.94	1.41219114389e-18
3.96	8.90583821494e-19
3.98	5.60270724067e-19
4.0	3.51611516204e-19
#normalisation = 0.499999999161
#sigma**2 n(k)k**2 = 0.229419382289
#kurtosis n(k)k**2 = -1.14568517458
#skewness n(k)k**2 = 0.507539076453
