# mass number (A) = 40
# number of protons (Z) = 18
#relative orbital quantum number l = 6
# k (1/fm)	cm two_body (fm^3)
0.0	0.0
0.02	5.2238940691e-24
0.04	2.13005719627e-20
0.06	2.7429294242e-18
0.08	8.56838625276e-17
0.1	1.23007065724e-15
0.12	1.07871615278e-14
0.14	6.7260816013e-14
0.16	3.26475258018e-13
0.18	1.30784604998e-12
0.2	4.50001433686e-12
0.22	1.36831096978e-11
0.24	3.75489271257e-11
0.26	9.44896204648e-11
0.28	2.2076636439e-10
0.3	4.83632514434e-10
0.32	1.00132574403e-09
0.34	1.97210102392e-09
0.36	3.71458224838e-09
0.38	6.72159356735e-09
0.4	1.17292274552e-08
0.42	1.98021672401e-08
0.44	3.24351856299e-08
0.46	5.16693007933e-08
0.48	8.02193412099e-08
0.5	1.2160774534e-07
0.52	1.80297437299e-07
0.54	2.61814742483e-07
0.56	3.72851725187e-07
0.58	5.21336236592e-07
0.6	7.16457535944e-07
0.62	9.68635739204e-07
0.64	1.28942465764e-06
0.66	1.69133985048e-06
0.68	2.18760689381e-06
0.7	2.79182884766e-06
0.72	3.51757649566e-06
0.74	4.37790987944e-06
0.76	5.38484464904e-06
0.78	6.54878146252e-06
0.8	7.8779207537e-06
0.82	9.37768832424e-06
0.84	1.10501991316e-05
0.86	1.2893787132e-05
0.88	1.49026279802e-05
0.9	1.70664787606e-05
0.92	1.93705548227e-05
0.94	2.1795558384e-05
0.96	2.43178671349e-05
0.98	2.69098839664e-05
1.0	2.95405415391e-05
1.02	3.21759481354e-05
1.04	3.47801545019e-05
1.06	3.73160155617e-05
1.08	3.97461162966e-05
1.1	4.20337279932e-05
1.12	4.41437595885e-05
1.14	4.60436690802e-05
1.16	4.77043018556e-05
1.18	4.91006261991e-05
1.2	5.02123409461e-05
1.22	5.10243359811e-05
1.24	5.15269927039e-05
1.26	5.1716318359e-05
1.28	5.15939148888e-05
1.3	5.11667894025e-05
1.32	5.04470191515e-05
1.34	4.94512888255e-05
1.36	4.82003218584e-05
1.38	4.67182301349e-05
1.4	4.5031807983e-05
1.42	4.31697966397e-05
1.44	4.11621445724e-05
1.46	3.90392872474e-05
1.48	3.68314673373e-05
1.5	3.45681131337e-05
1.52	3.22772892873e-05
1.54	2.99852301381e-05
1.56	2.77159620151e-05
1.58	2.54910171545e-05
1.6	2.33292384441e-05
1.62	2.12466711818e-05
1.64	1.92565354995e-05
1.66	1.73692711162e-05
1.68	1.55926446524e-05
1.7	1.39319088561e-05
1.72	1.23900027222e-05
1.74	1.09677815767e-05
1.76	9.66426668159e-06
1.78	8.47690471866e-06
1.8	7.40182854709e-06
1.82	6.43411183342e-06
1.84	5.56801144001e-06
1.86	4.79719277053e-06
1.88	4.11493454993e-06
1.9	3.51431071633e-06
1.92	2.9883481894e-06
1.94	2.53016023e-06
1.96	2.13305590536e-06
1.98	1.7906268178e-06
2.0	1.49681274612e-06
2.02	1.24594819502e-06
2.04	1.03279206346e-06
2.06	8.52542742835e-07
2.08	7.00840959271e-07
2.1	5.73762598547e-07
2.12	4.67803616598e-07
2.14	3.79858958995e-07
2.16	3.07197205529e-07
2.18	2.47432434013e-07
2.2	1.98494571885e-07
2.22	1.58599284261e-07
2.24	1.26218239433e-07
2.26	1.00050402472e-07
2.28	7.89948375221e-08
2.3	6.21253513701e-08
2.32	4.86671851537e-08
2.34	3.79758571747e-08
2.36	2.95181763491e-08
2.38	2.28553810701e-08
2.4	1.76283100768e-08
2.42	1.35444780722e-08
2.44	1.03669070503e-08
2.46	7.90455241379e-09
2.48	6.00415895993e-09
2.5	4.543383882e-09
2.52	3.42503046859e-09
2.54	2.57224584299e-09
2.56	1.92454773199e-09
2.58	1.43455798383e-09
2.6	1.06533365454e-09
2.62	7.88199412403e-10
2.64	5.80997383858e-10
2.66	4.26682116993e-10
2.68	3.12198908908e-10
2.7	2.27593249834e-10
2.72	1.6530755947e-10
2.74	1.19628754693e-10
2.76	8.62565490226e-11
2.78	6.19678195163e-11
2.8	4.43569742126e-11
2.82	3.16361054366e-11
2.84	2.24819136808e-11
2.86	1.59190218095e-11
2.88	1.1231452424e-11
2.9	7.89578721106e-12
2.92	5.53093270358e-12
2.94	3.86054057773e-12
2.96	2.68502289287e-12
2.98	1.86080659404e-12
