# mass number (A) = 48
# number of protons (Z) = 20
#relative orbital quantum number l = 3
# k (1/fm)	cm two_body (fm^3)
0.0	0.0
0.02	9.88093067927e-10
0.04	6.29190481675e-08
0.06	7.10674037112e-07
0.08	3.94621177812e-06
0.1	1.48270660548e-05
0.12	4.34605579113e-05
0.14	0.000107217881267
0.16	0.000232942945332
0.18	0.00045891881248
0.2	0.000836360765675
0.22	0.00143022914264
0.24	0.00231919544441
0.26	0.00359464904779
0.28	0.00535869534978
0.3	0.00772116490132
0.32	0.0107957222572
0.34	0.0146952280976
0.36	0.0195265642306
0.38	0.0253851745799
0.4	0.0323496033403
0.42	0.0404763223387
0.44	0.0497951326964
0.46	0.0603054017172
0.48	0.0719733562433
0.5	0.0847306011968
0.52	0.0984739700716
0.54	0.113066746678
0.56	0.128341228601
0.58	0.144102536657
0.6	0.160133514907
0.62	0.176200515628
0.64	0.192059825567
0.66	0.207464465433
0.68	0.222171084589
0.7	0.235946677165
0.72	0.248574863389
0.74	0.259861509042
0.76	0.26963949445
0.78	0.277772489694
0.8	0.284157641956
0.82	0.288727131316
0.84	0.291448600269
0.86	0.292324507379
0.88	0.291390494893
0.9	0.288712892403
0.92	0.284385502764
0.94	0.278525832156
0.96	0.271270933333
0.98	0.262773030468
1.0	0.25319508618
1.02	0.242706457698
1.04	0.231478770763
1.06	0.219682118343
1.08	0.207481667782
1.1	0.195034735979
1.12	0.182488368727
1.14	0.169977438431
1.16	0.157623254761
1.18	0.14553266604
1.2	0.133797615487
1.22	0.122495106144
1.24	0.111687521193
1.26	0.101423242348
1.28	0.0917375076885
1.3	0.082653451397
1.32	0.0741832708356
1.34	0.0663294709057
1.36	0.0590861411657
1.38	0.0524402273723
1.4	0.0463727655898
1.42	0.0408600534591
1.44	0.0358747394025
1.46	0.0313868162606
1.48	0.0273645109829
1.5	0.0237750664495
1.52	0.0205854152414
1.54	0.0177627482146
1.56	0.0152749830886
1.58	0.013091139995
1.6	0.0111816321056
1.62	0.00951848015469
1.64	0.00807545995583
1.66	0.00682819197545
1.68	0.00575418172861
1.7	0.00483281927505
1.72	0.00404534547386
1.74	0.0033747919506
1.76	0.00280590098316
1.78	0.00232503075417
1.8	0.00192005067401
1.82	0.00158023076794
1.84	0.00129612845681
1.86	0.00105947545211
1.88	0.000863066936619
1.9	0.000700654714765
1.92	0.000566845590129
1.94	0.000457005860214
1.96	0.000367172506647
1.98	0.000293971398708
2.0	0.000234542614677
2.02	0.000186472814283
2.04	0.0001477344617
2.06	0.000116631597369
2.08	9.17517839341e-05
2.1	7.19238025512e-05
2.12	5.61806468147e-05
2.14	4.37273490457e-05
2.16	3.39131743965e-05
2.18	2.62077293592e-05
2.2	2.01805502688e-05
2.22	1.5483762108e-05
2.24	1.18374264917e-05
2.26	9.01722859249e-06
2.28	6.84418467857e-06
2.3	5.17608386258e-06
2.32	3.90040879923e-06
2.34	2.92850982613e-06
2.36	2.19083498956e-06
2.38	1.63304425329e-06
2.4	1.21285979444e-06
2.42	8.97525585216e-07
2.44	6.61768458842e-07
2.46	4.86169638264e-07
2.48	3.55870386275e-07
2.5	2.59548163369e-07
2.52	1.88610621257e-07
2.54	1.36564089927e-07
2.56	9.85211100388e-08
2.58	7.08181913874e-08
2.6	5.07205046666e-08
2.62	3.61947888054e-08
2.64	2.57355178625e-08
2.66	1.82324438636e-08
2.68	1.28701251884e-08
2.7	9.0520605298e-09
2.72	6.34365954215e-09
2.74	4.42956454957e-09
2.76	3.08185373395e-09
2.78	2.13645600995e-09
2.8	1.47573372822e-09
2.82	1.01567645595e-09
2.84	6.96526043395e-10
2.86	4.75943303968e-10
2.88	3.24048711426e-10
2.9	2.19838600782e-10
2.92	1.48606417134e-10
2.94	1.00095037096e-10
2.96	6.71785034718e-11
2.98	4.49254412733e-11
3.0	2.99364355349e-11
3.02	1.98771910896e-11
3.04	1.31509949904e-11
3.06	8.66986598149e-12
3.08	5.69531609458e-12
3.1	3.72800484129e-12
3.12	2.43158694091e-12
3.14	1.58037209351e-12
3.16	1.02349714087e-12
3.18	6.60500518319e-13
3.2	4.24737349952e-13
3.22	2.72163584197e-13
3.24	1.7378142639e-13
3.26	1.10571189287e-13
3.28	7.01047397735e-14
3.3	4.42915673771e-14
3.32	2.78846030113e-14
3.34	1.74935965131e-14
3.36	1.09361997191e-14
3.38	6.81283551856e-15
3.4	4.22926564646e-15
3.42	2.61624885067e-15
3.44	1.61276684362e-15
3.46	9.90704157682e-16
3.48	6.06453700553e-16
3.5	3.69942281945e-16
3.52	2.24881808809e-16
3.54	1.36226023737e-16
3.56	8.22342219763e-17
3.58	4.94690065773e-17
3.6	2.96553607503e-17
3.62	1.77159305759e-17
3.64	1.05467041898e-17
3.66	6.2569529068e-18
3.68	3.69916418541e-18
3.7	2.17941628171e-18
3.72	1.279598978e-18
3.74	7.48696706914e-19
3.76	4.36553553319e-19
3.78	2.53670465703e-19
3.8	1.46894066469e-19
3.82	8.47699156006e-20
3.84	4.87510041618e-20
3.86	2.79402863507e-20
3.88	1.59582312267e-20
3.9	9.0833572646e-21
3.92	5.15248689364e-21
3.94	2.91271072268e-21
3.96	1.64092549226e-21
3.98	9.21281805487e-22
4.0	5.15477027436e-22
#normalisation = 0.163472349541
#sigma**2 n(k)k**2 = 0.159794311993
#kurtosis n(k)k**2 = 2.90263575777
#skewness n(k)k**2 = 2.09753462908
