# mass number (A) = 109
# number of protons (Z) = 47
#relative orbital quantum number l = 3
# k (1/fm)	cm two_body (fm^3)
0.0	0.0
0.02	5.60027593763e-09
0.04	3.55692293453e-07
0.06	4.00034644878e-06
0.08	2.20798909014e-05
0.1	8.23220726996e-05
0.12	0.000239032475372
0.14	0.000583158283772
0.16	0.00125079127681
0.18	0.0024285514545
0.2	0.00435455146567
0.22	0.00731405739245
0.24	0.0116294898535
0.26	0.0176449951245
0.28	0.0257063974744
0.3	0.036137860446
0.32	0.0492169829518
0.34	0.0651502952238
0.36	0.0840511760916
0.38	0.105922081875
0.4	0.130642672333
0.42	0.157964971404
0.44	0.187516153777
0.46	0.218808954815
0.48	0.251259115643
0.5	0.284208749319
0.52	0.316954091832
0.54	0.348775815729
0.56	0.378969952601
0.58	0.406877496807
0.6	0.431910935699
0.62	0.453576247831
0.64	0.471489297925
0.66	0.485385997755
0.68	0.495126056227
0.7	0.500690572666
0.72	0.502174102818
0.74	0.499772123252
0.76	0.493765021682
0.78	0.48449984254
0.8	0.472371022238
0.82	0.457801267696
0.84	0.441223581416
0.86	0.423065236616
0.88	0.403734278246
0.9	0.383608890639
0.92	0.363029748646
0.94	0.342295271157
0.96	0.3216595344
0.98	0.30133248341
1.0	0.281482005303
1.02	0.262237395324
1.04	0.243693751182
1.06	0.225916865917
1.08	0.208948246244
1.1	0.192809953899
1.12	0.177509043941
1.14	0.16304144972
1.16	0.14939523378
1.18	0.136553183772
1.2	0.124494780076
1.22	0.113197596631
1.24	0.102638218752
1.26	0.0927927726926
1.28	0.0836371632961
1.3	0.0751471103412
1.32	0.06729806339
1.34	0.0600650610774
1.36	0.0534225856988
1.38	0.0473444490542
1.4	0.0418037318748
1.42	0.0367727874777
1.44	0.0322233109278
1.46	0.0281264680274
1.48	0.024453073779
1.5	0.0211738073171
1.52	0.0182594493407
1.54	0.0156811284164
1.56	0.0134105637989
1.58	0.011420294294
1.6	0.00968388487761
1.62	0.00817610506173
1.64	0.00687307518238
1.66	0.00575237876849
1.68	0.00479314085246
1.7	0.00397607347569
1.72	0.00328349071539
1.74	0.00269929632986
1.76	0.00220894761563
1.78	0.00179939932682
1.8	0.00145903156525
1.82	0.00117756544789
1.84	0.000945970133481
1.86	0.000756364477898
1.88	0.000601916216321
1.9	0.000476741167487
1.92	0.000375804540897
1.94	0.000294826020463
1.96	0.000230189910561
1.98	0.000178861273192
2.0	0.000138308664569
2.02	0.000106433800256
2.04	8.15082416889e-05
2.06	6.2117003267e-05
2.08	4.71088266498e-05
2.1	3.55527542591e-05
2.12	2.67005536824e-05
2.14	1.99544942708e-05
2.16	1.48399522055e-05
2.18	1.09823161049e-05
2.2	8.08767746319e-06
2.22	5.92681479756e-06
2.24	4.32201370656e-06
2.26	3.13630395684e-06
2.28	2.26473659156e-06
2.3	1.62736676381e-06
2.32	1.16364989326e-06
2.34	8.27998612372e-07
2.36	5.86284975096e-07
2.38	4.13106035327e-07
2.4	2.89660913783e-07
2.42	2.02113814647e-07
2.44	1.40340234636e-07
2.46	9.69730408964e-08
2.48	6.6681463158e-08
2.5	4.56296700686e-08
2.52	3.10728131454e-08
2.54	2.10575529676e-08
2.56	1.42014424523e-08
2.58	9.53141708622e-09
2.6	6.36628764128e-09
2.62	4.2317712055e-09
2.64	2.79942392322e-09
2.66	1.84301642164e-09
2.68	1.20755605633e-09
2.7	7.87420112668e-10
2.72	5.11011161908e-10
2.74	3.30052129782e-10
2.76	2.12161494419e-10
2.78	1.35733196018e-10
2.8	8.64260530652e-11
2.82	5.47704096854e-11
2.84	3.4545668948e-11
2.86	2.16865827932e-11
2.88	1.35500881763e-11
2.9	8.42655692265e-12
2.92	5.21577416574e-12
2.94	3.2133016792e-12
2.96	1.97038829913e-12
2.98	1.20260554928e-12
3.0	7.30582207789e-13
3.02	4.41766615335e-13
3.04	2.65887539497e-13
3.06	1.5928970684e-13
3.08	9.49872658353e-14
3.1	5.63811957501e-14
3.12	3.33117645922e-14
3.14	1.9591092688e-14
3.16	1.14688668254e-14
3.18	6.68322863008e-15
3.2	3.87667305048e-15
3.22	2.23842285754e-15
3.24	1.28658416503e-15
3.26	7.36122952797e-16
3.28	4.1925817592e-16
3.3	2.37702988388e-16
3.32	1.34156747653e-16
3.34	7.53733812835e-17
3.36	4.21554620761e-17
3.38	2.34705264358e-17
3.4	1.30085123256e-17
3.42	7.17746240636e-18
3.44	3.94235147425e-18
3.46	2.15567589975e-18
3.48	1.1734318135e-18
3.5	6.35888592946e-19
3.52	3.43048461235e-19
3.54	1.8423987391e-19
3.56	9.85071832165e-20
3.58	5.24337198722e-20
3.6	2.77852477994e-20
3.62	1.4658212765e-20
3.64	7.69862529577e-21
3.66	4.025436652e-21
3.68	2.09547589732e-21
3.7	1.08598637271e-21
3.72	5.60325329821e-22
3.74	2.87827588606e-22
3.76	1.47198351356e-22
3.78	7.49469361751e-23
3.8	3.79915708293e-23
3.82	1.91736605879e-23
3.84	9.63405667049e-24
3.86	4.81949645581e-24
3.88	2.4004040069e-24
3.9	1.1903073196e-24
3.92	5.8766225259e-25
3.94	2.88863212337e-25
3.96	1.41369011268e-25
3.98	6.88835489816e-26
4.0	3.34178003234e-26
#normalisation = 0.210336860509
#sigma**2 n(k)k**2 = 0.16650680932
#kurtosis n(k)k**2 = 1.65035376095
#skewness n(k)k**2 = 1.75922664819
