# mass number (A) = 27
# number of protons (Z) = 13
#relative orbital quantum number l = 0
# k (1/fm)	cm two_body (fm^3)
0.0	3.82910727984
0.02	3.82260839431
0.04	3.80318293235
0.06	3.77104314662
0.08	3.72653838905
0.1	3.67014862768
0.12	3.60247560724
0.14	3.52423188126
0.16	3.43622799522
0.18	3.33935814348
0.2	3.23458465504
0.22	3.12292168489
0.24	3.00541849743
0.26	2.88314272649
0.28	2.75716398366
0.3	2.62853816306
0.32	2.49829275806
0.34	2.36741346495
0.36	2.23683230176
0.38	2.10741741979
0.4	1.9799647315
0.42	1.85519142488
0.44	1.73373138105
0.46	1.61613246242
0.48	1.50285559266
0.5	1.39427550962
0.52	1.29068303886
0.54	1.19228870811
0.56	1.09922750434
0.58	1.01156456251
0.6	0.929301570642
0.62	0.852383677758
0.64	0.780706698989
0.66	0.714124425633
0.68	0.652455865256
0.7	0.5954922578
0.72	0.543003736745
0.74	0.494745528741
0.76	0.450463609869
0.78	0.409899760927
0.8	0.372795987169
0.82	0.338898289113
0.84	0.307959789917
0.86	0.279743241085
0.88	0.254022941699
0.9	0.23058611689
0.92	0.209233808967
0.94	0.189781339575
0.96	0.172058403729
0.98	0.155908856847
1.0	0.141190254265
1.02	0.127773199528
1.04	0.115540553363
1.06	0.104386549971
1.08	0.0942158614588
1.1	0.0849426451535
1.12	0.0764896024343
1.14	0.0687870718191
1.16	0.0617721735036
1.18	0.055388017493
1.2	0.0495829829935
1.22	0.0443100728731
1.24	0.0395263437919
1.26	0.0351924100207
1.28	0.0312720169867
1.3	0.0277316791617
1.32	0.0245403759701
1.34	0.0216692988913
1.36	0.0190916427774
1.38	0.016782434547
1.4	0.0147183927705
1.42	0.0128778121841
1.44	0.0112404677898
1.46	0.00978753388297
1.48	0.00850151404768
1.5	0.00736617884947
1.52	0.00636650860649
1.54	0.00548863921673
1.56	0.00471980955222
1.58	0.00404830939119
1.6	0.00346342724726
1.62	0.00295539777019
1.64	0.0025153486416
1.66	0.0021352470751
1.68	0.00180784616276
1.7	0.00152663139455
1.72	0.00128576772331
1.74	0.00108004756156
1.76	0.00090484008602
1.78	0.000756042196609
1.8	0.000630031434856
1.82	0.000523621117261
1.84	0.000434017885379
1.86	0.000358781820176
1.88	0.000295789215528
1.9	0.000243198056632
1.92	0.000199416204738
1.94	0.000163072250744
1.96	0.000132988967266
1.98	0.000108159261765
2.0	8.77245120946e-05
2.02	7.09551499777e-05
2.04	5.72333470477e-05
2.06	4.60376515657e-05
2.08	3.69294212189e-05
2.1	2.9540897913e-05
2.12	2.35647736115e-05
2.14	1.87451015316e-05
2.16	1.48694138642e-05
2.18	1.17619152205e-05
2.2	9.27762982847e-06
2.22	7.29738977332e-06
2.24	5.72356102879e-06
2.26	4.47641342736e-06
2.28	3.49104988889e-06
2.3	2.71481903138e-06
2.32	2.10514362083e-06
2.34	1.62770511003e-06
2.36	1.25493172595e-06
2.38	9.64744169323e-07
2.4	7.39518987259e-07
2.42	5.65235079451e-07
2.44	4.30773624333e-07
2.46	3.273459926e-07
2.48	2.48027987804e-07
2.5	1.87382055967e-07
2.52	1.41151979025e-07
2.54	1.0601705127e-07
2.56	7.93948739624e-08
2.58	5.92837294874e-08
2.6	4.413704934e-08
2.62	3.27638036643e-08
2.64	2.42497453051e-08
2.66	1.78953666005e-08
2.68	1.3167197935e-08
2.7	9.65971603395e-09
2.72	7.06565712509e-09
2.74	5.15296293063e-09
2.76	3.74694120503e-09
2.78	2.71651031867e-09
2.8	1.96363044657e-09
2.82	1.41521181375e-09
2.84	1.0169412572e-09
2.86	7.28588875537e-10
2.88	5.20452420157e-10
2.9	3.70673040763e-10
2.92	2.63215916208e-10
2.94	1.8635636697e-10
2.96	1.31548859519e-10
2.98	9.25849886516e-11
3.0	6.49687682109e-11
3.02	4.54547452059e-11
3.04	3.17076739971e-11
3.06	2.20526187223e-11
3.08	1.52920845079e-11
3.1	1.05726558117e-11
3.12	7.28807056934e-12
3.14	5.00901504672e-12
3.16	3.4324455063e-12
3.18	2.34512934553e-12
3.2	1.59750455233e-12
3.22	1.08500042132e-12
3.24	7.34734750881e-13
3.26	4.96071783925e-13
3.28	3.33942858977e-13
3.3	2.24137194169e-13
3.32	1.49992760981e-13
3.34	1.00078721689e-13
3.36	6.65776990906e-14
3.38	4.41602897782e-14
3.4	2.92046281014e-14
3.42	1.92569998115e-14
3.44	1.26602800582e-14
3.46	8.29881938528e-15
3.48	5.42385673479e-15
3.5	3.53443172883e-15
3.52	2.29641872155e-15
3.54	1.48765856106e-15
3.56	9.60896867442e-16
3.58	6.18831254601e-16
3.6	3.97365616277e-16
3.62	2.54408461062e-16
3.64	1.62403984118e-16
3.66	1.03368048358e-16
3.68	6.55995882086e-17
3.7	4.1508947516e-17
3.72	2.61883898712e-17
3.74	1.64741493365e-17
3.76	1.03329655845e-17
3.78	6.46212583732e-18
3.8	4.02953509578e-18
3.82	2.50532596379e-18
3.84	1.55311624032e-18
3.86	9.60007813994e-19
3.88	5.91666962073e-19
3.9	3.63590287551e-19
3.92	2.2278209662e-19
3.94	1.36107486578e-19
3.96	8.29121369511e-20
3.98	5.03604058066e-20
4.0	3.04997303416e-20
#normalisation = 0.254412318287
#sigma**2 n(k)k**2 = 0.104555060821
#kurtosis n(k)k**2 = 3.00006337989
#skewness n(k)k**2 = 1.93968245825
