# mass number (A) = 12
# number of protons (Z) = 6
#relative orbital quantum number l = 2
# k (1/fm)	cm two_body (fm^3)
0.0	0.0
0.02	3.40104110844e-07
0.04	5.42348630312e-06
0.06	2.73036928763e-05
0.08	8.56219797471e-05
0.1	0.000206949970405
0.12	0.000423898155242
0.14	0.000774017859033
0.16	0.00129853059917
0.18	0.0020409239356
0.2	0.00304545681154
0.22	0.0043556198856
0.24	0.00601259739313
0.26	0.00805377663263
0.28	0.0105113492874
0.3	0.0134110455475
0.32	0.0167710375239
0.34	0.0206010429134
0.36	0.0249016534825
0.38	0.029663905919
0.4	0.0348691051899
0.42	0.0404889029972
0.44	0.0464856264836
0.46	0.0528128452417
0.48	0.0594161581441
0.5	0.0662341757221
0.52	0.0731996689386
0.54	0.0802408513497
0.56	0.0872827589082
0.58	0.0942486900724
0.6	0.101061668455
0.62	0.107645890933
0.64	0.113928125869
0.66	0.119839028789
0.68	0.125314346347
0.7	0.130295983568
0.72	0.134732914068
0.74	0.138581917904
0.76	0.141808136957
0.78	0.144385442864
0.8	0.146296617581
0.82	0.147533351396
0.84	0.148096067484
0.86	0.147993585954
0.88	0.147242643483
0.9	0.145867287234
0.92	0.143898163605
0.94	0.141371723577
0.96	0.138329366928
0.98	0.134816547522
1.0	0.130881861188
1.02	0.126576136492
1.04	0.121951547143
1.06	0.117060762723
1.08	0.111956152264
1.1	0.106689052707
1.12	0.101309111804
1.14	0.0958637124772
1.16	0.0903974831582
1.18	0.0849518962892
1.2	0.0795649549666
1.22	0.0742709657405
1.24	0.0691003938541
1.26	0.064079795752
1.28	0.0592318225062
1.3	0.0545752869114
1.32	0.0501252863799
1.34	0.0458933734003
1.36	0.0418877652059
1.38	0.0381135843891
1.4	0.0345731224805
1.42	0.0312661189493
1.44	0.0281900486504
1.46	0.0253404114015
1.48	0.0227110181076
1.5	0.0202942686168
1.52	0.0180814172738
1.54	0.0160628229166
1.56	0.0142281808047
1.58	0.0125667346805
1.6	0.0110674678109
1.62	0.00971927244789
1.64	0.00851109766486
1.66	0.00743207596922
1.68	0.0064716294665
1.7	0.00561955664963
1.72	0.0048661011191
1.74	0.00420200370697
1.76	0.00361853958594
1.78	0.00310754200155
1.8	0.00266141427637
1.82	0.00227313170777
1.84	0.00193623492193
1.86	0.00164481616252
1.88	0.00139349989004
1.9	0.00117741895129
1.92	0.000992187454774
1.94	0.000833871359547
1.96	0.000698957657326
1.98	0.000584322902717
2.0	0.000487201727236
2.02	0.000405155860862
2.04	0.000336044081827
2.06	0.000277993421836
2.08	0.000229371870613
2.1	0.00018876275043
2.12	0.000154940868231
2.14	0.000126850499352
2.16	0.000103585212453
2.18	8.43695090953e-05
2.2	6.85422228685e-05
2.22	5.5541601164e-05
2.24	4.48919767983e-05
2.26	3.61919259175e-05
2.28	2.91038021539e-05
2.3	2.33445341444e-05
2.32	1.86775735785e-05
2.34	1.49058833169e-05
2.36	1.1865859269e-05
2.38	9.42208517271e-06
2.4	7.46282578077e-06
2.42	5.8961708789e-06
2.44	4.64674977553e-06
2.46	3.65294317097e-06
2.48	2.86452646862e-06
2.5	2.24068549182e-06
2.52	1.74835211938e-06
2.54	1.36081348388e-06
2.56	1.05655404589e-06
2.58	8.18295044693e-07
2.6	6.32200526244e-07
2.62	4.87223371439e-07
2.64	3.74568510138e-07
2.66	2.87253833921e-07
2.68	2.1975224329e-07
2.7	1.6770081527e-07
2.72	1.27665288837e-07
2.74	9.6949972119e-08
2.76	7.34448095892e-08
2.78	5.55027409497e-08
2.8	4.18416653148e-08
2.82	3.14663218462e-08
2.84	2.36062358079e-08
2.86	1.76665794002e-08
2.88	1.31893795735e-08
2.9	9.82298789062e-09
2.92	7.2981258241e-09
2.94	5.40914606095e-09
2.96	3.99941802862e-09
2.98	2.94996391311e-09
3.0	2.17064838567e-09
3.02	1.59336828578e-09
3.04	1.16680367979e-09
3.06	8.52384105577e-10
3.08	6.21197653584e-10
3.1	4.51629333938e-10
3.12	3.27561832197e-10
3.14	2.37008640472e-10
3.16	1.71078609216e-10
3.18	1.23193778766e-10
3.2	8.85001993086e-11
3.22	6.34253662141e-11
3.24	4.53467139371e-11
3.26	3.23439894696e-11
3.28	2.30147939073e-11
3.3	1.63375573883e-11
3.32	1.15700297366e-11
3.34	8.17428741489e-12
3.36	5.7614814089e-12
3.38	4.05124023865e-12
3.4	2.84192183241e-12
3.42	1.98887400137e-12
3.44	1.38859029458e-12
3.46	9.67193527578e-13
3.48	6.72087341821e-13
3.5	4.65920472536e-13
3.52	3.22234672681e-13
3.54	2.2233497422e-13
3.56	1.53044938757e-13
3.58	1.05100904316e-13
3.6	7.20063567882e-14
3.62	4.92167269276e-14
3.64	3.35608316691e-14
3.66	2.28313387486e-14
3.68	1.54956318439e-14
3.7	1.04922109184e-14
3.72	7.08769628537e-15
3.74	4.77665741853e-15
3.76	3.21162281526e-15
3.78	2.1543037892e-15
3.8	1.44168986755e-15
3.82	9.62542130254e-16
3.84	6.41137459687e-16
3.86	4.26055871335e-16
3.88	2.82466170421e-16
3.9	1.86832013357e-16
3.92	1.23288220058e-16
3.94	8.11666782953e-17
3.96	5.3311428918e-17
3.98	3.4934110046e-17
4.0	2.28384328485e-17
#normalisation = 0.0976430973171
#sigma**2 n(k)k**2 = 0.111406544814
#kurtosis n(k)k**2 = 8.41210222738
#skewness n(k)k**2 = 3.09164240162
