# mass number (A) = 16
# number of protons (Z) = 8
#relative orbital quantum number l = 0
# k (1/fm)	cm two_body (fm^3)
0.0	4.50304194473
0.02	4.49698207178
0.04	4.4788539932
0.06	4.44881157946
0.08	4.40710879531
0.1	4.35409602442
0.12	4.29021502954
0.14	4.21599265048
0.16	4.13203336705
0.18	4.03901087511
0.2	3.93765884157
0.22	3.82876101752
0.24	3.7131408974
0.26	3.59165111681
0.28	3.46516278065
0.3	3.33455490924
0.32	3.20070418061
0.34	3.06447513476
0.36	2.92671098947
0.38	2.78822519841
0.4	2.64979386117
0.42	2.51214907241
0.44	2.37597327357
0.46	2.24189464715
0.48	2.11048356989
0.5	1.98225011918
0.52	1.85764260586
0.54	1.73704708781
0.56	1.62078780213
0.58	1.50912843958
0.6	1.40227417367
0.62	1.30037434868
0.64	1.20352572497
0.66	1.11177617736
0.68	1.02512874247
0.7	0.943545912802
0.72	0.866954080051
0.74	0.79524803653
0.76	0.728295451126
0.78	0.665941245419
0.8	0.608011805308
0.82	0.554318973808
0.84	0.504663781112
0.86	0.458839878386
0.88	0.416636651691
0.9	0.377842001814
0.92	0.34224478435
0.94	0.309636912064
0.96	0.279815128261
0.98	0.252582465462
1.0	0.227749408278
1.02	0.205134782849
1.04	0.184566397687
1.06	0.165881462339
1.08	0.148926810946
1.1	0.133558957727
1.12	0.119644010729
1.14	0.10705746893
1.16	0.0956839261419
1.18	0.0854167032125
1.2	0.0761574278388
1.22	0.0678155790456
1.24	0.0603080110499
1.26	0.0535584689646
1.28	0.0474971066043
1.3	0.0420600146111
1.32	0.037188765243
1.34	0.0328299784897
1.36	0.0289349127069
1.38	0.0254590817
1.4	0.0223618991354
1.42	0.0196063503038
1.44	0.0171586905904
1.46	0.0149881695059
1.48	0.0130667787767
1.5	0.0113690227706
1.52	0.00987170941192
1.54	0.00855375971267
1.56	0.00739603408048
1.58	0.00638117365524
1.6	0.00549345504939
1.62	0.00471865701497
1.64	0.00404393771926
1.66	0.00345772147213
1.68	0.00294959390572
1.7	0.00251020475389
1.72	0.00213117751329
1.74	0.00180502538621
1.76	0.00152507300725
1.78	0.00128538354162
1.8	0.00108069081176
1.82	0.000906336164353
1.84	0.000758209830842
1.86	0.000632696565231
1.88	0.000526625363413
1.9	0.000437223081498
1.92	0.000362071777777
1.94	0.000299069605827
1.96	0.000246395086282
1.98	0.000202474583096
2.0	0.00016595280775
2.02	0.000135666172522
2.04	0.000110618812343
2.06	8.99610941465e-05
2.08	7.29704333947e-05
2.1	5.90342396534e-05
2.12	4.76348167223e-05
2.14	3.83360478557e-05
2.16	3.07717028783e-05
2.18	2.46352113471e-05
2.2	1.96707541306e-05
2.22	1.5665534658e-05
2.24	1.24431004371e-05
2.26	9.85759503076e-06
2.28	7.78883035712e-06
2.3	6.13807875973e-06
2.32	4.82449364815e-06
2.34	3.78207652415e-06
2.36	2.95711678708e-06
2.38	2.30603879097e-06
2.4	1.7935981563e-06
2.42	1.3913762937e-06
2.44	1.07652846302e-06
2.46	8.30746472516e-07
2.48	6.39402331181e-07
2.5	4.90843826674e-07
2.52	3.75817139427e-07
2.54	2.86995255355e-07
2.56	2.18594141144e-07
2.58	1.6606143614e-07
2.6	1.25824831787e-07
2.62	9.50893915508e-08
2.64	7.16748477183e-08
2.66	5.38854311614e-08
2.68	4.04060783533e-08
2.7	3.02199463887e-08
2.72	2.25430785924e-08
2.74	1.6772824895e-08
2.76	1.24472542851e-08
2.78	9.21332057263e-09
2.8	6.80197430588e-09
2.82	5.00876767298e-09
2.84	3.67878829342e-09
2.86	2.69499286786e-09
2.88	1.96920199553e-09
2.9	1.4351709646e-09
2.92	1.0432746027e-09
2.94	7.56442893932e-10
2.96	5.47062648911e-10
2.98	3.94622884154e-10
3.0	2.8393088057e-10
3.02	2.03764733537e-10
3.04	1.45858687614e-10
3.06	1.04141379045e-10
3.08	7.41656716251e-11
3.1	5.26831782613e-11
3.12	3.73277018072e-11
3.14	2.63804140982e-11
3.16	1.85961845296e-11
3.18	1.30755139888e-11
3.2	9.17037655825e-12
3.22	6.41519451958e-12
3.24	4.47638595934e-12
3.26	3.11559516167e-12
3.28	2.16297287471e-12
3.3	1.49781587292e-12
3.32	1.03457939549e-12
3.34	7.1280049021e-13
3.36	4.89859620975e-13
3.38	3.35795979243e-13
3.4	2.29604417095e-13
3.42	1.56598130979e-13
3.44	1.06535704177e-13
3.46	7.22947451288e-14
3.48	4.89352587365e-14
3.5	3.30400966996e-14
3.52	2.22518251982e-14
3.54	1.49484277307e-14
3.56	1.00168591735e-14
3.58	6.69536743543e-15
3.6	4.46400498188e-15
3.62	2.9688136368e-15
3.64	1.96947198489e-15
3.66	1.30324441132e-15
3.68	8.60224299137e-16
3.7	5.66379965597e-16
3.72	3.71976037703e-16
3.74	2.43687641504e-16
3.76	1.59244357217e-16
3.78	1.03802340508e-16
3.8	6.7493712667e-17
3.82	4.37756994367e-17
3.84	2.83215481802e-17
3.86	1.82774463306e-17
3.88	1.1766009066e-17
3.9	7.55541754616e-18
3.92	4.83953774909e-18
3.94	3.09218803496e-18
3.96	1.97081104278e-18
3.98	1.25297275045e-18
4.0	7.94614115095e-19
#normalisation = 0.374999998911
#sigma**2 n(k)k**2 = 0.141288739969
#kurtosis n(k)k**2 = 0.647013301196
#skewness n(k)k**2 = 1.28379650955
