# mass number (A) = 109
# number of protons (Z) = 47
#relative orbital quantum number l = 0
# k (1/fm)	cm two_body (fm^3)
0.0	3.37755063383
0.02	3.36599682408
0.04	3.33160163871
0.06	3.27515342655
0.08	3.19793204771
0.1	3.10165969582
0.12	2.988435728
0.14	2.86065888924
0.16	2.72094089348
0.18	2.57201564801
0.2	2.41664846647
0.22	2.25754941518
0.24	2.09729450124
0.26	1.93825777915
0.28	1.78255667678
0.3	1.63201198124
0.32	1.48812304143
0.34	1.35205789671
0.36	1.22465728201
0.38	1.10645083142
0.4	0.997683333977
0.42	0.898348602193
0.44	0.808228397826
0.46	0.726933908793
0.48	0.653947464389
0.5	0.588662483199
0.52	0.530420035009
0.54	0.478540828573
0.56	0.432351876802
0.58	0.391207509166
0.6	0.354504773011
0.62	0.321693573127
0.64	0.292282131779
0.66	0.265838505915
0.68	0.241988977397
0.7	0.220414143644
0.72	0.200843491773
0.74	0.183049152777
0.76	0.166839418002
0.78	0.152052471855
0.8	0.138550664611
0.82	0.126215527225
0.84	0.114943623403
0.86	0.104643247509
0.88	0.095231911936
0.9	0.0866345243404
0.92	0.0787821315092
0.94	0.0716110996613
0.96	0.0650626068265
0.98	0.0590823377389
1.0	0.053620291707
1.02	0.0486306359604
1.04	0.0440715584687
1.06	0.039905093343
1.08	0.0360969075588
1.1	0.0326160493808
1.12	0.0294346665695
1.14	0.0265277066122
1.16	0.0238726124844
1.18	0.021449026575
1.2	0.0192385131436
1.22	0.0172243067087
1.24	0.0153910906452
1.26	0.0137248074075
1.28	0.0122124994462
1.3	0.0108421781872
1.32	0.00960271739575
1.34	0.00848376679843
1.36	0.00747568186788
1.38	0.00656946605019
1.4	0.00575672229769
1.42	0.0050296114394
1.44	0.0043808155801
1.46	0.00380350529885
1.48	0.0032913098815
1.5	0.00283829015303
1.52	0.00243891368183
1.54	0.00208803222731
1.56	0.00178086132078
1.58	0.00151296183672
1.6	0.00128022335265
1.62	0.00107884903439
1.64	0.000905341734493
1.66	0.000756490966002
1.68	0.000629360414015
1.7	0.000521275674965
1.72	0.000429811961831
1.74	0.000352781577711
1.76	0.000288221032377
1.78	0.000234377749722
1.8	0.000189696382257
1.82	0.000152804807309
1.84	0.000122499925143
1.86	9.77334104538e-05
1.88	7.75975854242e-05
1.9	6.13115859068e-05
1.92	4.82079842052e-05
1.94	3.77200147884e-05
1.96	2.93695257065e-05
1.98	2.2755751054e-05
2.0	1.75449708844e-05
2.02	1.34610964912e-05
2.04	1.02771924895e-05
2.06	7.80792374897e-06
2.08	5.90289564023e-06
2.1	4.44084055663e-06
2.12	3.32459226613e-06
2.14	2.4767820965e-06
2.16	1.83618685468e-06
2.18	1.35465722625e-06
2.2	9.9455664421e-07
2.22	7.26643707957e-07
2.24	5.28335657222e-07
2.26	3.82295698956e-07
2.28	2.75292753336e-07
2.3	1.97288105574e-07
2.32	1.40709272401e-07
2.34	9.98769316414e-08
2.36	7.05558947987e-08
2.38	4.96057502873e-08
2.4	3.47109332003e-08
2.42	2.41735818462e-08
2.44	1.67556397822e-08
2.46	1.15592883891e-08
2.48	7.93699234276e-09
2.5	5.42425657155e-09
2.52	3.68967758759e-09
2.54	2.49807216972e-09
2.56	1.68342684991e-09
2.58	1.12917293141e-09
2.6	7.53889574402e-10
2.62	5.01002749014e-10
2.64	3.31406855517e-10
2.66	2.18210519013e-10
2.68	1.43016580912e-10
2.7	9.33033436331e-11
2.72	6.05914880148e-11
2.74	3.91681451711e-11
2.76	2.52037202713e-11
2.78	1.61439473816e-11
2.8	1.0293695934e-11
2.82	6.53359851311e-12
2.84	4.12815458922e-12
2.86	2.59647810508e-12
2.88	1.62570334128e-12
2.9	1.01327770207e-12
2.92	6.28707699268e-13
2.94	3.8833331591e-13
2.96	2.38780304361e-13
2.98	1.46161387254e-13
3.0	8.90654719773e-14
3.02	5.40294871345e-14
3.04	3.26286570591e-14
3.06	1.9616273356e-14
3.08	1.17404507967e-14
3.1	6.99529380298e-15
3.12	4.14936815789e-15
3.14	2.45027403897e-15
3.16	1.44047536099e-15
3.18	8.43057624078e-16
3.2	4.91213912179e-16
3.22	2.84936253987e-16
3.24	1.64547034627e-16
3.26	9.46017816582e-17
3.28	5.41473306231e-17
3.3	3.0854947373e-17
3.32	1.75042740307e-17
3.34	9.88635989688e-18
3.36	5.55908359471e-18
3.38	3.11204523561e-18
3.4	1.73446648737e-18
3.42	9.62419969558e-19
3.44	5.3167152761e-19
3.46	2.92417654823e-19
3.48	1.60120342368e-19
3.5	8.72918044928e-20
3.52	4.7378986225e-20
3.54	2.56026348289e-20
3.56	1.37743598557e-20
3.58	7.378146891e-21
3.6	3.93471708414e-21
3.62	2.08915799044e-21
3.64	1.10438836774e-21
3.66	5.81254494274e-22
3.68	3.04583216533e-22
3.7	1.58906598492e-22
3.72	8.25420736355e-23
3.74	4.26881617462e-23
3.76	2.19805882438e-23
3.78	1.12686549984e-23
3.8	5.7518413172e-24
3.82	2.92310805645e-24
3.84	1.47906450493e-24
3.86	7.45134606868e-25
3.88	3.73756559624e-25
3.9	1.86659660401e-25
3.92	9.28155535455e-26
3.94	4.59516130624e-26
3.96	2.26512172504e-26
3.98	1.11171681072e-26
4.0	5.43262462666e-27
#normalisation = 0.113832705756
#sigma**2 n(k)k**2 = 0.047070525797
#kurtosis n(k)k**2 = 13.60358596
#skewness n(k)k**2 = 3.6136795886
