# mass number (A) = 40
# number of protons (Z) = 18
#relative orbital quantum number l = 2
# k (1/fm)	cm two_body (fm^3)
0.0	0.0
0.02	2.18234403665e-06
0.04	3.47382663177e-05
0.06	0.000174360651527
0.08	0.000544489753177
0.1	0.00130896453584
0.12	0.00266356890124
0.14	0.00482587984778
0.16	0.00802390367974
0.18	0.0124840404901
0.2	0.0184189438037
0.22	0.0260158405314
0.24	0.0354258468543
0.26	0.0467547604242
0.28	0.0600557317676
0.3	0.0753241225625
0.32	0.092494750876
0.34	0.111441609377
0.36	0.131980027956
0.38	0.153871142914
0.4	0.176828436195
0.42	0.200526024542
0.44	0.224608313445
0.46	0.248700586652
0.48	0.272420079995
0.5	0.295387088151
0.52	0.317235673641
0.54	0.337623586434
0.56	0.356241057084
0.58	0.372818192593
0.6	0.387130778305
0.62	0.399004366786
0.64	0.408316612068
0.66	0.414997880935
0.68	0.419030239157
0.7	0.420444967032
0.72	0.419318803567
0.74	0.415769151012
0.76	0.409948490886
0.78	0.402038269521
0.8	0.392242506333
0.82	0.380781363061
0.84	0.367884888752
0.86	0.353787125395
0.88	0.338720724918
0.9	0.322912191777
0.92	0.306577828582
0.94	0.289920426781
0.96	0.273126711838
0.98	0.256365523663
1.0	0.239786689069
1.02	0.223520524174
1.04	0.207677891054
1.06	0.192350724428
1.08	0.177612940373
1.1	0.163521639412
1.12	0.150118520191
1.14	0.137431426559
1.16	0.125475959523
1.18	0.114257095389
1.2	0.103770761976
1.22	0.0940053352726
1.24	0.0849430290073
1.26	0.0765611588668
1.28	0.068833271229
1.3	0.0617301332094
1.32	0.0552205863943
1.34	0.0492722709186
1.36	0.0438522295935
1.38	0.0389274037262
1.4	0.034465033256
1.42	0.0304329740238
1.44	0.0267999445763
1.46	0.0235357140384
1.48	0.0206112414358
1.5	0.0179987755292
1.52	0.0156719228611
1.54	0.0136056903855
1.56	0.0117765078291
1.58	0.0101622338428
1.6	0.00874214908687
1.62	0.00749693864104
1.64	0.00640866554719
1.66	0.00546073686003
1.68	0.00463786327629
1.7	0.00392601321769
1.72	0.00331236212861
1.74	0.00278523769539
1.76	0.0023340616786
1.78	0.00194928905531
1.8	0.00162234518081
1.82	0.00134556168799
1.84	0.00111211184098
1.86	0.000915946042527
1.88	0.000751728161691
1.9	0.000614773299346
1.92	0.000500987546152
1.94	0.000406810213809
1.96	0.000329158939228
1.98	0.000265377976168
2.0	0.000213189903493
2.02	0.000170650896518
2.04	0.000136109630555
2.06	0.000108169815747
2.08	8.56563009183e-05
2.1	6.7584632391e-05
2.12	5.31339117598e-05
2.14	4.1622764321e-05
2.16	3.24882067762e-05
2.18	2.52671881456e-05
2.2	1.95805706116e-05
2.22	1.51193161927e-05
2.24	1.16326496359e-05
2.26	8.91797662033e-06
2.28	6.81234827005e-06
2.3	5.18527714614e-06
2.32	3.93272549838e-06
2.34	2.9721029057e-06
2.36	2.23812693263e-06
2.38	1.67941661299e-06
2.4	1.25570408389e-06
2.42	9.35564275108e-07
2.44	6.94576039341e-07
2.46	5.13840387812e-07
2.48	3.78792534002e-07
2.5	2.78254252315e-07
2.52	2.03681670911e-07
2.54	1.48571106511e-07
2.56	1.07991998326e-07
2.58	7.82215028918e-08
2.6	5.64599699183e-08
2.62	4.06104297047e-08
2.64	2.91084798465e-08
2.66	2.07916520389e-08
2.68	1.47995505279e-08
2.7	1.04978561264e-08
2.72	7.4207493532e-09
2.74	5.22748071862e-09
2.76	3.66975525654e-09
2.78	2.56734469204e-09
2.8	1.7899301749e-09
2.82	1.24364152113e-09
2.84	8.61120471841e-10
2.86	5.94216254642e-10
2.88	4.08638577132e-10
2.9	2.80059754233e-10
2.92	1.91284950095e-10
2.94	1.30206266284e-10
2.96	8.83295772295e-11
2.98	5.97180708766e-11
3.0	4.02376751446e-11
3.02	2.70202643472e-11
3.04	1.80833127082e-11
3.06	1.20614669171e-11
3.08	8.01785190299e-12
3.1	5.31194645071e-12
3.12	3.50743047214e-12
3.14	2.3081610888e-12
3.16	1.51386354699e-12
3.18	9.89584308967e-13
3.2	6.44712625692e-13
3.22	4.18628394058e-13
3.24	2.70920655447e-13
3.26	1.74746406773e-13
3.28	1.12338555681e-13
3.3	7.19789621276e-14
3.32	4.59663668614e-14
3.34	2.92573035594e-14
3.36	1.85604959752e-14
3.38	1.17356630809e-14
3.4	7.39588339052e-15
3.42	4.64556360195e-15
3.44	2.90840070258e-15
3.46	1.81484302002e-15
3.48	1.12874120549e-15
3.5	6.99715759914e-16
3.52	4.32336939824e-16
3.54	2.66255061725e-16
3.56	1.63436723737e-16
3.58	9.99951771195e-17
3.6	6.09800049219e-17
3.62	3.70660403474e-17
3.64	2.24567339531e-17
3.66	1.3561257334e-17
3.68	8.16277013312e-18
3.7	4.89734485585e-18
3.72	2.92867083216e-18
3.74	1.7456952026e-18
3.76	1.03718317757e-18
3.78	6.14232637526e-19
3.8	3.62578347764e-19
3.82	2.13335705533e-19
3.84	1.25117793153e-19
3.86	7.31424609133e-20
3.88	4.26202635758e-20
3.9	2.47548245669e-20
3.92	1.43318352196e-20
3.94	8.27071485785e-21
3.96	4.75756380065e-21
3.98	2.72789438171e-21
4.0	1.55909597854e-21
#normalisation = 0.180958220367
#sigma**2 n(k)k**2 = 0.146835549442
#kurtosis n(k)k**2 = 2.78231747215
#skewness n(k)k**2 = 2.03140173588
