# mass number (A) = 12
# number of protons (Z) = 6
#relative orbital quantum number l = 0
# k (1/fm)	cm two_body (fm^3)
0.0	4.40544531185
0.02	4.40007676735
0.04	4.38401210492
0.06	4.3573737025
0.08	4.32036374894
0.1	4.27326161702
0.12	4.21642025369
0.14	4.15026165382
0.16	4.07527149976
0.18	3.99199306328
0.2	3.90102047864
0.22	3.80299150459
0.24	3.69857990061
0.26	3.58848754604
0.28	3.47343643256
0.3	3.35416065854
0.32	3.23139854997
0.34	3.10588502559
0.36	2.97834431547
0.38	2.84948313105
0.4	2.71998437247
0.42	2.59050144527
0.44	2.46165324403
0.46	2.33401984549
0.48	2.20813893841
0.5	2.08450300289
0.52	1.96355723713
0.54	1.84569821648
0.56	1.73127325723
0.58	1.62058044677
0.6	1.51386929225
0.62	1.41134193219
0.64	1.31315484953
0.66	1.21942102018
0.68	1.13021242867
0.7	1.04556288142
0.72	0.965471048787
0.74	0.889903668883
0.76	0.818798849414
0.78	0.752069407906
0.8	0.689606195704
0.82	0.631281356863
0.84	0.576951479123
0.86	0.526460600601
0.88	0.479643042285
0.9	0.436326042841
0.92	0.396332178437
0.94	0.359481556158
0.96	0.325593774975
0.98	0.294489653192
1.0	0.265992725583
1.02	0.239930517187
1.04	0.216135603868
1.06	0.194446472208
1.08	0.174708193253
1.1	0.156772925948
1.12	0.140500266961
1.14	0.125757463934
1.16	0.112419509157
1.18	0.100369130282
1.2	0.0894966939725
1.22	0.0797000375093
1.24	0.0708842422293
1.26	0.0629613615076
1.28	0.0558501146771
1.3	0.0494755569773
1.32	0.0437687343131
1.34	0.0386663303356
1.36	0.0341103121477
1.38	0.0300475798156
1.4	0.0264296238326
1.42	0.0232121937569
1.44	0.0203549804257
1.46	0.0178213134338
1.48	0.0155778749614
1.5	0.0135944305271
1.52	0.0118435768279
1.54	0.0103005065023
1.56	0.00894278939439
1.58	0.00775016971249
1.6	0.00670437834438
1.62	0.00578895950595
1.64	0.00498911085688
1.66	0.00429153620165
1.68	0.00368430990447
1.7	0.00315675217334
1.72	0.00269931440813
1.74	0.00230347385438
1.76	0.00196163685588
1.78	0.00166705005181
1.8	0.00141371891573
1.82	0.0011963330835
1.84	0.00101019796327
1.86	0.000851172162827
1.88	0.000715610307814
1.9	0.00060031085812
1.92	0.000502468559695
1.94	0.000419631195374
1.96	0.000349660321358
1.98	0.000290695696287
2.0	0.000241123127839
2.02	0.000199545477889
2.04	0.000164756581829
2.06	0.000135717851116
2.08	0.000111537340706
2.1	9.14510749459e-05
2.12	7.48064370623e-05
2.14	6.10474385273e-05
2.16	4.97016955726e-05
2.18	4.03689508817e-05
2.2	3.27109891013e-05
2.22	2.64428052357e-05
2.24	2.13248952159e-05
2.26	1.71565479149e-05
2.28	1.37700275832e-05
2.3	1.10255450495e-05
2.32	8.80692502593e-06
2.34	7.01788544621e-06
2.36	5.57885289581e-06
2.38	4.42424585954e-06
2.4	3.50016467763e-06
2.42	2.76243376555e-06
2.44	2.1749478077e-06
2.46	1.70827928467e-06
2.48	1.33850984969e-06
2.5	1.04625274518e-06
2.52	8.15837667455e-07
2.54	6.34633268378e-07
2.56	4.92485854888e-07
2.58	3.81255837876e-07
2.6	2.94436120863e-07
2.62	2.26838935263e-07
2.64	1.74339652263e-07
2.66	1.33667859807e-07
2.68	1.02237514219e-07
2.7	7.800928553e-08
2.72	5.93793378524e-08
2.74	4.50897435002e-08
2.76	3.41565427996e-08
2.78	2.58121491856e-08
2.8	1.94593782813e-08
2.82	1.46348652375e-08
2.84	1.09800401231e-08
2.86	8.21816841725e-09
2.88	6.13624304371e-09
2.9	4.5707449083e-09
2.92	3.39647838288e-09
2.94	2.51784331456e-09
2.96	1.86203168654e-09
2.98	1.3737398938e-09
3.0	1.01107086018e-09
3.02	7.4236739268e-10
3.04	5.43772160285e-10
3.06	3.97352929065e-10
3.08	2.8966620024e-10
3.1	2.10659849149e-10
3.12	1.52837121358e-10
3.14	1.1062152894e-10
3.16	7.98757198849e-11
3.18	5.75380089782e-11
3.2	4.13485595244e-11
3.22	2.9643675039e-11
3.24	2.12016861175e-11
3.26	1.51278094929e-11
3.28	1.07683601385e-11
3.3	7.64700832867e-12
3.32	5.41754598201e-12
3.34	3.8289816289e-12
3.36	2.69981603081e-12
3.38	1.89913504963e-12
3.4	1.33275059904e-12
3.42	9.3306919609e-13
3.44	6.51705385835e-13
3.46	4.5411078924e-13
3.48	3.15679179148e-13
3.5	2.18929464975e-13
3.52	1.51473687543e-13
3.54	1.0455514961e-13
3.56	7.19994935274e-14
3.58	4.94640612385e-14
3.6	3.39021268105e-14
3.62	2.3181497208e-14
3.64	1.58137148031e-14
3.66	1.07622906391e-14
3.68	7.30725781963e-15
3.7	4.94975322472e-15
3.72	3.34497258022e-15
3.74	2.25518391954e-15
3.76	1.51688356295e-15
3.78	1.01789710709e-15
3.8	6.81455256363e-16
3.82	4.55148496572e-16
3.84	3.03285498523e-16
3.86	2.01619903927e-16
3.88	1.33720761736e-16
3.9	8.84806714683e-17
3.92	5.84093739581e-17
3.94	3.84681858832e-17
3.96	2.5275881315e-17
3.98	1.65690185792e-17
4.0	1.08361139293e-17
#normalisation = 0.40942760836
#sigma**2 n(k)k**2 = 0.154003571518
#kurtosis n(k)k**2 = 0.243997668015
#skewness n(k)k**2 = 1.13313717803
