# mass number (A) = 27
# number of protons (Z) = 13
#relative orbital quantum number l = 2
# k (1/fm)	cm two_body (fm^3)
0.0	0.0
0.02	1.1658144396e-06
0.04	1.85752841301e-05
0.06	9.33850509694e-05
0.08	0.00029228069181
0.1	0.000704691736476
0.12	0.00143904582745
0.14	0.00261820742753
0.16	0.00437427738825
0.18	0.00684295330177
0.2	0.0101576659636
0.22	0.0144437139374
0.24	0.0198126159865
0.26	0.0263568902673
0.28	0.0341454502708
0.3	0.0432197815151
0.32	0.0535910311477
0.34	0.0652381063781
0.36	0.0781068386198
0.38	0.0921102300515
0.4	0.107129759663
0.42	0.123017688329
0.44	0.139600268449
0.46	0.156681734492
0.48	0.174048927258
0.5	0.191476387593
0.52	0.208731745022
0.54	0.22558122332
0.56	0.241795088304
0.58	0.257152872551
0.6	0.271448226672
0.62	0.284493266246
0.64	0.296122306638
0.66	0.306194903418
0.68	0.314598143053
0.7	0.321248155597
0.72	0.326090847499
0.74	0.329101877227
0.76	0.330285918495
0.78	0.329675274883
0.8	0.327327924988
0.82	0.323325088787
0.84	0.317768413474
0.86	0.310776880729
0.88	0.302483537398
0.9	0.293032148257
0.92	0.282573863312
0.94	0.271263983468
0.96	0.259258897897
0.98	0.246713254663
1.0	0.233777413569
1.02	0.220595217392
1.04	0.207302105111
1.06	0.194023578716
1.08	0.180874024254
1.1	0.167955877942
1.12	0.155359119851
1.14	0.143161070807
1.16	0.131426462861
1.18	0.120207749963
1.2	0.109545623168
1.22	0.0994696937792
1.24	0.0899993081094
1.26	0.0811444588219
1.28	0.0729067599619
1.3	0.0652804555813
1.32	0.0582534351302
1.34	0.0518082323606
1.36	0.0459229882016
1.38	0.040572361787
1.4	0.0357283774221
1.42	0.0313611986829
1.44	0.0274398239587
1.46	0.0239327005412
1.48	0.0208082567935
1.5	0.0180353539771
1.52	0.0155836609917
1.54	0.0134239565888
1.56	0.0115283645868
1.58	0.00987052827113
1.6	0.00842573053998
1.62	0.0071709664979
1.64	0.00608497513727
1.66	0.00514823652518
1.68	0.00434294056412
1.7	0.00365293295259
1.72	0.0030636434671
1.74	0.00256200114528
1.76	0.00213634039433
1.78	0.00177630149741
1.8	0.00147272845786
1.82	0.00121756661805
1.84	0.00100376202531
1.86	0.000825164095154
1.88	0.000676432746645
1.9	0.000552950855859
1.92	0.000450742590597
1.94	0.000366397951218
1.96	0.000297003645238
1.98	0.000240080264211
2.0	0.000193525606333
2.02	0.000155563893166
2.04	0.000124700560072
2.06	9.96822532425e-05
2.08	7.94616382009e-05
2.1	6.31666118338e-05
2.12	5.00735093418e-05
2.14	3.95839063691e-05
2.16	3.12046325182e-05
2.18	2.45306335471e-05
2.2	1.92303440397e-05
2.22	1.50332588622e-05
2.24	1.17194191385e-05
2.26	9.11055590231e-06
2.28	7.06266133914e-06
2.3	5.45978311893e-06
2.32	4.20886138356e-06
2.34	3.23545027577e-06
2.36	2.48018634721e-06
2.38	1.89588472192e-06
2.4	1.44516053376e-06
2.42	1.09848796523e-06
2.44	8.32622286442e-07
2.46	6.29321744137e-07
2.48	4.74316111975e-07
2.5	3.56477321807e-07
2.52	2.67154987658e-07
2.54	1.99645944375e-07
2.56	1.48772278317e-07
2.58	1.10546847728e-07
2.6	8.19090853963e-08
2.62	6.05170458803e-08
2.64	4.45842936467e-08
2.66	3.27524068664e-08
2.68	2.39916644718e-08
2.7	1.75239528326e-08
2.72	1.27631260967e-08
2.74	9.26902653604e-09
2.76	6.71215704809e-09
2.78	4.84663031181e-09
2.8	3.48952575748e-09
2.82	2.50518975604e-09
2.84	1.79333561159e-09
2.86	1.28005406823e-09
2.88	9.11045292216e-10
2.9	6.46540445934e-10
2.92	4.57503809923e-10
2.94	3.2280204318e-10
2.96	2.27101331596e-10
2.98	1.59310455828e-10
3.0	1.11431882161e-10
3.02	7.77167578338e-11
3.04	5.40454807908e-11
3.06	3.747512739e-11
3.08	2.59098820648e-11
3.1	1.7861829607e-11
3.12	1.22779052305e-11
3.14	8.41511624755e-12
3.16	5.75086518671e-12
3.18	3.91871094647e-12
3.2	2.66250257072e-12
3.22	1.8037378719e-12
3.24	1.21840941702e-12
3.26	8.20633776919e-13
3.28	5.51114403819e-13
3.3	3.69037338955e-13
3.32	2.46396766136e-13
3.34	1.64034742023e-13
3.36	1.08886200146e-13
3.38	7.20685955093e-14
3.4	4.75615018778e-14
3.42	3.12969085884e-14
3.44	2.05344851345e-14
3.46	1.34339221433e-14
3.48	8.76311728355e-15
3.5	5.69969196194e-15
3.52	3.69641992345e-15
3.54	2.39027894834e-15
3.56	1.54118035279e-15
3.58	9.90823221032e-16
3.6	6.35150990658e-16
3.62	4.05972059591e-16
3.64	2.5873426943e-16
3.66	1.64418508984e-16
3.68	1.04180563948e-16
3.7	6.58206654667e-17
3.72	4.14646237275e-17
3.74	2.60455433652e-17
3.76	1.63128445179e-17
3.78	1.01874832787e-17
3.8	6.34374069607e-18
3.82	3.93881524096e-18
3.84	2.43852857356e-18
3.86	1.50533280147e-18
3.88	9.26573829548e-19
3.9	5.68683672412e-19
3.92	3.48020731735e-19
3.94	2.12365275658e-19
3.96	1.29213038686e-19
3.98	7.83924130562e-20
4.0	4.74227793522e-20
#normalisation = 0.16270532527
#sigma**2 n(k)k**2 = 0.143349529962
#kurtosis n(k)k**2 = 3.29206872677
#skewness n(k)k**2 = 2.16450551583
