# mass number (A) = 56
# number of protons (Z) = 26
#relative orbital quantum number l = 4
# k (1/fm)	cm two_body (fm^3)
0.0	0.0
0.02	1.32445938621e-13
0.04	3.37320768535e-11
0.06	8.57131395233e-10
0.08	8.45943820152e-09
0.1	4.96496404628e-08
0.12	2.09493798752e-07
0.14	7.03172112163e-07
0.16	1.99445820145e-06
0.18	4.97032771363e-06
0.2	1.11762916179e-05
0.22	2.31103024002e-05
0.24	4.45651164686e-05
0.26	8.10006094954e-05
0.28	0.000139919629904
0.3	0.000231214447508
0.32	0.000367446537217
0.34	0.000564020993455
0.36	0.000839218724576
0.38	0.00121405486723
0.4	0.00171194041955
0.42	0.00235813544803
0.44	0.00317899563718
0.46	0.00420102847583
0.48	0.00544978992966
0.5	0.00694866591696
0.52	0.00871759421538
0.54	0.0107717906549
0.56	0.0131205478879
0.58	0.0157661752354
0.6	0.0187031439654
0.62	0.0219174940541
0.64	0.0253865465071
0.66	0.0290789504212
0.68	0.0329550771024
0.7	0.0369677557868
0.72	0.0410633279629
0.74	0.0451829810376
0.76	0.0492643081005
0.78	0.0532430295993
0.8	0.0570548054276
0.82	0.0606370625473
0.84	0.0639307638851
0.86	0.0668820486663
0.88	0.0694436821457
0.9	0.0715762632951
0.92	0.0732491516467
0.94	0.0744410883996
0.96	0.0751405012243
0.98	0.0753454961756
1.0	0.0750635530333
1.02	0.0743109516428
1.04	0.0731119659797
1.06	0.0714978694242
1.08	0.0695057989685
1.1	0.0671775278146
1.12	0.0645581952109
1.14	0.0616950396717
1.16	0.0586361772944
1.18	0.0554294611077
1.2	0.0521214506964
1.22	0.0487565141636
1.24	0.0453760772023
1.26	0.0420180270127
1.28	0.0387162723031
1.3	0.0355004548801
1.32	0.0323958035215
1.34	0.0294231170252
1.36	0.0265988605606
1.38	0.0239353576928
1.4	0.0214410596288
1.42	0.0191208732443
1.44	0.0169765301614
1.46	0.0150069804203
1.48	0.0132087959781
1.5	0.0115765712384
1.52	0.0101033099329
1.54	0.00878078983855
1.56	0.00759989891134
1.58	0.00655093839377
1.6	0.0056238902356
1.62	0.00480864773119
1.64	0.0040952095956
1.66	0.00347383877207
1.68	0.002935188091
1.7	0.00247039549998
1.72	0.0020711519786
1.74	0.0017297454647
1.76	0.00143908418084
1.78	0.00119270268749
1.8	0.000984753831716
1.82	0.000809989531814
1.84	0.000663733062711
1.86	0.000541845203642
1.88	0.000440686295354
1.9	0.000357075942217
1.92	0.000288251795418
1.94	0.00023182857445
1.96	0.000185758230378
1.98	0.000148291928911
2.0	0.000117944335236
2.02	9.34605158983e-05
2.04	7.37856344217e-05
2.06	5.80375049959e-05
2.08	4.54819800389e-05
2.1	3.55110799844e-05
2.12	2.76237245462e-05
2.14	2.14088911501e-05
2.16	1.65310055763e-05
2.18	1.27173596684e-05
2.2	9.74734902967e-06
2.22	7.44332799352e-06
2.24	5.66288813892e-06
2.26	4.29237880786e-06
2.28	3.24150229332e-06
2.3	2.43883166234e-06
2.32	1.82811481551e-06
2.34	1.36524380041e-06
2.36	1.0157831793e-06
2.38	7.52965118084e-07
2.4	5.560716341e-07
2.42	4.09136018154e-07
2.44	2.99905799535e-07
2.46	2.19018768365e-07
2.48	1.59351558763e-07
2.5	1.15507204523e-07
2.52	8.34139960203e-08
2.54	6.00129903451e-08
2.56	4.30157555102e-08
2.58	3.07174614164e-08
2.6	2.18533575143e-08
2.62	1.54890856083e-08
2.64	1.09372439742e-08
2.66	7.69421562983e-09
2.68	5.39256061227e-09
2.7	3.76530284528e-09
2.72	2.6192624757e-09
2.74	1.81523336718e-09
2.76	1.25331552277e-09
2.78	8.62110858448e-10
2.8	5.90800500974e-10
2.82	4.03361086205e-10
2.84	2.74361369805e-10
2.86	1.85920904572e-10
2.88	1.25519242694e-10
2.9	8.44247537929e-11
2.92	5.65727552806e-11
2.94	3.77679637986e-11
2.96	2.51199774337e-11
2.98	1.66454337133e-11
3.0	1.09888434561e-11
3.02	7.22754324487e-12
3.04	4.73600474624e-12
3.06	3.09184124616e-12
3.08	2.01097565228e-12
3.1	1.3031126979e-12
3.12	8.41286028092e-13
3.14	5.41119187028e-13
3.16	3.46761436631e-13
3.18	2.21390164822e-13
3.2	1.40823978671e-13
3.22	8.92455885725e-14
3.24	5.63494768421e-14
3.26	3.54476245491e-14
3.28	2.22167052843e-14
3.3	1.38729429493e-14
3.32	8.63088139222e-15
3.34	5.34983613809e-15
3.36	3.30389156342e-15
3.38	2.03288241906e-15
3.4	1.24623833973e-15
3.42	7.6119081018e-16
3.44	4.63223684946e-16
3.46	2.80862646838e-16
3.48	1.6966975577e-16
3.5	1.02122943966e-16
3.52	6.12423541266e-17
3.54	3.65924344718e-17
3.56	2.17842606616e-17
3.58	1.29213429993e-17
3.6	7.63637077571e-18
3.62	4.49657757756e-18
3.64	2.63811736314e-18
3.66	1.54214167885e-18
3.68	8.98201500422e-19
3.7	5.21247289519e-19
3.72	3.01394666765e-19
3.74	1.73640176593e-19
3.76	9.96756216751e-20
3.78	5.7010248692e-20
3.8	3.24895225643e-20
3.82	1.84485097848e-20
3.84	1.04377759162e-20
3.86	5.88416042802e-21
3.88	3.30515653448e-21
3.9	1.84982940283e-21
3.92	1.03158390859e-21
3.94	5.73207395309e-22
3.96	3.17361658274e-22
3.98	1.75078842741e-22
4.0	9.62388667699e-23
#normalisation = 0.0507551110181
#sigma**2 n(k)k**2 = 0.0648370223401
#kurtosis n(k)k**2 = 18.6083296718
#skewness n(k)k**2 = 4.42581162915
