5152
101330 -0.246352
102110 -0.101539
102120 4.41553e-08
102130 -0.0501164
102910 0.062929
102920 -0.194653
102930 -0.0619231
10330 0.173488
103730 -0.0774442
109330 0.0609576
110110 0.0340005
11110 0.195319
111210 -0.172005
111220 -0.323875
111230 0.0694019
112010 0.148207
112020 -0.0803437
112030 0.0348333
112830 0.159972
118430 0.0336519
119210 0.0673175
119220 0.0865513
119230 -0.0185467
120010 -0.0602408
121930 0.0641625
127530 -0.0299793
128310 0.0125912
128320 0.0205616
128330 -0.00448692
129110 0.0128846
129120 -0.0477483
129130 -0.0258231
136630 -0.0361565
137410 -0.06785
137420 -0.0650214
137430 -0.00165688
138210 0.0306306
138220 -0.0342992
138230 -0.00233897
139030 0.0188472
145730 0.0207836
146510 -0.0384238
146520 -0.0296395
146530 -0.00469743
147310 -0.0322972
147320 0.0449664
147330 0.00635428
148130 0.0159141
154830 0.0394902
155610 0.064336
155620 0.0565067
155630 0.00459539
156410 -0.00868626
156420 0.0308538
156430 0.0109004
157230 -0.0169057
163930 -0.0154438
164710 0.0616024
164720 0.0389067
164730 0.0118289
165510 0.0440388
165520 -0.0456332
165530 -0.000247377
166330 -0.0117224
173030 -0.0454705
173810 -0.0582541
173820 -0.0490321
173830 -0.00530632
174610 -0.0149209
174620 -0.023611
174630 -0.0188438
175430 0.0153573
182130 0.0110059
182910 -0.0892845
182920 -0.0512291
182930 -0.0196374
183710 -0.0497619
183720 0.0445651
183730 -0.00324348
184530 0.00782714
192010 0.0479205
192020 0.039326
192030 0.00488598
192810 0.0446883
192820 0.0139861
192830 0.0288164
193630 -0.0135816
19430 -7.71736e-08
20210 0.0340006
20220 0.102002
20230 -0.0510009
202730 -0.00417264
208330 0.101523
209110 0.0694781
21010 -0.112767
217430 0.0101753
218210 0.034835
218220 0.100217
218230 -0.0491901
219010 -0.0936754
226530 -0.0945455
227310 -0.0647619
227320 0.0171495
227330 -0.0439724
228110 -0.0342657
228120 -0.0656079
228130 -0.0688908
235630 -0.00755283
236410 -0.0359931
236420 -0.0950499
236430 0.0299839
237210 0.0970822
237220 -0.0490836
237230 0.0251153
238030 0.0525177
244730 0.100256
245510 0.0605309
245520 -0.0178135
245530 0.039348
246310 0.0159981
246320 0.0747848
246330 0.046318
247130 0.0574381
253830 0.00576792
254610 0.0386495
254620 0.107427
254630 -0.0330945
255410 -0.101429
255420 0.0560384
255430 -0.0233962
256230 -0.0700673
262930 -0.114075
263710 -0.0544926
263720 0.0166956
263730 -0.0351861
264510 0.00966476
264520 -0.0966559
264530 -0.0423311
265330 -0.0583931
272810 -0.0443685
272820 -0.130547
272830 0.0407874
273610 0.100404
273620 -0.056975
273630 0.0223933
274430 0.0885945
283530 0.0544012
28530 -0.145716
29310 -0.166568
29320 1.17432e-07
29330 -0.0890342
30110 -0.106439
30120 -0.0456164
30130 -0.101008
307330 0.0481284
308110 -0.0107356
316430 0.040975
317210 0.0643587
317220 0.0899495
317230 -0.0228761
318010 -0.0489023
325530 -0.027213
326310 0.0433501
326320 0.0321328
326330 0.0056418
327110 0.0348086
327120 -0.0684412
327130 -0.0265097
334630 -0.0465214
335410 -0.0647788
335420 -0.0666739
335430 0.000760157
336210 0.0132064
336220 -0.0335119
336230 -0.0112232
337030 0.0279851
343730 0.0193778
344510 -0.0695567
344520 -0.0434072
344530 -0.0135791
345310 -0.0517112
345320 0.0592413
345330 0.0036734
346130 0.0161406
353610 0.0598722
353620 0.0561472
353630 0.00253891
354410 0.0172866
354420 0.027541
354430 0.0223577
355230 -0.0226406
364330 -0.010866
37630 2.46127e-07
38410 -0.0514042
38420 -0.114943
38430 0.0322191
39210 0.138505
39220 -0.0616847
39230 0.0403821
40030 0.0523143
406330 0.0767516
407110 0.0133848
415430 0.0142521
416210 0.022246
416220 0.0939395
416230 -0.0527986
417010 -0.0730859
424530 -0.077561
425310 -0.0173377
425320 0.0273623
425330 -0.0241947
426110 0.000163065
426120 -0.0821477
426130 -0.0585721
434410 -0.0155235
434420 -0.085147
434430 0.0354342
435210 0.0709951
435220 -0.0413024
435230 0.0154161
436030 0.0620053
445130 0.0477456
46730 0.146225
47510 0.153257
47520 -1.18274e-08
47530 0.0772873
48310 0.0788197
48320 0.0689654
48330 0.0755685
49130 0.0843378
505330 0.0373995
506110 -0.0457198
515210 0.0523591
515220 0.0825339
515230 -0.0252933
516010 -0.0238552
55830 1.15862e-07
56610 0.0676428
56620 0.138626
56630 -0.0338213
57410 -0.157109
57420 0.0784186
57430 -0.0403918
58230 -0.0776993
64930 -0.155399
65710 -0.140392
65720 -4.32888e-10
65730 -0.0698466
66510 -0.0412732
66520 -0.0999644
66530 -0.0694146
67330 -0.0877385
74030 -2.54095e-07
74810 -0.0857814
74820 -0.168471
74830 0.0384902
75610 0.166746
75620 -0.0869975
75630 0.0408778
76430 0.0999629
83130 0.176263
83910 0.12483
83920 2.39488e-07
83930 0.0617747
84710 -0.00416112
84720 0.138925
84730 0.0647572
85530 0.084632
92230 7.48565e-08
93010 0.110914
93020 0.212384
93030 -0.0466856
93810 -0.1661
93820 0.0887318
93830 -0.0396819
94630 -0.124941
