# Mass = 0.0479598 Mev*(hbarc)^2/2 
# R = 7.46549 fm 
# a = 0.662 fm 
# V0 = 59.5746 MeV 
# RSO = 6.86114 fm 
# aSO = 0.662 fm 
# VSO = 27.9312 MeV fm^2
# n = 0 
# l = 0 
# two_j = 1 
# two_t = 1 
# Energy = -55.1701 MeV
# r          u            Phi          u/r          
0.1          0.0242289    1.56357e-05  0.242289     
0.10238      0.0248056    1.56349e-05  0.242289     
0.10476      0.0253822    1.56341e-05  0.242289     
0.10714      0.0259587    1.56332e-05  0.242288     
0.10952      0.0265353    1.56324e-05  0.242287     
0.1119       0.0271118    1.56315e-05  0.242286     
0.11428      0.0276883    1.56306e-05  0.242284     
0.11666      0.0282647    1.56297e-05  0.242283     
0.11904      0.0288411    1.56288e-05  0.242281     
0.12142      0.0294175    1.56278e-05  0.242279     
0.1238       0.0299938    1.56269e-05  0.242277     
0.12618      0.0305701    1.56259e-05  0.242274     
0.12856      0.0311464    1.56249e-05  0.242271     
0.13094      0.0317227    1.56239e-05  0.242269     
0.13332      0.0322988    1.56228e-05  0.242266     
0.1357       0.032875     1.56218e-05  0.242262     
0.13808      0.0334511    1.56207e-05  0.242259     
0.14046      0.0340272    1.56196e-05  0.242255     
0.14284      0.0346032    1.56185e-05  0.242252     
0.14522      0.0351792    1.56174e-05  0.242248     
0.1476       0.0357552    1.56162e-05  0.242244     
0.14998      0.0363311    1.5615e-05   0.24224      
0.15236      0.036907     1.56139e-05  0.242235     
0.15474      0.0374828    1.56127e-05  0.242231     
0.15712      0.0380585    1.56114e-05  0.242226     
0.1595       0.0386343    1.56102e-05  0.242221     
0.16188      0.03921      1.56089e-05  0.242216     
0.16426      0.0397856    1.56076e-05  0.242211     
0.16664      0.0403612    1.56063e-05  0.242206     
0.16902      0.0409367    1.5605e-05   0.242201     
0.1714       0.0415122    1.56037e-05  0.242195     
0.17378      0.0420877    1.56023e-05  0.242189     
0.17616      0.0426631    1.5601e-05   0.242184     
0.17854      0.0432384    1.55996e-05  0.242178     
0.18092      0.0438137    1.55982e-05  0.242172     
0.1833       0.0443889    1.55967e-05  0.242166     
0.18568      0.0449641    1.55953e-05  0.242159     
0.18806      0.0455393    1.55938e-05  0.242153     
0.19044      0.0461143    1.55923e-05  0.242146     
0.19282      0.0466894    1.55908e-05  0.24214      
0.1952       0.0472643    1.55893e-05  0.242133     
0.19758      0.0478392    1.55877e-05  0.242126     
