# Mass = 0.0480256 Mev*(hbarc)^2/2 
# R = 7.46549 fm 
# a = 0.662 fm 
# V0 = 45.1811 MeV 
# RSO = 6.86114 fm 
# aSO = 0.662 fm 
# VSO = 27.8547 MeV fm^2
# n = 0 
# l = 5 
# two_j = 9 
# two_t = -1 
# Energy = -10.6702 MeV
# r          u            Phi          u/r          
0.1          2.02874e-10  2.69028e-10  2.02874e-09  
0.10238      2.33623e-10  3.02584e-10  2.28192e-09  
0.10476      2.68159e-10  3.39408e-10  2.55974e-09  
0.10714      3.06847e-10  3.79733e-10  2.86398e-09  
0.10952      3.50077e-10  4.23804e-10  3.19646e-09  
0.1119       3.98265e-10  4.71873e-10  3.55912e-09  
0.11428      4.51857e-10  5.24208e-10  3.95395e-09  
0.11666      5.11327e-10  5.81086e-10  4.38306e-09  
0.11904      5.7718e-10   6.42795e-10  4.84862e-09  
0.12142      6.49951e-10  7.09638e-10  5.35291e-09  
0.1238       7.3021e-10   7.81927e-10  5.89831e-09  
0.12618      8.18562e-10  8.59989e-10  6.48726e-09  
0.12856      9.15646e-10  9.44163e-10  7.12233e-09  
0.13094      1.02214e-09  1.0348e-09   7.80617e-09  
0.13332      1.13876e-09  1.13226e-09  8.54153e-09  
0.1357       1.26625e-09  1.23693e-09  9.33128e-09  
0.13808      1.40543e-09  1.3492e-09   1.01784e-08  
0.14046      1.55712e-09  1.46947e-09  1.10859e-08  
0.14284      1.72221e-09  1.59817e-09  1.20569e-08  
0.14522      1.90164e-09  1.73572e-09  1.30949e-08  
0.1476       2.09637e-09  1.88258e-09  1.4203e-08   
0.14998      2.30744e-09  2.03921e-09  1.5385e-08   
0.15236      2.53592e-09  2.20609e-09  1.66443e-08  
0.15474      2.78295e-09  2.38372e-09  1.79847e-08  
0.15712      3.04971e-09  2.5726e-09   1.94101e-08  
0.1595       3.33744e-09  2.77325e-09  2.09244e-08  
0.16188      3.64743e-09  2.98624e-09  2.25317e-08  
0.16426      3.98105e-09  3.2121e-09   2.42363e-08  
0.16664      4.3397e-09   3.45141e-09  2.60424e-08  
0.16902      4.72488e-09  3.70477e-09  2.79546e-08  
0.1714       5.13813e-09  3.97278e-09  2.99774e-08  
0.17378      5.58105e-09  4.25608e-09  3.21156e-08  
0.17616      6.05534e-09  4.55529e-09  3.43741e-08  
0.17854      6.56273e-09  4.87109e-09  3.67577e-08  
0.18092      7.10505e-09  5.20415e-09  3.92718e-08  
0.1833       7.68419e-09  5.55517e-09  4.19214e-08  
0.18568      8.30214e-09  5.92486e-09  4.47121e-08  
0.18806      8.96093e-09  6.31396e-09  4.76493e-08  
0.19044      9.6627e-09   6.72322e-09  5.07388e-08  
0.19282      1.04097e-08  7.15341e-09  5.39865e-08  
0.1952       1.12041e-08  7.60533e-09  5.73982e-08  
0.19758      1.20484e-08  8.07977e-09  6.09801e-08  
0.19996      1.29451e-08  8.57759e-09  6.47385e-08  
0.20234      1.38967e-08  9.09961e-09  6.86798e-08  
0.20472      1.49058e-08  9.64672e-09  7.28106e-08  
0.2071       1.59752e-08  1.02198e-08  7.71377e-08  
0.20948      1.71078e-08  1.08198e-08  8.1668e-08   
0.21186      1.83065e-08  1.14476e-08  8.64084e-08  
0.21424      1.95743e-08  1.21041e-08  9.13663e-08  
0.21662      2.09144e-08  1.27905e-08  9.65489e-08  
0.219        2.23301e-08  1.35075e-08  1.01964e-07  
0.22138      2.38247e-08  1.42563e-08  1.07619e-07  
0.22376      2.54017e-08  1.5038e-08   1.13522e-07  
0.22614      2.70647e-08  1.58535e-08  1.19681e-07  
0.22852      2.88173e-08  1.67039e-08  1.26104e-07  
0.2309       3.06635e-08  1.75905e-08  1.328e-07    
0.23328      3.26071e-08  1.85142e-08  1.39777e-07  
0.23566      3.46523e-08  1.94762e-08  1.47044e-07  
0.23804      3.68031e-08  2.04778e-08  1.54609e-07  
0.24042      3.90641e-08  2.15201e-08  1.62483e-07  
0.2428       4.14395e-08  2.26044e-08  1.70673e-07  
0.24518      4.39339e-08  2.37318e-08  1.79191e-07  
0.24756      4.65522e-08  2.49038e-08  1.88044e-07  
0.24994      4.92991e-08  2.61215e-08  1.97244e-07  
0.25232      5.21797e-08  2.73863e-08  2.068e-07    
0.2547       5.51991e-08  2.86996e-08  2.16722e-07  
0.25708      5.83625e-08  3.00626e-08  2.27021e-07  
0.25946      6.16755e-08  3.14769e-08  2.37707e-07  
0.26184      6.51436e-08  3.29439e-08  2.48792e-07  
0.26422      6.87726e-08  3.44649e-08  2.60285e-07  
0.2666       7.25683e-08  3.60414e-08  2.72199e-07  
0.26898      7.65369e-08  3.76751e-08  2.84545e-07  
0.27136      8.06846e-08  3.93673e-08  2.97334e-07  
0.27374      8.50177e-08  4.11197e-08  3.10578e-07  
0.27612      8.95428e-08  4.29339e-08  3.24289e-07  
0.2785       9.42666e-08  4.48113e-08  3.3848e-07   
0.28088      9.91961e-08  4.67538e-08  3.53162e-07  
0.28326      1.04338e-07  4.87629e-08  3.68349e-07  
0.28564      1.09701e-07  5.08403e-08  3.84052e-07  
0.28802      1.1529e-07   5.29878e-08  4.00286e-07  
0.2904       1.21115e-07  5.52071e-08  4.17064e-07  
0.29278      1.27183e-07  5.75e-08     4.34398e-07  
0.29516      1.33502e-07  5.98682e-08  4.52303e-07  
0.29754      1.4008e-07   6.23137e-08  4.70793e-07  
0.29992      1.46925e-07  6.48383e-08  4.89881e-07  
0.3023       1.54047e-07  6.74438e-08  5.09583e-07  
0.30468      1.61454e-07  7.01322e-08  5.29912e-07  
0.30706      1.69154e-07  7.29055e-08  5.50884e-07  
0.30944      1.77158e-07  7.57656e-08  5.72513e-07  
0.31182      1.85475e-07  7.87146e-08  5.94815e-07  
0.3142       1.94115e-07  8.17544e-08  6.17806e-07  
0.31658      2.03086e-07  8.48872e-08  6.415e-07    
0.31896      2.124e-07    8.8115e-08   6.65915e-07  
0.32134      2.22067e-07  9.14401e-08  6.91066e-07  
0.32372      2.32097e-07  9.48645e-08  7.16969e-07  
0.3261       2.42502e-07  9.83904e-08  7.43642e-07  
0.32848      2.53291e-07  1.0202e-07   7.71101e-07  
0.33086      2.64478e-07  1.05756e-07  7.99364e-07  
0.33324      2.76072e-07  1.096e-07    8.28448e-07  
0.33562      2.88086e-07  1.13555e-07  8.5837e-07   
0.338        3.00532e-07  1.17622e-07  8.89149e-07  
0.34038      3.13423e-07  1.21806e-07  9.20803e-07  
0.34276      3.2677e-07   1.26107e-07  9.53349e-07  
0.34514      3.40587e-07  1.30528e-07  9.86808e-07  
0.34752      3.54886e-07  1.35072e-07  1.0212e-06   
0.3499       3.69682e-07  1.39741e-07  1.05654e-06  
0.35228      3.84987e-07  1.44538e-07  1.09284e-06  
0.35466      4.00816e-07  1.49466e-07  1.13014e-06  
0.35704      4.17182e-07  1.54526e-07  1.16845e-06  
0.35942      4.34101e-07  1.59722e-07  1.20778e-06  
0.3618       4.51587e-07  1.65057e-07  1.24817e-06  
0.36418      4.69654e-07  1.70533e-07  1.28962e-06  
0.36656      4.8832e-07   1.76152e-07  1.33217e-06  
0.36894      5.07598e-07  1.81918e-07  1.37583e-06  
0.37132      5.27505e-07  1.87834e-07  1.42062e-06  
0.3737       5.48057e-07  1.93902e-07  1.46657e-06  
0.37608      5.69271e-07  2.00126e-07  1.5137e-06   
0.37846      5.91164e-07  2.06507e-07  1.56203e-06  
0.38084      6.13753e-07  2.1305e-07   1.61158e-06  
0.38322      6.37055e-07  2.19757e-07  1.66237e-06  
0.3856       6.61088e-07  2.26631e-07  1.71444e-06  
0.38798      6.8587e-07   2.33675e-07  1.7678e-06   
0.39036      7.11421e-07  2.40892e-07  1.82247e-06  
0.39274      7.37758e-07  2.48287e-07  1.87849e-06  
0.39512      7.64901e-07  2.55861e-07  1.93587e-06  
0.3975       7.92869e-07  2.63618e-07  1.99464e-06  
0.39988      8.21683e-07  2.71561e-07  2.05482e-06  
0.40226      8.51362e-07  2.79693e-07  2.11645e-06  
0.40464      8.81928e-07  2.88019e-07  2.17954e-06  
0.40702      9.134e-07    2.96541e-07  2.24412e-06  
0.4094       9.45801e-07  3.05262e-07  2.31021e-06  
0.41178      9.79152e-07  3.14186e-07  2.37785e-06  
0.41416      1.01348e-06  3.23318e-07  2.44706e-06  
0.41654      1.04879e-06  3.32659e-07  2.51787e-06  
0.41892      1.08513e-06  3.42214e-07  2.5903e-06   
0.4213       1.1225e-06   3.51986e-07  2.66438e-06  
0.42368      1.16094e-06  3.61979e-07  2.74014e-06  
0.42606      1.20047e-06  3.72197e-07  2.81761e-06  
0.42844      1.24111e-06  3.82643e-07  2.89682e-06  
0.43082      1.28289e-06  3.93321e-07  2.97779e-06  
0.4332       1.32583e-06  4.04235e-07  3.06055e-06  
0.43558      1.36996e-06  4.15389e-07  3.14514e-06  
0.43796      1.4153e-06   4.26786e-07  3.23158e-06  
0.44034      1.46188e-06  4.38431e-07  3.3199e-06   
0.44272      1.50974e-06  4.50328e-07  3.41014e-06  
0.4451       1.55888e-06  4.6248e-07   3.50232e-06  
0.44748      1.60935e-06  4.74891e-07  3.59647e-06  
0.44986      1.66117e-06  4.87567e-07  3.69263e-06  
0.45224      1.71437e-06  5.0051e-07   3.79083e-06  
0.45462      1.76897e-06  5.13725e-07  3.8911e-06   
0.457        1.82502e-06  5.27216e-07  3.99347e-06  
0.45938      1.88253e-06  5.40987e-07  4.09798e-06  
0.46176      1.94154e-06  5.55044e-07  4.20465e-06  
0.46414      2.00208e-06  5.69389e-07  4.31353e-06  
0.46652      2.06418e-06  5.84027e-07  4.42464e-06  
0.4689       2.12787e-06  5.98964e-07  4.53801e-06  
0.47128      2.19319e-06  6.14203e-07  4.65369e-06  
0.47366      2.26017e-06  6.29748e-07  4.77171e-06  
0.47604      2.32883e-06  6.45605e-07  4.89209e-06  
0.47842      2.39922e-06  6.61778e-07  5.01489e-06  
0.4808       2.47137e-06  6.78271e-07  5.14012e-06  
0.48318      2.54531e-06  6.9509e-07   5.26784e-06  
0.48556      2.62108e-06  7.12238e-07  5.39807e-06  
0.48794      2.69872e-06  7.29721e-07  5.53085e-06  
0.49032      2.77826e-06  7.47544e-07  5.66621e-06  
0.4927       2.85973e-06  7.65711e-07  5.80421e-06  
0.49508      2.94318e-06  7.84227e-07  5.94486e-06  
0.49746      3.02864e-06  8.03098e-07  6.08822e-06  
0.49984      3.11616e-06  8.22327e-07  6.23431e-06  
0.50222      3.20576e-06  8.41921e-07  6.38318e-06  
0.5046       3.2975e-06   8.61884e-07  6.53487e-06  
0.50698      3.3914e-06   8.82221e-07  6.68942e-06  
0.50936      3.48751e-06  9.02938e-07  6.84686e-06  
0.51174      3.58588e-06  9.24039e-07  7.00723e-06  
0.51412      3.68654e-06  9.45531e-07  7.17058e-06  
0.5165       3.78953e-06  9.67417e-07  7.33695e-06  
0.51888      3.89491e-06  9.89705e-07  7.50637e-06  
0.52126      4.0027e-06   1.0124e-06   7.6789e-06   
