# Mass = 0.0480256 Mev*(hbarc)^2/2 
# R = 7.46549 fm 
# a = 0.662 fm 
# V0 = 45.1811 MeV 
# RSO = 6.86114 fm 
# aSO = 0.662 fm 
# VSO = 27.8547 MeV fm^2
# n = 0 
# l = 1 
# two_j = 3 
# two_t = -1 
# Energy = -37.1982 MeV
# r          u            Phi          u/r          
0.1          0.000661283  3.65094e-06  0.00661283   
0.10238      0.000693133  3.73766e-06  0.0067702    
0.10476      0.000725732  3.82438e-06  0.00692757   
0.10714      0.000759078  3.91108e-06  0.00708492   
0.10952      0.000793172  3.99778e-06  0.00724225   
0.1119       0.000828013  4.08446e-06  0.00739958   
0.11428      0.000863601  4.17114e-06  0.00755689   
0.11666      0.000899937  4.25781e-06  0.00771418   
0.11904      0.00093702   4.34446e-06  0.00787147   
0.12142      0.000974849  4.43111e-06  0.00802874   
0.1238       0.00101343   4.51774e-06  0.008186     
0.12618      0.00105275   4.60437e-06  0.00834324   
0.12856      0.00109282   4.69098e-06  0.00850047   
0.13094      0.00113364   4.77758e-06  0.00865769   
0.13332      0.0011752    4.86417e-06  0.00881489   
0.1357       0.00121751   4.95075e-06  0.00897208   
0.13808      0.00126057   5.03731e-06  0.00912926   
0.14046      0.00130437   5.12386e-06  0.00928643   
0.14284      0.00134892   5.2104e-06   0.00944358   
0.14522      0.00139422   5.29693e-06  0.00960071   
0.1476       0.00144026   5.38344e-06  0.00975784   
0.14998      0.00148704   5.46994e-06  0.00991495   
0.15236      0.00153458   5.55642e-06  0.010072     
0.15474      0.00158285   5.64289e-06  0.0102291    
0.15712      0.00163188   5.72935e-06  0.0103862    
0.1595       0.00168165   5.81579e-06  0.0105432    
0.16188      0.00173216   5.90222e-06  0.0107003    
0.16426      0.00178342   5.98863e-06  0.0108573    
0.16664      0.00183542   6.07502e-06  0.0110143    
0.16902      0.00188817   6.16141e-06  0.0111713    
0.1714       0.00194167   6.24777e-06  0.0113283    
0.17378      0.00199591   6.33412e-06  0.0114852    
0.17616      0.00205089   6.42045e-06  0.0116422    
0.17854      0.00210661   6.50676e-06  0.0117991    
0.18092      0.00216309   6.59306e-06  0.011956     
0.1833       0.0022203    6.67934e-06  0.0121129    
0.18568      0.00227826   6.76561e-06  0.0122698    
0.18806      0.00233696   6.85186e-06  0.0124267    
0.19044      0.00239641   6.93808e-06  0.0125835    
0.19282      0.0024566    7.0243e-06   0.0127404    
0.1952       0.00251753   7.11049e-06  0.0128972    
0.19758      0.0025792    7.19666e-06  0.013054     
0.19996      0.00264162   7.28282e-06  0.0132108    
0.20234      0.00270478   7.36895e-06  0.0133675    
0.20472      0.00276869   7.45507e-06  0.0135243    
0.2071       0.00283333   7.54117e-06  0.013681     
0.20948      0.00289872   7.62725e-06  0.0138377    
0.21186      0.00296485   7.71331e-06  0.0139944    
0.21424      0.00303172   7.79935e-06  0.0141511    
0.21662      0.00309934   7.88537e-06  0.0143077    
0.219        0.00316769   7.97136e-06  0.0144644    
0.22138      0.00323679   8.05734e-06  0.014621     
0.22376      0.00330663   8.1433e-06   0.0147776    
0.22614      0.00337721   8.22923e-06  0.0149341    
0.22852      0.00344853   8.31515e-06  0.0150907    
0.2309       0.00352059   8.40104e-06  0.0152472    
0.23328      0.00359339   8.48691e-06  0.0154038    
0.23566      0.00366693   8.57276e-06  0.0155603    
0.23804      0.00374121   8.65858e-06  0.0157167    
0.24042      0.00381623   8.74439e-06  0.0158732    
0.2428       0.00389199   8.83017e-06  0.0160296    
0.24518      0.00396849   8.91593e-06  0.016186     
0.24756      0.00404573   9.00166e-06  0.0163424    
0.24994      0.00412371   9.08737e-06  0.0164988    
0.25232      0.00420243   9.17306e-06  0.0166552    
0.2547       0.00428188   9.25872e-06  0.0168115    
0.25708      0.00436208   9.34436e-06  0.0169678    
0.25946      0.00444301   9.42998e-06  0.0171241    
0.26184      0.00452468   9.51557e-06  0.0172803    
0.26422      0.00460709   9.60113e-06  0.0174366    
0.2666       0.00469024   9.68667e-06  0.0175928    
0.26898      0.00477412   9.77219e-06  0.017749     
0.27136      0.00485874   9.85768e-06  0.0179051    
0.27374      0.0049441    9.94314e-06  0.0180613    
0.27612      0.00503019   1.00286e-05  0.0182174    
0.2785       0.00511702   1.0114e-05   0.0183735    
0.28088      0.00520459   1.01994e-05  0.0185296    
0.28326      0.00529289   1.02847e-05  0.0186856    
0.28564      0.00538193   1.03701e-05  0.0188417    
0.28802      0.00547171   1.04554e-05  0.0189977    
0.2904       0.00556222   1.05407e-05  0.0191536    
0.29278      0.00565346   1.06259e-05  0.0193096    
0.29516      0.00574544   1.07111e-05  0.0194655    
0.29754      0.00583816   1.07963e-05  0.0196214    
0.29992      0.00593161   1.08815e-05  0.0197773    
0.3023       0.00602579   1.09666e-05  0.0199331    
0.30468      0.00612071   1.10517e-05  0.020089     
0.30706      0.00621636   1.11368e-05  0.0202448    
0.30944      0.00631274   1.12219e-05  0.0204005    
0.31182      0.00640986   1.13069e-05  0.0205563    
0.3142       0.00650771   1.13919e-05  0.020712     
0.31658      0.00660629   1.14769e-05  0.0208677    
0.31896      0.00670561   1.15618e-05  0.0210233    
