# Mass = 0.0480256 Mev*(hbarc)^2/2 
# R = 7.46549 fm 
# a = 0.662 fm 
# V0 = 45.1811 MeV 
# RSO = 6.86114 fm 
# aSO = 0.662 fm 
# VSO = 27.8547 MeV fm^2
# l = 5 
# two_j = 9 
# two_t = -1 
# Energy = -10.6702 MeV
# r 	 V_eff [2m/hbar/hbar]
0.1 	62421.5
0.10238 	59551
0.10476 	56873.9
0.10714 	54373.2
0.10952 	52033.7
0.1119 	49841.9
0.11428 	47785.7
0.11666 	45854
0.11904 	44037
0.12142 	42325.8
0.1238 	40712.3
0.12618 	39189.3
0.12856 	37750
0.13094 	36388.6
0.13332 	35099.4
0.1357 	33877.4
0.13808 	32718.1
0.14046 	31617.2
0.14284 	30570.9
0.14522 	29575.6
0.1476 	28628
0.14998 	27725.2
0.15236 	26864.4
0.15474 	26043
0.15712 	25258.6
0.1595 	24509.1
0.16188 	23792.4
0.16426 	23106.6
0.16664 	22450
0.16902 	21821
0.1714 	21218
0.17378 	20639.5
0.17616 	20084.4
0.17854 	19551.3
0.18092 	19039.1
0.1833 	18546.7
0.18568 	18073.2
0.18806 	17617.5
0.19044 	17178.8
0.19282 	16756.2
0.1952 	16349
0.19758 	15956.4
0.19996 	15577.8
0.20234 	15212.4
0.20472 	14859.7
0.2071 	14519.1
0.20948 	14190
0.21186 	13872
0.21424 	13564.5
0.21662 	13267.1
0.219 	12979.3
0.22138 	12700.8
0.22376 	12431.1
0.22614 	12169.8
0.22852 	11916.7
0.2309 	11671.4
0.23328 	11433.6
0.23566 	11202.9
0.23804 	10979.1
0.24042 	10761.9
0.2428 	10551.1
0.24518 	10346.3
0.24756 	10147.5
0.24994 	9954.31
0.25232 	9766.56
0.2547 	9584.05
0.25708 	9406.58
0.25946 	9233.98
0.26184 	9066.06
0.26422 	8902.65
0.2666 	8743.61
0.26898 	8588.77
0.27136 	8437.98
0.27374 	8291.11
0.27612 	8148.02
0.2785 	8008.59
0.28088 	7872.68
0.28326 	7740.18
0.28564 	7610.99
0.28802 	7484.98
0.2904 	7362.06
0.29278 	7242.12
0.29516 	7125.07
0.29754 	7010.82
0.29992 	6899.28
0.3023 	6790.37
0.30468 	6683.99
0.30706 	6580.08
0.30944 	6478.56
0.31182 	6379.35
0.3142 	6282.39
0.31658 	6187.61
0.31896 	6094.95
0.32134 	6004.33
0.32372 	5915.7
0.3261 	5829.01
0.32848 	5744.2
0.33086 	5661.21
0.33324 	5579.99
0.33562 	5500.49
0.338 	5422.67
0.34038 	5346.47
0.34276 	5271.86
0.34514 	5198.78
0.34752 	5127.2
0.3499 	5057.07
0.35228 	4988.36
0.35466 	4921.03
0.35704 	4855.05
0.35942 	4790.37
0.3618 	4726.96
0.36418 	4664.79
0.36656 	4603.82
0.36894 	4544.04
0.37132 	4485.4
0.3737 	4427.87
0.37608 	4371.44
0.37846 	4316.06
0.38084 	4261.72
0.38322 	4208.39
0.3856 	4156.05
0.38798 	4104.66
0.39036 	4054.21
0.39274 	4004.68
0.39512 	3956.04
0.3975 	3908.27
0.39988 	3861.35
0.40226 	3815.26
0.40464 	3769.98
0.40702 	3725.49
0.4094 	3681.78
0.41178 	3638.82
0.41416 	3596.6
0.41654 	3555.11
0.41892 	3514.31
0.4213 	3474.21
0.42368 	3434.78
0.42606 	3396.01
0.42844 	3357.89
0.43082 	3320.39
0.4332 	3283.51
0.43558 	3247.24
0.43796 	3211.55
0.44034 	3176.44
0.44272 	3141.9
0.4451 	3107.9
0.44748 	3074.45
0.44986 	3041.53
0.45224 	3009.13
0.45462 	2977.23
0.457 	2945.83
0.45938 	2914.92
0.46176 	2884.49
0.46414 	2854.52
0.46652 	2825.01
0.4689 	2795.95
0.47128 	2767.32
0.47366 	2739.13
0.47604 	2711.36
0.47842 	2684
0.4808 	2657.05
0.48318 	2630.49
0.48556 	2604.33
0.48794 	2578.54
0.49032 	2553.14
0.4927 	2528.09
0.49508 	2503.41
0.49746 	2479.08
0.49984 	2455.1
0.50222 	2431.46
0.5046 	2408.15
0.50698 	2385.17
0.50936 	2362.52
0.51174 	2340.17
0.51412 	2318.14
0.5165 	2296.41
0.51888 	2274.98
0.52126 	2253.84
0.52364 	2232.99
0.52602 	2212.42
0.5284 	2192.13
0.53078 	2172.11
0.53316 	2152.36
0.53554 	2132.87
0.53792 	2113.64
0.5403 	2094.66
0.54268 	2075.93
0.54506 	2057.45
0.54744 	2039.21
0.54982 	2021.2
0.5522 	2003.43
0.55458 	1985.88
0.55696 	1968.56
0.55934 	1951.46
0.56172 	1934.58
0.5641 	1917.91
0.56648 	1901.45
0.56886 	1885.19
0.57124 	1869.14
0.57362 	1853.29
0.576 	1837.63
0.57838 	1822.17
0.58076 	1806.9
0.58314 	1791.81
0.58552 	1776.91
0.5879 	1762.18
0.59028 	1747.64
0.59266 	1733.27
0.59504 	1719.07
0.59742 	1705.04
0.5998 	1691.18
0.60218 	1677.48
0.60456 	1663.94
0.60694 	1650.57
0.60932 	1637.35
0.6117 	1624.28
0.61408 	1611.36
0.61646 	1598.6
0.61884 	1585.98
0.62122 	1573.5
0.6236 	1561.17
0.62598 	1548.98
0.62836 	1536.93
0.63074 	1525.01
0.63312 	1513.23
0.6355 	1501.58
0.63788 	1490.06
0.64026 	1478.66
0.64264 	1467.4
0.64502 	1456.26
0.6474 	1445.24
0.64978 	1434.34
0.65216 	1423.56
0.65454 	1412.9
0.65692 	1402.35
0.6593 	1391.92
0.66168 	1381.6
0.66406 	1371.39
0.66644 	1361.29
0.66882 	1351.3
0.6712 	1341.41
0.67358 	1331.63
0.67596 	1321.96
0.67834 	1312.38
0.68072 	1302.9
0.6831 	1293.53
0.68548 	1284.25
0.68786 	1275.06
0.69024 	1265.97
0.69262 	1256.98
0.695 	1248.08
0.69738 	1239.26
0.69976 	1230.54
0.70214 	1221.91
0.70452 	1213.36
0.7069 	1204.9
0.70928 	1196.53
0.71166 	1188.23
0.71404 	1180.03
0.71642 	1171.9
0.7188 	1163.85
0.72118 	1155.89
0.72356 	1148
0.72594 	1140.19
0.72832 	1132.45
0.7307 	1124.79
0.73308 	1117.21
0.73546 	1109.7
0.73784 	1102.26
0.74022 	1094.89
0.7426 	1087.6
0.74498 	1080.37
0.74736 	1073.21
0.74974 	1066.13
0.75212 	1059.1
0.7545 	1052.15
0.75688 	1045.26
0.75926 	1038.43
0.76164 	1031.67
0.76402 	1024.97
0.7664 	1018.34
0.76878 	1011.76
0.77116 	1005.25
0.77354 	998.795
0.77592 	992.4
0.7783 	986.064
0.78068 	979.786
0.78306 	973.565
0.78544 	967.401
0.78782 	961.292
0.7902 	955.239
0.79258 	949.24
0.79496 	943.294
0.79734 	937.402
0.79972 	931.563
0.8021 	925.775
0.80448 	920.038
0.80686 	914.353
0.80924 	908.717
0.81162 	903.131
0.814 	897.594
0.81638 	892.105
0.81876 	886.664
0.82114 	881.27
0.82352 	875.923
0.8259 	870.622
0.82828 	865.367
0.83066 	860.157
0.83304 	854.991
0.83542 	849.87
0.8378 	844.792
0.84018 	839.757
0.84256 	834.765
0.84494 	829.815
0.84732 	824.906
0.8497 	820.039
0.85208 	815.212
0.85446 	810.426
0.85684 	805.68
0.85922 	800.973
0.8616 	796.305
0.86398 	791.675
0.86636 	787.084
0.86874 	782.53
0.87112 	778.013
0.8735 	773.534
0.87588 	769.09
0.87826 	764.683
0.88064 	760.312
0.88302 	755.976
0.8854 	751.675
0.88778 	747.408
0.89016 	743.176
0.89254 	738.977
0.89492 	734.812
0.8973 	730.68
0.89968 	726.58
0.90206 	722.513
0.90444 	718.479
0.90682 	714.475
0.9092 	710.504
0.91158 	706.563
0.91396 	702.653
0.91634 	698.773
0.91872 	694.924
0.9211 	691.104
0.92348 	687.314
0.92586 	683.553
0.92824 	679.821
0.93062 	676.118
0.933 	672.443
0.93538 	668.796
0.93776 	665.176
0.94014 	661.585
0.94252 	658.02
0.9449 	654.482
0.94728 	650.971
0.94966 	647.486
0.95204 	644.027
0.95442 	640.594
0.9568 	637.187
0.95918 	633.805
0.96156 	630.448
0.96394 	627.116
0.96632 	623.809
0.9687 	620.525
0.97108 	617.266
0.97346 	614.031
0.97584 	610.82
0.97822 	607.632
0.9806 	604.467
0.98298 	601.325
0.98536 	598.206
0.98774 	595.109
0.99012 	592.035
0.9925 	588.982
0.99488 	585.952
0.99726 	582.943
0.99964 	579.956
1.00202 	576.99
1.0044 	574.045
1.00678 	571.121
1.00916 	568.218
1.01154 	565.335
1.01392 	562.472
1.0163 	559.629
1.01868 	556.807
1.02106 	554.004
1.02344 	551.22
1.02582 	548.456
1.0282 	545.711
1.03058 	542.986
1.03296 	540.278
1.03534 	537.59
1.03772 	534.92
1.0401 	532.268
1.04248 	529.635
1.04486 	527.019
1.04724 	524.422
1.04962 	521.842
1.052 	519.279
1.05438 	516.734
1.05676 	514.206
1.05914 	511.695
1.06152 	509.2
1.0639 	506.723
1.06628 	504.262
1.06866 	501.818
1.07104 	499.389
1.07342 	496.977
1.0758 	494.581
1.07818 	492.201
1.08056 	489.837
1.08294 	487.488
1.08532 	485.154
1.0877 	482.836
1.09008 	480.533
1.09246 	478.245
1.09484 	475.972
1.09722 	473.714
1.0996 	471.47
1.10198 	469.241
1.10436 	467.026
1.10674 	464.826
1.10912 	462.639
1.1115 	460.467
1.11388 	458.309
1.11626 	456.164
1.11864 	454.033
1.12102 	451.916
1.1234 	449.812
1.12578 	447.721
1.12816 	445.644
1.13054 	443.58
1.13292 	441.529
1.1353 	439.49
1.13768 	437.465
1.14006 	435.452
1.14244 	433.451
1.14482 	431.463
1.1472 	429.488
1.14958 	427.525
1.15196 	425.574
1.15434 	423.635
1.15672 	421.707
1.1591 	419.792
1.16148 	417.889
1.16386 	415.997
1.16624 	414.117
1.16862 	412.248
1.171 	410.391
1.17338 	408.544
1.17576 	406.71
1.17814 	404.886
1.18052 	403.073
1.1829 	401.271
1.18528 	399.48
1.18766 	397.7
1.19004 	395.93
