# Mass = 0.0473905 Mev*(hbarc)^2/2 
# R = 4.82059 fm 
# a = 0.662 fm 
# V0 = 50.2779 MeV 
# RSO = 4.438 fm 
# aSO = 0.662 fm 
# VSO = 28.6942 MeV fm^2
# Rc = 4.82059 fm
# Zc = 0
# n = 0 
# l = 2 
# two_j = 5 
# two_t = -1 
# Energy = -23.1079 MeV
# r          u            Phi          u/r          
0.01         5.6257e-08   2.48427e-07  5.6257e-06   
0.012398     1.07209e-07  3.81854e-07  8.64726e-06  
0.014796     1.82224e-07  5.43848e-07  1.23158e-05  
0.017194     2.85956e-07  7.34407e-07  1.66312e-05  
0.019592     4.2306e-07   9.5353e-07   2.15935e-05  
0.02199      5.98186e-07  1.20121e-06  2.72027e-05  
0.024388     8.15989e-07  1.47745e-06  3.34586e-05  
0.026786     1.08112e-06  1.78225e-06  4.03614e-05  
0.029184     1.39823e-06  2.1156e-06   4.79109e-05  
0.031582     1.77197e-06  2.47749e-06  5.61071e-05  
0.03398      2.207e-06    2.86793e-06  6.49499e-05  
0.036378     2.70795e-06  3.28691e-06  7.44393e-05  
0.038776     3.27949e-06  3.73442e-06  8.45752e-05  
0.041174     3.92625e-06  4.21046e-06  9.53575e-05  
0.043572     4.65289e-06  4.71503e-06  0.000106786  
0.04597      5.46405e-06  5.24812e-06  0.000118861  
0.048368     6.36438e-06  5.80972e-06  0.000131582  
0.050766     7.35852e-06  6.39983e-06  0.00014495   
0.053164     8.45112e-06  7.01844e-06  0.000158963  
0.055562     9.64682e-06  7.66555e-06  0.000173623  
0.05796      1.09503e-05  8.34114e-06  0.000188928  
0.060358     1.23661e-05  9.04522e-06  0.000204879  
0.062756     1.38989e-05  9.77776e-06  0.000221475  
0.065154     1.55534e-05  1.05388e-05  0.000238718  
0.067552     1.73342e-05  1.13282e-05  0.000256605  
0.06995      1.92459e-05  1.21462e-05  0.000275138  
0.072348     2.12932e-05  1.29925e-05  0.000294317  
0.074746     2.34807e-05  1.38673e-05  0.00031414   
0.077144     2.5813e-05   1.47705e-05  0.000334608  
0.079542     2.82948e-05  1.57021e-05  0.000355721  
0.08194      3.09306e-05  1.66622e-05  0.000377479  
0.084338     3.37252e-05  1.76506e-05  0.000399881  
0.086736     3.66831e-05  1.86674e-05  0.000422928  
0.089134     3.98089e-05  1.97125e-05  0.000446619  
0.091532     4.31073e-05  2.0786e-05   0.000470954  
0.09393      4.6583e-05   2.18879e-05  0.000495933  
0.096328     5.02404e-05  2.30181e-05  0.000521555  
0.098726     5.40842e-05  2.41766e-05  0.000547822  
0.101124     5.81192e-05  2.53635e-05  0.000574732  
0.103522     6.23497e-05  2.65786e-05  0.000602285  
0.10592      6.67805e-05  2.7822e-05   0.000630481  
0.108318     7.14162e-05  2.90937e-05  0.00065932   
0.110716     7.62614e-05  3.03937e-05  0.000688802  
0.113114     8.13206e-05  3.17219e-05  0.000718926  
0.115512     8.65985e-05  3.30783e-05  0.000749693  
0.11791      9.20997e-05  3.44629e-05  0.000781102  
0.120308     9.78288e-05  3.58758e-05  0.000813153  
0.122706     0.00010379   3.73168e-05  0.000845845  
0.125104     0.000109989  3.8786e-05   0.000879179  
0.127502     0.000116429  4.02833e-05  0.000913155  
0.1299       0.000123115  4.18088e-05  0.000947771  
0.132298     0.000130053  4.33624e-05  0.000983029  
0.134696     0.000137245  4.49442e-05  0.00101893   
0.137094     0.000144698  4.6554e-05   0.00105547   
0.139492     0.000152415  4.81918e-05  0.00109264   
0.14189      0.000160401  4.98578e-05  0.00113046   
0.144288     0.000168661  5.15517e-05  0.00116892   
0.146686     0.000177199  5.32737e-05  0.00120802   
0.149084     0.00018602   5.50237e-05  0.00124776   
0.151482     0.000195129  5.68017e-05  0.00128813   
0.15388      0.000204529  5.86076e-05  0.00132915   
0.156278     0.000214226  6.04415e-05  0.0013708    
0.158676     0.000224224  6.23033e-05  0.00141309   
0.161074     0.000234527  6.4193e-05   0.00145602   
0.163472     0.00024514   6.61105e-05  0.00149959   
0.16587      0.000256069  6.8056e-05   0.00154379   
0.168268     0.000267316  7.00293e-05  0.00158863   
0.170666     0.000278887  7.20304e-05  0.00163411   
0.173064     0.000290786  7.40593e-05  0.00168022   
0.175462     0.000303019  7.6116e-05   0.00172698   
0.17786      0.000315588  7.82004e-05  0.00177436   
0.180258     0.000328499  8.03126e-05  0.00182238   
0.182656     0.000341757  8.24525e-05  0.00187104   
0.185054     0.000355366  8.46201e-05  0.00192033   
0.187452     0.000369329  8.68153e-05  0.00197026   
0.18985      0.000383653  8.90382e-05  0.00202082   
0.192248     0.000398341  9.12887e-05  0.00207202   
0.194646     0.000413398  9.35668e-05  0.00212385   
0.197044     0.000428829  9.58724e-05  0.00217631   
0.199442     0.000444637  9.82056e-05  0.0022294    
0.20184      0.000460828  0.000100566  0.00228313   
0.204238     0.000477405  0.000102955  0.00233749   
0.206636     0.000494374  0.00010537   0.00239249   
0.209034     0.000511738  0.000107813  0.00244811   
0.211432     0.000529503  0.000110284  0.00250437   
0.21383      0.000547672  0.000112782  0.00256125   
0.216228     0.000566251  0.000115307  0.00261877   
0.218626     0.000585243  0.00011786   0.00267692   
0.221024     0.000604654  0.00012044   0.00273569   
0.223422     0.000624487  0.000123047  0.0027951    
0.22582      0.000644746  0.000125682  0.00285513   
0.228218     0.000665438  0.000128343  0.0029158    
0.230616     0.000686565  0.000131032  0.00297709   
0.233014     0.000708132  0.000133748  0.00303901   
0.235412     0.000730144  0.000136492  0.00310156   
0.23781      0.000752605  0.000139262  0.00316473   
0.240208     0.00077552   0.000142059  0.00322853   
0.242606     0.000798892  0.000144884  0.00329296   
0.245004     0.000822727  0.000147735  0.00335802   
0.247402     0.000847029  0.000150614  0.00342369   
0.2498       0.000871802  0.000153519  0.00349      
0.252198     0.00089705   0.000156452  0.00355693   
0.254596     0.000922778  0.000159411  0.00362448   
0.256994     0.000948991  0.000162397  0.00369266   
0.259392     0.000975692  0.00016541   0.00376146   
0.26179      0.00100289   0.00016845   0.00383088   
0.264188     0.00103058   0.000171517  0.00390093   
0.266586     0.00105877   0.00017461   0.00397159   
0.268984     0.00108747   0.00017773   0.00404288   
0.271382     0.00111668   0.000180877  0.00411479   
0.27378      0.00114641   0.00018405   0.00418732   
0.276178     0.00117665   0.00018725   0.00426047   
0.278576     0.00120742   0.000190476  0.00433424   
0.280974     0.00123871   0.000193729  0.00440863   
0.283372     0.00127054   0.000197009  0.00448364   
0.28577      0.0013029    0.000200315  0.00455927   
0.288168     0.00133581   0.000203647  0.00463551   
0.290566     0.00136926   0.000207006  0.00471238   
0.292964     0.00140325   0.000210391  0.00478985   
0.295362     0.00143781   0.000213803  0.00486795   
0.29776      0.00147292   0.000217241  0.00494666   
0.300158     0.00150859   0.000220705  0.00502599   
0.302556     0.00154483   0.000224195  0.00510593   
0.304954     0.00158164   0.000227711  0.00518648   
0.307352     0.00161902   0.000231254  0.00526765   
0.30975      0.00165699   0.000234822  0.00534943   
0.312148     0.00169553   0.000238417  0.00543183   
0.314546     0.00173467   0.000242038  0.00551484   
0.316944     0.0017744    0.000245685  0.00559845   
0.319342     0.00181472   0.000249357  0.00568268   
0.32174      0.00185564   0.000253056  0.00576752   
0.324138     0.00189717   0.00025678   0.00585298   
0.326536     0.00193931   0.000260531  0.00593904   
0.328934     0.00198206   0.000264307  0.00602571   
