# Mass = 0.0451606 Mev*(hbarc)^2/2 
# R = 3.175 fm 
# a = 0.662 fm 
# V0 = 58.2974 MeV 
# RSO = 2.92302 fm 
# aSO = 0.662 fm 
# VSO = 31.598 MeV fm^2
# Rc = 3.175 fm
# Zc = 7
# n = 0 
# l = 1 
# two_j = 3 
# two_t = 1 
# Energy = -18.4065 MeV
# r          u            Phi          u/r          
0.01         3.26726e-05  0.000692753  0.00326726   
0.012398     5.02208e-05  0.000858846  0.00405072   
0.014796     7.15259e-05  0.00102493   0.00483414   
0.017194     9.65875e-05  0.00119099   0.00561751   
0.019592     0.000125405  0.00135704   0.00640084   
0.02199      0.000157979  0.00152308   0.00718412   
0.024388     0.000194308  0.00168909   0.00796735   
0.026786     0.000234392  0.00185508   0.00875052   
0.029184     0.00027823   0.00202104   0.00953364   
0.031582     0.000325822  0.00218698   0.0103167    
0.03398      0.000377167  0.00235289   0.0110997    
0.036378     0.000432264  0.00251878   0.0118826    
0.038776     0.000491114  0.00268463   0.0126654    
0.041174     0.000553714  0.00285045   0.0134481    
0.043572     0.000620065  0.00301623   0.0142308    
0.04597      0.000690165  0.00318197   0.0150134    
0.048368     0.000764014  0.00334768   0.0157959    
0.050766     0.000841611  0.00351335   0.0165782    
0.053164     0.000922955  0.00367897   0.0173605    
0.055562     0.00100804   0.00384456   0.0181427    
0.05796      0.00109688   0.00401009   0.0189248    
0.060358     0.00118946   0.00417558   0.0197067    
0.062756     0.00128578   0.00434102   0.0204885    
0.065154     0.00138584   0.00450641   0.0212702    
0.067552     0.00148964   0.00467174   0.0220518    
0.06995      0.00159719   0.00483702   0.0228332    
0.072348     0.00170847   0.00500224   0.0236146    
0.074746     0.00182348   0.00516741   0.0243957    
0.077144     0.00194223   0.00533251   0.0251767    
0.079542     0.00206472   0.00549755   0.0259576    
0.08194      0.00219094   0.00566253   0.0267383    
0.084338     0.00232089   0.00582744   0.0275189    
0.086736     0.00245457   0.00599229   0.0282993    
0.089134     0.00259197   0.00615707   0.0290795    
0.091532     0.00273311   0.00632177   0.0298596    
0.09393      0.00287796   0.0064864    0.0306394    
0.096328     0.00302654   0.00665096   0.0314192    
0.098726     0.00317885   0.00681544   0.0321987    
0.101124     0.00333487   0.00697985   0.032978     
0.103522     0.00349461   0.00714417   0.0337572    
0.10592      0.00365806   0.00730841   0.0345361    
0.108318     0.00382523   0.00747257   0.0353148    
0.110716     0.00399612   0.00763664   0.0360934    
0.113114     0.00417071   0.00780063   0.0368717    
0.115512     0.00434901   0.00796452   0.0376498    
0.11791      0.00453102   0.00812833   0.0384277    
0.120308     0.00471673   0.00829204   0.0392054    
0.122706     0.00490614   0.00845566   0.0399829    
0.125104     0.00509925   0.00861919   0.0407601    
0.127502     0.00529606   0.00878261   0.0415371    
0.1299       0.00549657   0.00894594   0.0423138    
0.132298     0.00570077   0.00910916   0.0430904    
0.134696     0.00590866   0.00927228   0.0438666    
0.137094     0.00612024   0.0094353    0.0446426    
0.139492     0.0063355    0.00959821   0.0454184    
0.14189      0.00655445   0.00976101   0.0461939    
0.144288     0.00677708   0.0099237    0.0469691    
0.146686     0.00700339   0.0100863    0.0477441    
0.149084     0.00723337   0.0102487    0.0485188    
0.151482     0.00746703   0.0104111    0.0492932    
0.15388      0.00770436   0.0105733    0.0500673    
0.156278     0.00794536   0.0107354    0.0508412    
0.158676     0.00819002   0.0108974    0.0516148    
0.161074     0.00843835   0.0110593    0.052388     
0.163472     0.00869034   0.011221     0.053161     
0.16587      0.00894598   0.0113827    0.0539337    
0.168268     0.00920528   0.0115442    0.054706     
0.170666     0.00946823   0.0117055    0.0554781    
0.173064     0.00973482   0.0118667    0.0562498    
0.175462     0.0100051    0.0120278    0.0570213    
0.17786      0.010279     0.0121888    0.0577924    
0.180258     0.0105565    0.0123496    0.0585631    
0.182656     0.0108376    0.0125103    0.0593336    
0.185054     0.0111224    0.0126709    0.0601037    
0.187452     0.0114109    0.0128313    0.0608735    
0.18985      0.0117029    0.0129915    0.0616429    
0.192248     0.0119986    0.0131516    0.062412     
