# Mass = 0.0479598 Mev*(hbarc)^2/2 
# R = 7.46549 fm 
# a = 0.662 fm 
# V0 = 59.5769 MeV 
# RSO = 6.87299 fm 
# aSO = 0.662 fm 
# VSO = 28.0171 MeV fm^2
# l = 4 
# two_j = 9 
# two_t = 1 
# Energy = -15.8199 MeV
# r 	 V_eff [2m/hbar/hbar]
0.01 	4.17012e+06
0.012398 	2.71296e+06
0.014796 	1.90483e+06
0.017194 	1.41055e+06
0.019592 	1.08638e+06
0.02199 	862350
0.024388 	701096
0.026786 	581179
0.029184 	489588
0.031582 	418057
0.03398 	361129
0.036378 	315083
0.038776 	277313
0.041174 	245947
0.043572 	219617
0.04597 	197298
0.048368 	178216
0.050766 	161774
0.053164 	147506
0.055562 	135046
0.05796 	124099
0.060358 	114431
0.062756 	105851
0.065154 	98199.7
0.067552 	91349
0.06995 	85190.7
0.072348 	79634.6
0.074746 	74604.6
0.077144 	70036.4
0.079542 	65875
0.08194 	62073.6
0.084338 	58591.9
0.086736 	55394.9
0.089134 	52452.5
0.091532 	49738.3
0.09393 	47229.2
0.096328 	44905.3
0.098726 	42748.6
0.101124 	40743.5
0.103522 	38876.1
0.10592 	37134.1
0.108318 	35506.6
0.110716 	33983.6
0.113114 	32556.5
0.115512 	31217.3
0.11791 	29959
0.120308 	28775.1
0.122706 	27660
0.125104 	26608.5
0.127502 	25615.6
0.1299 	24677.3
0.132298 	23789.5
0.134696 	22948.7
0.137094 	22151.7
0.139492 	21395.4
0.14189 	20677.1
0.144288 	19994.3
0.146686 	19344.8
0.149084 	18726.3
0.151482 	18137
0.15388 	17575
0.156278 	17038.6
0.158676 	16526.5
0.161074 	16037
0.163472 	15568.9
0.16587 	15120.9
0.168268 	14692
0.170666 	14281
0.173064 	13887
0.175462 	13509
0.17786 	13146.2
0.180258 	12797.8
0.182656 	12463.1
0.185054 	12141.2
0.187452 	11831.7
0.18985 	11533.7
0.192248 	11246.9
0.194646 	10970.6
0.197044 	10704.3
0.199442 	10447.6
0.20184 	10200
0.204238 	9961.03
0.206636 	9730.34
0.209034 	9507.54
0.211432 	9292.29
0.21383 	9084.23
0.216228 	8883.06
0.218626 	8688.47
0.221024 	8500.18
0.223422 	8317.92
0.22582 	8141.44
0.228218 	7970.49
0.230616 	7804.84
0.233014 	7644.28
0.235412 	7488.61
0.23781 	7337.62
0.240208 	7191.13
0.242606 	7048.96
0.245004 	6910.94
0.247402 	6776.92
0.2498 	6646.74
0.252198 	6520.26
0.254596 	6397.33
0.256994 	6277.83
0.259392 	6161.63
0.26179 	6048.6
0.264188 	5938.64
0.266586 	5831.64
0.268984 	5727.48
0.271382 	5626.07
0.27378 	5527.31
0.276178 	5431.12
0.278576 	5337.4
0.280974 	5246.07
0.283372 	5157.04
0.28577 	5070.25
0.288168 	4985.62
0.290566 	4903.07
0.292964 	4822.54
0.295362 	4743.97
0.29776 	4667.29
0.300158 	4592.43
0.302556 	4519.35
0.304954 	4447.99
0.307352 	4378.29
0.30975 	4310.2
0.312148 	4243.68
0.314546 	4178.67
0.316944 	4115.13
0.319342 	4053.02
0.32174 	3992.29
0.324138 	3932.9
0.326536 	3874.82
0.328934 	3818
0.331332 	3762.42
0.33373 	3708.02
0.336128 	3654.79
0.338526 	3602.68
0.340924 	3551.67
0.343322 	3501.73
0.34572 	3452.82
0.348118 	3404.91
0.350516 	3357.99
0.352914 	3312.02
0.355312 	3266.98
0.35771 	3222.84
0.360108 	3179.58
0.362506 	3137.18
0.364904 	3095.6
0.367302 	3054.84
0.3697 	3014.88
0.372098 	2975.68
0.374496 	2937.23
0.376894 	2899.51
0.379292 	2862.51
0.38169 	2826.2
0.384088 	2790.57
0.386486 	2755.6
0.388884 	2721.27
0.391282 	2687.58
0.39368 	2654.5
0.396078 	2622.01
0.398476 	2590.12
0.400874 	2558.79
0.403272 	2528.02
0.40567 	2497.79
0.408068 	2468.1
0.410466 	2438.92
0.412864 	2410.25
0.415262 	2382.08
0.41766 	2354.39
0.420058 	2327.17
0.422456 	2300.42
0.424854 	2274.11
0.427252 	2248.25
0.42965 	2222.82
0.432048 	2197.82
0.434446 	2173.22
0.436844 	2149.03
0.439242 	2125.24
0.44164 	2101.83
0.444038 	2078.8
0.446436 	2056.14
0.448834 	2033.84
0.451232 	2011.89
0.45363 	1990.3
0.456028 	1969.04
0.458426 	1948.12
0.460824 	1927.52
0.463222 	1907.24
0.46562 	1887.27
0.468018 	1867.61
0.470416 	1848.25
0.472814 	1829.18
0.475212 	1810.4
0.47761 	1791.91
0.480008 	1773.69
0.482406 	1755.74
0.484804 	1738.05
0.487202 	1720.63
0.4896 	1703.46
0.491998 	1686.55
0.494396 	1669.87
0.496794 	1653.44
0.499192 	1637.25
0.50159 	1621.29
0.503988 	1605.55
0.506386 	1590.04
0.508784 	1574.74
0.511182 	1559.66
0.51358 	1544.8
0.515978 	1530.13
0.518376 	1515.67
0.520774 	1501.42
0.523172 	1487.35
0.52557 	1473.48
0.527968 	1459.8
0.530366 	1446.3
0.532764 	1432.98
0.535162 	1419.85
0.53756 	1406.88
0.539958 	1394.09
0.542356 	1381.47
0.544754 	1369.02
0.547152 	1356.73
0.54955 	1344.6
0.551948 	1332.62
0.554346 	1320.81
0.556744 	1309.14
0.559142 	1297.63
0.56154 	1286.26
0.563938 	1275.03
0.566336 	1263.95
0.568734 	1253.01
0.571132 	1242.21
0.57353 	1231.54
0.575928 	1221
0.578326 	1210.6
0.580724 	1200.32
0.583122 	1190.17
0.58552 	1180.15
0.587918 	1170.24
0.590316 	1160.46
0.592714 	1150.8
0.595112 	1141.25
0.59751 	1131.82
0.599908 	1122.5
0.602306 	1113.29
0.604704 	1104.19
0.607102 	1095.2
0.6095 	1086.31
0.611898 	1077.53
0.614296 	1068.85
0.616694 	1060.27
0.619092 	1051.8
0.62149 	1043.42
0.623888 	1035.13
0.626286 	1026.94
0.628684 	1018.85
0.631082 	1010.84
0.63348 	1002.93
0.635878 	995.107
0.638276 	987.372
0.640674 	979.723
0.643072 	972.16
0.64547 	964.681
0.647868 	957.285
0.650266 	949.97
0.652664 	942.736
0.655062 	935.581
0.65746 	928.504
0.659858 	921.504
0.662256 	914.581
0.664654 	907.732
0.667052 	900.956
0.66945 	894.254
0.671848 	887.623
0.674246 	881.062
0.676644 	874.572
0.679042 	868.15
0.68144 	861.795
0.683838 	855.507
0.686236 	849.286
0.688634 	843.129
0.691032 	837.035
0.69343 	831.006
0.695828 	825.038
0.698226 	819.131
0.700624 	813.286
0.703022 	807.5
0.70542 	801.772
0.707818 	796.103
0.710216 	790.491
0.712614 	784.936
0.715012 	779.437
0.71741 	773.992
0.719808 	768.602
0.722206 	763.266
0.724604 	757.982
0.727002 	752.751
0.7294 	747.571
0.731798 	742.442
0.734196 	737.363
0.736594 	732.334
0.738992 	727.353
0.74139 	722.421
0.743788 	717.536
0.746186 	712.699
0.748584 	707.907
0.750982 	703.162
0.75338 	698.462
0.755778 	693.806
0.758176 	689.195
0.760574 	684.627
0.762972 	680.102
0.76537 	675.62
0.767768 	671.179
0.770166 	666.78
0.772564 	662.422
0.774962 	658.104
0.77736 	653.826
0.779758 	649.588
0.782156 	645.388
0.784554 	641.227
0.786952 	637.104
0.78935 	633.018
0.791748 	628.97
0.794146 	624.958
0.796544 	620.982
0.798942 	617.042
0.80134 	613.137
0.803738 	609.267
0.806136 	605.432
0.808534 	601.631
0.810932 	597.863
0.81333 	594.129
0.815728 	590.427
0.818126 	586.758
0.820524 	583.121
0.822922 	579.516
0.82532 	575.942
0.827718 	572.399
0.830116 	568.887
0.832514 	565.405
0.834912 	561.954
0.83731 	558.531
0.839708 	555.138
0.842106 	551.774
0.844504 	548.439
0.846902 	545.132
0.8493 	541.853
0.851698 	538.601
0.854096 	535.377
0.856494 	532.18
0.858892 	529.009
0.86129 	525.865
0.863688 	522.747
0.866086 	519.655
0.868484 	516.589
0.870882 	513.548
0.87328 	510.532
0.875678 	507.54
0.878076 	504.574
0.880474 	501.631
0.882872 	498.712
0.88527 	495.817
0.887668 	492.945
0.890066 	490.097
0.892464 	487.271
0.894862 	484.468
0.89726 	481.688
0.899658 	478.93
0.902056 	476.193
0.904454 	473.479
0.906852 	470.786
0.90925 	468.114
0.911648 	465.463
0.914046 	462.833
0.916444 	460.224
0.918842 	457.635
0.92124 	455.066
0.923638 	452.518
0.926036 	449.989
0.928434 	447.479
0.930832 	444.989
0.93323 	442.518
0.935628 	440.067
0.938026 	437.633
0.940424 	435.219
0.942822 	432.823
0.94522 	430.445
0.947618 	428.085
0.950016 	425.743
0.952414 	423.418
0.954812 	421.111
0.95721 	418.822
0.959608 	416.549
0.962006 	414.294
0.964404 	412.055
0.966802 	409.833
0.9692 	407.627
0.971598 	405.438
0.973996 	403.265
0.976394 	401.107
0.978792 	398.966
0.98119 	396.84
0.983588 	394.73
0.985986 	392.635
0.988384 	390.556
0.990782 	388.491
0.99318 	386.442
0.995578 	384.407
0.997976 	382.387
1.00037 	380.381
1.00277 	378.39
1.00517 	376.413
1.00757 	374.45
1.00997 	372.501
1.01236 	370.566
1.01476 	368.644
1.01716 	366.736
1.01956 	364.842
1.02196 	362.961
1.02435 	361.093
1.02675 	359.238
1.02915 	357.396
1.03155 	355.567
1.03395 	353.75
1.03634 	351.946
1.03874 	350.155
1.04114 	348.376
1.04354 	346.609
1.04594 	344.855
1.04833 	343.112
1.05073 	341.381
1.05313 	339.662
1.05553 	337.955
1.05793 	336.26
1.06032 	334.576
1.06272 	332.903
1.06512 	331.241
1.06752 	329.591
1.06992 	327.952
1.07231 	326.324
1.07471 	324.706
1.07711 	323.1
1.07951 	321.504
1.08191 	319.918
1.0843 	318.344
1.0867 	316.779
1.0891 	315.225
1.0915 	313.681
1.0939 	312.148
1.09629 	310.624
1.09869 	309.11
1.10109 	307.606
1.10349 	306.112
1.10589 	304.628
1.10828 	303.153
1.11068 	301.688
1.11308 	300.232
1.11548 	298.786
1.11788 	297.349
1.12027 	295.921
1.12267 	294.502
1.12507 	293.093
1.12747 	291.692
1.12987 	290.3
1.13226 	288.917
1.13466 	287.543
1.13706 	286.178
1.13946 	284.821
1.14186 	283.472
1.14425 	282.132
1.14665 	280.801
1.14905 	279.478
1.15145 	278.163
1.15385 	276.856
1.15624 	275.557
1.15864 	274.267
1.16104 	272.984
1.16344 	271.709
1.16584 	270.442
1.16823 	269.183
1.17063 	267.932
1.17303 	266.688
1.17543 	265.452
1.17783 	264.224
1.18022 	263.003
1.18262 	261.789
1.18502 	260.583
1.18742 	259.383
1.18982 	258.192
1.19221 	257.007
1.19461 	255.83
1.19701 	254.659
1.19941 	253.496
1.20181 	252.339
1.2042 	251.19
1.2066 	250.047
1.209 	248.911
1.2114 	247.782
1.2138 	246.659
1.21619 	245.543
1.21859 	244.434
1.22099 	243.331
1.22339 	242.235
1.22579 	241.145
1.22818 	240.061
1.23058 	238.984
1.23298 	237.913
1.23538 	236.849
1.23778 	235.79
1.24017 	234.738
1.24257 	233.691
1.24497 	232.651
1.24737 	231.617
1.24977 	230.588
1.25216 	229.566
1.25456 	228.549
1.25696 	227.538
1.25936 	226.533
1.26176 	225.534
1.26415 	224.54
1.26655 	223.552
1.26895 	222.57
1.27135 	221.593
1.27375 	220.621
1.27614 	219.655
1.27854 	218.695
1.28094 	217.74
1.28334 	216.79
1.28574 	215.846
1.28813 	214.906
1.29053 	213.972
1.29293 	213.044
1.29533 	212.12
1.29773 	211.201
1.30012 	210.288
1.30252 	209.379
1.30492 	208.476
1.30732 	207.578
1.30972 	206.684
1.31211 	205.795
1.31451 	204.911
1.31691 	204.032
1.31931 	203.158
1.32171 	202.289
1.3241 	201.424
1.3265 	200.564
1.3289 	199.708
1.3313 	198.858
1.3337 	198.011
1.33609 	197.17
1.33849 	196.333
1.34089 	195.5
1.34329 	194.672
1.34569 	193.848
1.34808 	193.028
1.35048 	192.213
1.35288 	191.402
1.35528 	190.596
1.35768 	189.794
1.36007 	188.996
1.36247 	188.202
1.36487 	187.412
1.36727 	186.627
1.36967 	185.846
1.37206 	185.068
1.37446 	184.295
1.37686 	183.526
1.37926 	182.761
1.38166 	182
1.38405 	181.242
1.38645 	180.489
1.38885 	179.74
1.39125 	178.994
1.39365 	178.252
1.39604 	177.514
1.39844 	176.78
1.40084 	176.05
1.40324 	175.323
1.40564 	174.6
1.40803 	173.881
1.41043 	173.165
1.41283 	172.453
1.41523 	171.745
1.41763 	171.04
1.42002 	170.339
1.42242 	169.641
1.42482 	168.947
1.42722 	168.257
1.42962 	167.569
1.43201 	166.886
1.43441 	166.205
1.43681 	165.528
1.43921 	164.855
1.44161 	164.185
1.444 	163.518
1.4464 	162.854
1.4488 	162.194
1.4512 	161.537
1.4536 	160.883
1.45599 	160.233
1.45839 	159.585
1.46079 	158.941
1.46319 	158.3
1.46559 	157.662
1.46798 	157.027
1.47038 	156.396
1.47278 	155.767
1.47518 	155.142
1.47758 	154.519
1.47997 	153.9
1.48237 	153.283
1.48477 	152.67
1.48717 	152.059
1.48957 	151.452
1.49196 	150.847
1.49436 	150.245
1.49676 	149.646
1.49916 	149.05
1.50156 	148.457
1.50395 	147.867
1.50635 	147.279
1.50875 	146.694
1.51115 	146.112
1.51355 	145.533
1.51594 	144.957
1.51834 	144.383
1.52074 	143.812
1.52314 	143.243
1.52554 	142.678
1.52793 	142.115
1.53033 	141.554
1.53273 	140.996
1.53513 	140.441
1.53753 	139.889
1.53992 	139.339
1.54232 	138.791
1.54472 	138.246
1.54712 	137.704
1.54952 	137.164
1.55191 	136.627
1.55431 	136.092
1.55671 	135.559
1.55911 	135.029
1.56151 	134.502
1.5639 	133.977
1.5663 	133.454
1.5687 	132.934
1.5711 	132.416
1.5735 	131.9
1.57589 	131.387
1.57829 	130.876
1.58069 	130.367
1.58309 	129.861
1.58549 	129.357
1.58788 	128.855
1.59028 	128.356
1.59268 	127.858
1.59508 	127.363
1.59748 	126.871
1.59987 	126.38
1.60227 	125.892
1.60467 	125.405
1.60707 	124.921
1.60947 	124.439
1.61186 	123.96
1.61426 	123.482
1.61666 	123.007
1.61906 	122.533
1.62146 	122.062
1.62385 	121.593
1.62625 	121.126
1.62865 	120.66
1.63105 	120.197
1.63345 	119.736
1.63584 	119.277
1.63824 	118.82
1.64064 	118.365
1.64304 	117.912
1.64544 	117.461
1.64783 	117.012
1.65023 	116.565
1.65263 	116.12
1.65503 	115.677
1.65743 	115.235
1.65982 	114.796
1.66222 	114.358
1.66462 	113.923
1.66702 	113.489
1.66942 	113.057
1.67181 	112.627
1.67421 	112.199
1.67661 	111.772
1.67901 	111.348
1.68141 	110.925
1.6838 	110.504
1.6862 	110.085
1.6886 	109.667
1.691 	109.252
1.6934 	108.838
1.69579 	108.426
1.69819 	108.015
1.70059 	107.607
1.70299 	107.2
1.70539 	106.794
1.70778 	106.391
1.71018 	105.989
1.71258 	105.589
1.71498 	105.19
1.71738 	104.793
1.71977 	104.398
1.72217 	104.005
1.72457 	103.613
1.72697 	103.223
1.72937 	102.834
1.73176 	102.447
1.73416 	102.061
1.73656 	101.677
1.73896 	101.295
1.74136 	100.914
1.74375 	100.535
1.74615 	100.158
1.74855 	99.7816
1.75095 	99.4071
1.75335 	99.0341
1.75574 	98.6626
1.75814 	98.2927
1.76054 	97.9242
1.76294 	97.5572
1.76534 	97.1918
1.76773 	96.8278
1.77013 	96.4653
1.77253 	96.1042
1.77493 	95.7446
1.77733 	95.3864
1.77972 	95.0297
1.78212 	94.6744
1.78452 	94.3206
1.78692 	93.9682
1.78932 	93.6171
1.79171 	93.2675
1.79411 	92.9193
1.79651 	92.5724
1.79891 	92.227
1.80131 	91.8829
1.8037 	91.5401
1.8061 	91.1988
1.8085 	90.8587
1.8109 	90.5201
1.8133 	90.1827
1.81569 	89.8467
1.81809 	89.512
1.82049 	89.1787
1.82289 	88.8466
1.82529 	88.5158
1.82768 	88.1864
1.83008 	87.8582
1.83248 	87.5313
1.83488 	87.2056
1.83728 	86.8813
1.83967 	86.5582
1.84207 	86.2363
1.84447 	85.9158
1.84687 	85.5964
1.84927 	85.2783
1.85166 	84.9614
1.85406 	84.6457
1.85646 	84.3313
1.85886 	84.018
1.86126 	83.706
1.86365 	83.3952
1.86605 	83.0855
1.86845 	82.777
1.87085 	82.4698
1.87325 	82.1636
1.87564 	81.8587
1.87804 	81.5549
1.88044 	81.2523
1.88284 	80.9508
1.88524 	80.6505
1.88763 	80.3513
1.89003 	80.0532
1.89243 	79.7563
1.89483 	79.4604
1.89723 	79.1657
1.89962 	78.8721
1.90202 	78.5796
1.90442 	78.2882
1.90682 	77.9979
1.90922 	77.7087
1.91161 	77.4206
1.91401 	77.1335
1.91641 	76.8475
1.91881 	76.5626
1.92121 	76.2787
1.9236 	75.9959
1.926 	75.7141
1.9284 	75.4334
1.9308 	75.1537
1.9332 	74.8751
1.93559 	74.5975
1.93799 	74.3209
1.94039 	74.0453
1.94279 	73.7708
1.94519 	73.4972
1.94758 	73.2246
1.94998 	72.9531
1.95238 	72.6825
1.95478 	72.413
1.95718 	72.1444
1.95957 	71.8768
1.96197 	71.6101
1.96437 	71.3445
1.96677 	71.0798
1.96917 	70.816
1.97156 	70.5533
1.97396 	70.2914
1.97636 	70.0305
1.97876 	69.7706
1.98116 	69.5116
1.98355 	69.2535
1.98595 	68.9964
1.98835 	68.7401
1.99075 	68.4848
1.99315 	68.2304
1.99554 	67.977
1.99794 	67.7244
2.00034 	67.4727
2.00274 	67.2219
2.00514 	66.972
2.00753 	66.723
2.00993 	66.4749
2.01233 	66.2277
2.01473 	65.9813
2.01713 	65.7359
2.01952 	65.4912
2.02192 	65.2475
2.02432 	65.0046
2.02672 	64.7626
2.02912 	64.5214
2.03151 	64.281
2.03391 	64.0415
2.03631 	63.8029
2.03871 	63.565
2.04111 	63.3281
2.0435 	63.0919
2.0459 	62.8565
2.0483 	62.622
2.0507 	62.3883
2.0531 	62.1554
2.05549 	61.9233
2.05789 	61.6921
2.06029 	61.4616
2.06269 	61.2319
2.06509 	61.003
2.06748 	60.7749
2.06988 	60.5476
2.07228 	60.3211
2.07468 	60.0953
2.07708 	59.8703
2.07947 	59.6461
2.08187 	59.4227
2.08427 	59.2
2.08667 	58.9781
2.08907 	58.7569
2.09146 	58.5365
2.09386 	58.3169
2.09626 	58.098
2.09866 	57.8798
2.10106 	57.6624
2.10345 	57.4457
2.10585 	57.2297
2.10825 	57.0145
2.11065 	56.8
2.11305 	56.5863
2.11544 	56.3732
2.11784 	56.1609
2.12024 	55.9492
2.12264 	55.7383
2.12504 	55.5281
2.12743 	55.3186
2.12983 	55.1098
2.13223 	54.9017
2.13463 	54.6943
2.13703 	54.4876
2.13942 	54.2816
2.14182 	54.0762
2.14422 	53.8716
2.14662 	53.6676
2.14902 	53.4643
2.15141 	53.2617
2.15381 	53.0597
2.15621 	52.8584
2.15861 	52.6578
2.16101 	52.4578
2.1634 	52.2585
2.1658 	52.0598
2.1682 	51.8618
2.1706 	51.6645
2.173 	51.4678
2.17539 	51.2717
2.17779 	51.0763
2.18019 	50.8815
2.18259 	50.6873
2.18499 	50.4938
2.18738 	50.3009
2.18978 	50.1087
2.19218 	49.917
2.19458 	49.726
2.19698 	49.5356
