# Mass = 0.0473905 Mev*(hbarc)^2/2 
# R = 4.82059 fm 
# a = 0.662 fm 
# V0 = 50.2779 MeV 
# RSO = 4.438 fm 
# aSO = 0.662 fm 
# VSO = 28.6942 MeV fm^2
# l = 2 
# two_j = 5 
# two_t = -1 
# Energy = -23.1079 MeV
# r 	 V_eff [2m/hbar/hbar]
0.01 	1.26602e+06
0.012398 	823621
0.014796 	578270
0.017194 	428205
0.019592 	329786
0.02199 	261771
0.024388 	212814
0.026786 	176407
0.029184 	148600
0.031582 	126883
0.03398 	109599
0.036378 	95619.6
0.038776 	84152.5
0.041174 	74630
0.043572 	66636
0.04597 	59860.1
0.048368 	54066.8
0.050766 	49074.9
0.053164 	44743.1
0.055562 	40960
0.05796 	37636.7
0.060358 	34701.6
0.062756 	32096.5
0.065154 	29773.7
0.067552 	27693.8
0.06995 	25824.1
0.072348 	24137.3
0.074746 	22610.2
0.077144 	21223.3
0.079542 	19959.9
0.08194 	18805.8
0.084338 	17748.8
0.086736 	16778.2
0.089134 	15884.8
0.091532 	15060.8
0.09393 	14299.1
0.096328 	13593.5
0.098726 	12938.8
0.101124 	12330
0.103522 	11763.1
0.10592 	11234.2
0.108318 	10740.1
0.110716 	10277.7
0.113114 	9844.46
0.115512 	9437.89
0.11791 	9055.87
0.120308 	8696.46
0.122706 	8357.93
0.125104 	8038.67
0.127502 	7737.25
0.1299 	7452.38
0.132298 	7182.85
0.134696 	6927.59
0.137094 	6685.61
0.139492 	6456
0.14189 	6237.93
0.144288 	6030.65
0.146686 	5833.44
0.149084 	5645.68
0.151482 	5466.76
0.15388 	5296.15
0.156278 	5133.32
0.158676 	4977.83
0.161074 	4829.22
0.163472 	4687.11
0.16587 	4551.11
0.168268 	4420.89
0.170666 	4296.12
0.173064 	4176.5
0.175462 	4061.75
0.17786 	3951.62
0.180258 	3845.84
0.182656 	3744.21
0.185054 	3646.5
0.187452 	3552.52
0.18985 	3462.07
0.192248 	3374.99
0.194646 	3291.11
0.197044 	3210.27
0.199442 	3132.33
0.20184 	3057.16
0.204238 	2984.61
0.206636 	2914.58
0.209034 	2846.94
0.211432 	2781.59
0.21383 	2718.42
0.216228 	2657.35
0.218626 	2598.27
0.221024 	2541.11
0.223422 	2485.78
0.22582 	2432.2
0.228218 	2380.3
0.230616 	2330.01
0.233014 	2281.27
0.235412 	2234.01
0.23781 	2188.17
0.240208 	2143.7
0.242606 	2100.54
0.245004 	2058.64
0.247402 	2017.95
0.2498 	1978.43
0.252198 	1940.03
0.254596 	1902.71
0.256994 	1866.43
0.259392 	1831.15
0.26179 	1796.84
0.264188 	1763.46
0.266586 	1730.97
0.268984 	1699.35
0.271382 	1668.57
0.27378 	1638.58
0.276178 	1609.38
0.278576 	1580.93
0.280974 	1553.2
0.283372 	1526.18
0.28577 	1499.83
0.288168 	1474.13
0.290566 	1449.07
0.292964 	1424.63
0.295362 	1400.77
0.29776 	1377.49
0.300158 	1354.77
0.302556 	1332.58
0.304954 	1310.92
0.307352 	1289.76
0.30975 	1269.09
0.312148 	1248.89
0.314546 	1229.16
0.316944 	1209.87
0.319342 	1191.01
0.32174 	1172.58
0.324138 	1154.55
0.326536 	1136.91
0.328934 	1119.67
0.331332 	1102.79
0.33373 	1086.28
0.336128 	1070.12
0.338526 	1054.3
0.340924 	1038.81
0.343322 	1023.65
0.34572 	1008.8
0.348118 	994.259
0.350516 	980.015
0.352914 	966.059
0.355312 	952.385
0.35771 	938.985
0.360108 	925.853
0.362506 	912.979
0.364904 	900.359
0.367302 	887.985
0.3697 	875.851
0.372098 	863.951
0.374496 	852.279
0.376894 	840.829
0.379292 	829.596
0.38169 	818.573
0.384088 	807.757
0.386486 	797.141
0.388884 	786.72
0.391282 	776.491
0.39368 	766.449
0.396078 	756.588
0.398476 	746.904
0.400874 	737.394
0.403272 	728.053
0.40567 	718.877
0.408068 	709.863
0.410466 	701.005
0.412864 	692.302
0.415262 	683.75
0.41766 	675.344
0.420058 	667.081
0.422456 	658.959
0.424854 	650.974
0.427252 	643.124
0.42965 	635.404
0.432048 	627.812
0.434446 	620.346
0.436844 	613.003
0.439242 	605.779
0.44164 	598.673
0.444038 	591.681
0.446436 	584.802
0.448834 	578.033
0.451232 	571.372
0.45363 	564.816
0.456028 	558.363
0.458426 	552.011
0.460824 	545.758
0.463222 	539.601
0.46562 	533.54
0.468018 	527.572
0.470416 	521.694
0.472814 	515.906
0.475212 	510.206
0.47761 	504.591
0.480008 	499.059
0.482406 	493.611
0.484804 	488.243
0.487202 	482.953
0.4896 	477.742
0.491998 	472.606
0.494396 	467.545
