# Mass = 0.0480256 Mev*(hbarc)^2/2 
# R = 7.46549 fm 
# a = 0.662 fm 
# V0 = 45.1828 MeV 
# RSO = 6.87299 fm 
# aSO = 0.662 fm 
# VSO = 27.9403 MeV fm^2
# l = 4 
# two_j = 7 
# two_t = -1 
# Energy = -18.2077 MeV
# r 	 V_eff [2m/hbar/hbar]
0.01 	4.1644e+06
0.012398 	2.70923e+06
0.014796 	1.90221e+06
0.017194 	1.4086e+06
0.019592 	1.08488e+06
0.02199 	861160
0.024388 	700126
0.026786 	580373
0.029184 	488908
0.031582 	417475
0.03398 	360625
0.036378 	314642
0.038776 	276924
0.041174 	245601
0.043572 	219307
0.04597 	197019
0.048368 	177963
0.050766 	161544
0.053164 	147295
0.055562 	134852
0.05796 	123920
0.060358 	114266
0.062756 	105697
0.065154 	98056.1
0.067552 	91214.9
0.06995 	85065
0.072348 	79516.5
0.074746 	74493.4
0.077144 	69931.4
0.079542 	65775.8
0.08194 	61979.6
0.084338 	58502.6
0.086736 	55310
0.089134 	52371.6
0.091532 	49661.1
0.09393 	47155.5
0.096328 	44834.7
0.098726 	42681
0.101124 	40678.7
0.103522 	38813.8
0.10592 	37074.2
0.108318 	35448.9
0.110716 	33928
0.113114 	32502.8
0.115512 	31165.5
0.11791 	29908.9
0.120308 	28726.7
0.122706 	27613.1
0.125104 	26563
0.127502 	25571.5
0.1299 	24634.5
0.132298 	23747.9
0.134696 	22908.3
0.137094 	22112.3
0.139492 	21357
0.14189 	20639.7
0.144288 	19957.9
0.146686 	19309.2
0.149084 	18691.6
0.151482 	18103.1
0.15388 	17541.9
0.156278 	17006.3
0.158676 	16494.8
0.161074 	16006
0.163472 	15538.5
0.16587 	15091.2
0.168268 	14662.8
0.170666 	14252.4
0.173064 	13859
0.175462 	13481.5
0.17786 	13119.2
0.180258 	12771.3
0.182656 	12437
0.185054 	12115.6
0.187452 	11806.4
0.18985 	11508.9
0.192248 	11222.5
0.194646 	10946.6
0.197044 	10680.7
0.199442 	10424.3
0.20184 	10177
0.204238 	9938.36
0.206636 	9707.99
0.209034 	9485.5
0.211432 	9270.54
0.21383 	9062.77
0.216228 	8861.87
0.218626 	8667.55
0.221024 	8479.52
0.223422 	8297.51
0.22582 	8121.26
0.228218 	7950.55
0.230616 	7785.13
0.233014 	7624.79
0.235412 	7469.33
0.23781 	7318.55
0.240208 	7172.26
0.242606 	7030.28
0.245004 	6892.46
0.247402 	6758.62
0.2498 	6628.62
0.252198 	6502.31
0.254596 	6379.55
0.256994 	6260.21
0.259392 	6144.17
0.26179 	6031.3
0.264188 	5921.49
0.266586 	5814.63
0.268984 	5710.61
0.271382 	5609.34
0.27378 	5510.72
0.276178 	5414.66
0.278576 	5321.07
0.280974 	5229.86
0.283372 	5140.96
0.28577 	5054.29
0.288168 	4969.77
0.290566 	4887.34
0.292964 	4806.92
0.295362 	4728.45
0.29776 	4651.87
0.300158 	4577.12
0.302556 	4504.14
0.304954 	4432.88
0.307352 	4363.27
0.30975 	4295.28
0.312148 	4228.85
0.314546 	4163.93
0.316944 	4100.48
0.319342 	4038.45
0.32174 	3977.8
0.324138 	3918.5
0.326536 	3860.5
0.328934 	3803.76
0.331332 	3748.25
0.33373 	3693.93
0.336128 	3640.77
0.338526 	3588.73
0.340924 	3537.79
0.343322 	3487.91
0.34572 	3439.07
0.348118 	3391.24
0.350516 	3344.38
0.352914 	3298.47
0.355312 	3253.49
0.35771 	3209.41
0.360108 	3166.21
0.362506 	3123.86
0.364904 	3082.35
0.367302 	3041.65
0.3697 	3001.73
0.372098 	2962.59
0.374496 	2924.19
0.376894 	2886.53
0.379292 	2849.57
0.38169 	2813.31
0.384088 	2777.73
0.386486 	2742.81
0.388884 	2708.53
0.391282 	2674.88
0.39368 	2641.85
0.396078 	2609.41
0.398476 	2577.56
0.400874 	2546.27
0.403272 	2515.54
0.40567 	2485.36
0.408068 	2455.71
0.410466 	2426.57
0.412864 	2397.94
0.415262 	2369.81
0.41766 	2342.16
0.420058 	2314.98
0.422456 	2288.26
0.424854 	2261.99
0.427252 	2236.17
0.42965 	2210.77
0.432048 	2185.8
0.434446 	2161.24
0.436844 	2137.08
0.439242 	2113.32
0.44164 	2089.94
0.444038 	2066.94
0.446436 	2044.31
0.448834 	2022.05
0.451232 	2000.13
0.45363 	1978.57
0.456028 	1957.34
0.458426 	1936.44
0.460824 	1915.87
0.463222 	1895.62
0.46562 	1875.68
0.468018 	1856.05
0.470416 	1836.72
0.472814 	1817.68
0.475212 	1798.92
0.47761 	1780.45
0.480008 	1762.26
0.482406 	1744.33
0.484804 	1726.67
0.487202 	1709.27
0.4896 	1692.13
0.491998 	1675.24
0.494396 	1658.59
0.496794 	1642.18
0.499192 	1626.01
0.50159 	1610.07
0.503988 	1594.35
0.506386 	1578.86
0.508784 	1563.59
0.511182 	1548.53
0.51358 	1533.68
0.515978 	1519.04
0.518376 	1504.6
0.520774 	1490.36
