# Mass = 0.0480256 Mev*(hbarc)^2/2 
# R = 7.46549 fm 
# a = 0.662 fm 
# V0 = 45.1828 MeV 
# RSO = 6.87299 fm 
# aSO = 0.662 fm 
# VSO = 27.9403 MeV fm^2
# Rc = 7.46549 fm
# Zc = 0
# n = 0 
# l = 5 
# two_j = 11 
# two_t = -1 
# Energy = -15.9053 MeV
# r          u            Phi          u/r          
0.01         1.3874e-16   4.38143e-16  1.3874e-14   
0.012398     5.03862e-16  1.28343e-15  4.06406e-14  
0.014796     1.45568e-15  3.10695e-15  9.83834e-14  
0.017194     3.58476e-15  6.58407e-15  2.08489e-13  
0.019592     7.84637e-15  1.26474e-14  4.00488e-13  
0.02199      1.56872e-14  2.25284e-14  7.13378e-13  
0.024388     2.9191e-14   3.77991e-14  1.19694e-12  
0.026786     5.12431e-14  6.04138e-14  1.91306e-12  
0.029184     8.57144e-14  9.27505e-14  2.93704e-12  
0.031582     1.37664e-13  1.37653e-13  4.35893e-12  
0.03398      2.13559e-13  1.98472e-13  6.28485e-12  
0.036378     3.21519e-13  2.79108e-13  8.83829e-12  
0.038776     4.71572e-13  3.84049e-13  1.21614e-11  
0.041174     6.75933e-13  5.18419e-13  1.64165e-11  
0.043572     9.49304e-13  6.88013e-13  2.1787e-11   
0.04597      1.30919e-12  8.99343e-13  2.84792e-11  
0.048368     1.77623e-12  1.15967e-12  3.67232e-11  
0.050766     2.37455e-12  1.47708e-12  4.67745e-11  
0.053164     3.13216e-12  1.86045e-12  5.89151e-11  
0.055562     4.08131e-12  2.31959e-12  7.34551e-11  
0.05796      5.25892e-12  2.8652e-12   9.07335e-11  
0.060358     6.707e-12    3.50896e-12  1.1112e-10   
0.062756     8.47313e-12  4.26355e-12  1.35017e-10  
0.065154     1.06109e-11  5.1427e-12   1.62859e-10  
0.067552     1.31803e-11  6.16122e-12  1.95114e-10  
0.06995      1.62486e-11  7.33507e-12  2.32289e-10  
0.072348     1.98903e-11  8.68135e-12  2.74925e-10  
0.074746     2.41881e-11  1.02184e-11  3.23604e-10  
0.077144     2.92333e-11  1.19658e-11  3.78945e-10  
0.079542     3.51265e-11  1.39445e-11  4.4161e-10   
0.08194      4.19781e-11  1.61766e-11  5.12303e-10  
0.084338     4.99088e-11  1.86858e-11  5.91772e-10  
0.086736     5.90506e-11  2.14971e-11  6.80808e-10  
0.089134     6.9547e-11   2.46369e-11  7.80252e-10  
0.091532     8.15541e-11  2.81333e-11  8.9099e-10   
0.09393      9.52409e-11  3.20158e-11  1.01396e-09  
0.096328     1.1079e-10   3.63154e-11  1.15014e-09  
0.098726     1.284e-10    4.10649e-11  1.30057e-09  
0.101124     1.48282e-10  4.62988e-11  1.46634e-09  
0.103522     1.70667e-10  5.2053e-11   1.6486e-09   
0.10592      1.95798e-10  5.83656e-11  1.84855e-09  
0.108318     2.23941e-10  6.52761e-11  2.06744e-09  
0.110716     2.55375e-10  7.2826e-11   2.30658e-09  
0.113114     2.90404e-10  8.10587e-11  2.56735e-09  
0.115512     3.29347e-10  9.00194e-11  2.85119e-09  
0.11791      3.72548e-10  9.97553e-11  3.15959e-09  
0.120308     4.2037e-10   1.10316e-10  3.49411e-09  
0.122706     4.73201e-10  1.21752e-10  3.85638e-09  
0.125104     5.31452e-10  1.34117e-10  4.24808e-09  
0.127502     5.95559e-10  1.47467e-10  4.67098e-09  
0.1299       6.65983e-10  1.61858e-10  5.12689e-09  
0.132298     7.43212e-10  1.77352e-10  5.61772e-09  
0.134696     8.27764e-10  1.9401e-10   6.14542e-09  
0.137094     9.20182e-10  2.11896e-10  6.71205e-09  
0.139492     1.02104e-09  2.31076e-10  7.31971e-09  
0.14189      1.13095e-09  2.51621e-10  7.97059e-09  
0.144288     1.25054e-09  2.73601e-10  8.66695e-09  
0.146686     1.38048e-09  2.9709e-10   9.41114e-09  
0.149084     1.52149e-09  3.22164e-10  1.02056e-08  
