#m_1	m_2	CGcoefficient
-5	-6	0.0
-5	-5	0.0
-5	-4	0.0
-5	-3	-0.3244428423
-5	-2	-0.4866642634
-5	-1	-0.5619514869
-5	0	-0.5619514869
-5	1	-0.5050353738
-5	2	-0.4123596559
-5	3	-0.3045477892
-5	4	-0.1993733281
-5	5	-0.1102077538
-5	6	-0.0449921271
-4	-6	0.0
-4	-5	0.0
-4	-4	0.5619514869
-4	-3	0.512989176
-4	-2	0.2809757435
-4	-1	0.0
-4	0	-0.246432029
-4	1	-0.4123596559
-4	2	-0.4815323351
-4	3	-0.4604329786
-4	4	-0.3715102621
-4	5	-0.246432029
-4	6	-0.1190379792
-3	-6	0.0
-3	-5	-0.6212607442
-3	-4	-0.1324532357
-3	-3	0.2649064714
-3	-2	0.4291975376
-3	-1	0.3764311423
-3	0	0.1799685083
-3	1	-0.0717826023
-3	2	-0.298444008
-3	3	-0.4412482712
-3	4	-0.4705796654
-3	5	-0.388776412
-3	6	-0.2279403762
-2	-6	0.4392976851
-2	-5	-0.3804429551
-2	-4	-0.4442616583
-2	-3	-0.175219161
-2	-2	0.1457911545
-2	-1	0.3571139375
-2	0	0.3934034651
-2	1	0.2626974256
-2	2	0.023496372
-2	3	-0.2381403641
-2	4	-0.4314427014
-2	5	-0.4835345572
-2	6	-0.3604053798
-1	-6	0.5811362132
-1	-5	0.0
-1	-4	-0.3627381251
-1	-3	-0.4040950971
-1	-2	-0.2134163975
-1	-1	0.066457776
-1	0	0.3002881698
-1	1	0.3931695052
-1	2	0.3077038091
-1	3	0.0700526468
-1	4	-0.2337859501
-1	5	-0.4718814097
-1	6	-0.4911497431
0	-6	0.5811362132
0	-5	0.3106303721
0	-4	-0.0734718358
0	-3	-0.3376908168
0	-2	-0.3932865026
0	-1	-0.2537898243
0	0	0.0
0	1	0.2537898243
0	2	0.3932865026
0	3	0.3376908168
0	4	0.0734718358
0	5	-0.3106303721
0	6	-0.5811362132
1	-6	0.4911497431
1	-5	0.4718814097
1	-4	0.2337859501
1	-3	-0.0700526468
1	-2	-0.3077038091
1	-1	-0.3931695052
1	0	-0.3002881698
1	1	-0.066457776
1	2	0.2134163975
1	3	0.4040950971
1	4	0.3627381251
1	5	0.0
1	6	-0.5811362132
2	-6	0.3604053798
2	-5	0.4835345572
2	-4	0.4314427014
2	-3	0.2381403641
2	-2	-0.023496372
2	-1	-0.2626974256
2	0	-0.3934034651
2	1	-0.3571139375
2	2	-0.1457911545
2	3	0.175219161
2	4	0.4442616583
2	5	0.3804429551
2	6	-0.4392976851
3	-6	0.2279403762
3	-5	0.388776412
3	-4	0.4705796654
3	-3	0.4412482712
3	-2	0.298444008
3	-1	0.0717826023
3	0	-0.1799685083
3	1	-0.3764311423
3	2	-0.4291975376
3	3	-0.2649064714
3	4	0.1324532357
3	5	0.6212607442
3	6	0.0
4	-6	0.1190379792
4	-5	0.246432029
4	-4	0.3715102621
4	-3	0.4604329786
4	-2	0.4815323351
4	-1	0.4123596559
4	0	0.246432029
4	1	0.0
4	2	-0.2809757435
4	3	-0.512989176
4	4	-0.5619514869
4	5	0.0
4	6	0.0
5	-6	0.0449921271
5	-5	0.1102077538
5	-4	0.1993733281
5	-3	0.3045477892
5	-2	0.4123596559
5	-1	0.5050353738
5	0	0.5619514869
5	1	0.5619514869
5	2	0.4866642634
5	3	0.3244428423
5	4	0.0
5	5	0.0
5	6	0.0
