#m_1	m_2	CGcoefficient
-5	-4	0.0
-5	-3	0.0
-5	-2	0.0
-5	-1	-0.4629100499
-5	0	-0.5976143047
-5	1	-0.5698028823
-5	2	-0.4413674148
-5	3	-0.2752409413
-5	4	-0.123091491
-4	-4	0.0
-4	-3	0.0
-4	-2	0.6210590034
-4	-1	0.3380617019
-4	0	-0.0805822964
-4	1	-0.394771017
-4	2	-0.5117663157
-4	3	-0.4403855061
-4	4	-0.2522624896
-3	-4	0.0
-3	-3	-0.5477225575
-3	-2	0.1690308509
-3	-1	0.4586824723
-3	0	0.312093892
-3	1	-0.0465242105
-3	2	-0.3745126704
-3	3	-0.5045249791
-3	4	-0.3853373178
-2	-4	0.316227766
-2	-3	-0.5163977795
-2	-2	-0.2353959545
-2	-1	0.2279211529
-2	0	0.4247059929
-2	1	0.2642749891
-2	2	-0.1100963765
-2	3	-0.4449492083
-2	4	-0.4974683382
-1	-4	0.4830458915
-1	-3	-0.2912876325
-1	-2	-0.4264014327
-1	-1	-0.1005037815
-1	0	0.2842676218
-1	1	0.4119429204
-1	2	0.17978663
-1	3	-0.2659080117
-1	4	-0.5640760748
0	-4	0.5640760748
0	-3	0.0
0	-2	-0.3892494721
0	-1	-0.3481553119
0	0	0.0
0	1	0.3481553119
0	2	0.3892494721
0	3	0.0
0	4	-0.5640760748
1	-4	0.5640760748
1	-3	0.2659080117
1	-2	-0.17978663
1	-1	-0.4119429204
1	0	-0.2842676218
1	1	0.1005037815
1	2	0.4264014327
1	3	0.2912876325
1	4	-0.4830458915
2	-4	0.4974683382
2	-3	0.4449492083
2	-2	0.1100963765
2	-1	-0.2642749891
2	0	-0.4247059929
2	1	-0.2279211529
2	2	0.2353959545
2	3	0.5163977795
2	4	-0.316227766
3	-4	0.3853373178
3	-3	0.5045249791
3	-2	0.3745126704
3	-1	0.0465242105
3	0	-0.312093892
3	1	-0.4586824723
3	2	-0.1690308509
3	3	0.5477225575
3	4	0.0
4	-4	0.2522624896
4	-3	0.4403855061
4	-2	0.5117663157
4	-1	0.394771017
4	0	0.0805822964
4	1	-0.3380617019
4	2	-0.6210590034
4	3	0.0
4	4	0.0
5	-4	0.123091491
5	-3	0.2752409413
5	-2	0.4413674148
5	-1	0.5698028823
5	0	0.5976143047
5	1	0.4629100499
5	2	0.0
5	3	0.0
5	4	0.0
