#m_1	m_2	CGcoefficient
-8	-8	0.0
-8	-7	0.0
-8	-6	0.0
-8	-5	-0.3713906764
-8	-4	-0.5252257314
-8	-3	-0.5753559618
-8	-2	-0.5508613944
-8	-1	-0.4805044825
-8	0	-0.3887472672
-8	1	-0.293865312
-8	2	-0.2077941549
-8	3	-0.1369252368
-8	4	-0.0833300454
-8	5	-0.0460870415
-8	6	-0.0225137138
-8	7	-0.0091911852
-8	8	-0.0027251839
-7	-8	0.0
-7	-7	0.0
-7	-6	0.6017216678
-7	-5	0.4734320765
-7	-4	0.1856953382
-7	-3	-0.1017095255
-7	-2	-0.3158719874
-7	-1	-0.4352358956
-7	0	-0.4675368484
-7	1	-0.4346326578
-7	2	-0.3623681284
-7	3	-0.2743254965
-7	4	-0.1885381207
-7	5	-0.1163770389
-7	6	-0.0629277431
-7	7	-0.0282737829
-7	8	-0.0091911852
-6	-8	0.0
-6	-7	-0.6017216678
-6	-6	0.0
-6	-5	0.3667189095
-6	-4	0.4315169713
-6	-3	0.2904011597
-6	-2	0.0599850056
-6	-1	-0.1676631878
-6	0	-0.3366650091
-6	1	-0.4247993757
-6	2	-0.4351769694
-6	3	-0.3863921324
-6	4	-0.3034445151
-6	5	-0.2106072534
-6	6	-0.126721051
-6	7	-0.0629277431
-6	8	-0.0225137138
-5	-8	0.3713906764
-5	-7	-0.4734320765
-5	-6	-0.3667189095
-5	-5	0.0
-5	-4	0.2915604504
-5	-3	0.3947747161
-5	-2	0.3203493221
-5	-1	0.134688268
-5	0	-0.0842716578
-5	1	-0.2724783601
-5	2	-0.3911511179
-5	3	-0.4282843463
-5	4	-0.3938477089
-5	5	-0.3116929076
-5	6	-0.2106072534
-5	7	-0.1163770389
-5	8	-0.0460870415
-4	-8	0.5252257314
-4	-7	-0.1856953382
-4	-6	-0.4315169713
-4	-5	-0.2915604504
-4	-4	0.0
-4	-3	0.2536096234
-4	-2	0.3693667339
-4	-1	0.3294388343
-4	0	0.1718811309
-4	1	-0.0388398463
-4	2	-0.2371076388
-4	3	-0.3737717246
-4	4	-0.4251286871
-4	5	-0.3938477089
-4	6	-0.3034445151
-4	7	-0.1885381207
-4	8	-0.0833300454
-3	-8	0.5753559618
-3	-7	0.1017095255
-3	-6	-0.2904011597
-3	-5	-0.3947747161
-3	-4	-0.2536096234
-3	-3	0.0
-3	-2	0.2320660501
-3	-1	0.3530368974
-3	0	0.331865975
-3	1	0.1895846063
-3	2	-0.0186673853
-3	3	-0.225849615
-3	4	-0.3737717246
-3	5	-0.4282843463
-3	6	-0.3863921324
-3	7	-0.2743254965
-3	8	-0.1369252368
-2	-8	0.5508613944
-2	-7	0.3158719874
-2	-6	-0.0599850056
-2	-5	-0.3203493221
-2	-4	-0.3693667339
-2	-3	-0.2320660501
-2	-2	0.0
-2	-1	0.219972102
-2	0	0.3439202046
-2	1	0.3323134161
-2	2	0.1948506483
-2	3	-0.0186673853
-2	4	-0.2371076388
-2	5	-0.3911511179
-2	6	-0.4351769694
-2	7	-0.3623681284
-2	8	-0.2077941549
-1	-8	0.4805044825
-1	-7	0.4352358956
-1	-6	0.1676631878
-1	-5	-0.134688268
-1	-4	-0.3294388343
-1	-3	-0.3530368974
-1	-2	-0.219972102
-1	-1	0.0
-1	0	0.214471929
-1	1	0.3409886345
-1	2	0.3323134161
-1	3	0.1895846063
-1	4	-0.0388398463
-1	5	-0.2724783601
-1	6	-0.4247993757
-1	7	-0.4346326578
-1	8	-0.293865312
0	-8	0.3887472672
0	-7	0.4675368484
0	-6	0.3366650091
0	-5	0.0842716578
0	-4	-0.1718811309
0	-3	-0.331865975
0	-2	-0.3439202046
0	-1	-0.214471929
0	0	0.0
0	1	0.214471929
0	2	0.3439202046
0	3	0.331865975
0	4	0.1718811309
0	5	-0.0842716578
0	6	-0.3366650091
0	7	-0.4675368484
0	8	-0.3887472672
1	-8	0.293865312
1	-7	0.4346326578
1	-6	0.4247993757
1	-5	0.2724783601
1	-4	0.0388398463
1	-3	-0.1895846063
1	-2	-0.3323134161
1	-1	-0.3409886345
1	0	-0.214471929
1	1	0.0
1	2	0.219972102
1	3	0.3530368974
1	4	0.3294388343
1	5	0.134688268
1	6	-0.1676631878
1	7	-0.4352358956
1	8	-0.4805044825
2	-8	0.2077941549
2	-7	0.3623681284
2	-6	0.4351769694
2	-5	0.3911511179
2	-4	0.2371076388
2	-3	0.0186673853
2	-2	-0.1948506483
2	-1	-0.3323134161
2	0	-0.3439202046
2	1	-0.219972102
2	2	0.0
2	3	0.2320660501
2	4	0.3693667339
2	5	0.3203493221
2	6	0.0599850056
2	7	-0.3158719874
2	8	-0.5508613944
3	-8	0.1369252368
3	-7	0.2743254965
3	-6	0.3863921324
3	-5	0.4282843463
3	-4	0.3737717246
3	-3	0.225849615
3	-2	0.0186673853
3	-1	-0.1895846063
3	0	-0.331865975
3	1	-0.3530368974
3	2	-0.2320660501
3	3	0.0
3	4	0.2536096234
3	5	0.3947747161
3	6	0.2904011597
3	7	-0.1017095255
3	8	-0.5753559618
4	-8	0.0833300454
4	-7	0.1885381207
4	-6	0.3034445151
