#m_1	m_2	CGcoefficient
-4	-8	0.0
-4	-7	0.0
-4	-6	0.0
-4	-5	0.0
-4	-4	0.0
-4	-3	0.0
-4	-2	0.0321246283
-4	-1	0.0775883486
-4	0	0.1403626039
-4	1	0.2174488109
-4	2	0.3032178798
-4	3	0.3894904189
-4	4	0.4655300917
-4	5	0.517994067
-4	6	0.5307859702
-4	7	0.4845390818
-4	8	0.3538573134
-3	-8	0.0
-3	-7	0.0
-3	-6	0.0
-3	-5	0.0
-3	-4	0.0
-3	-3	-0.0922709699
-3	-2	-0.1901649565
-3	-1	-0.2924220914
-3	0	-0.3805354191
-3	1	-0.4356519981
-3	2	-0.4407102644
-3	3	-0.3824719986
-3	4	-0.2539674861
-3	5	-0.0579134973
-3	6	0.1876611794
-3	7	0.4378760853
-3	8	0.586805969
-2	-8	0.0
-2	-7	0.0
-2	-6	0.0
-2	-5	0.0
-2	-4	0.1910190554
-2	-3	0.3274675545
-2	-2	0.4154912858
-2	-1	0.4349111043
-2	0	0.3777516552
-2	1	0.2490718299
-2	2	0.0671061599
-2	3	-0.136698288
-2	4	-0.3176697182
-2	5	-0.4179068966
-2	6	-0.3662771174
-2	7	-0.078415246
-2	8	0.5432767608
-1	-8	0.0
-1	-7	0.0
-1	-6	0.0
-1	-5	-0.3246699636
-1	-4	-0.4419048159
-1	-3	-0.4335762369
-1	-2	-0.3212593204
-1	-1	-0.1404461282
-1	0	0.06497526
-1	1	0.2481283726
-1	2	0.3642636455
-1	3	0.3762051253
-1	4	0.2610523165
-1	5	0.019982055
-1	6	-0.3037009419
-1	7	-0.5762320224
-1	8	0.0
0	-8	0.0
0	-7	0.0
0	-6	0.4704914761
0	-5	0.4610618328
0	-4	0.2875023903
0	-3	0.0525762646
0	-2	-0.1682639608
0	-1	-0.3219027071
0	0	-0.3766323885
0	1	-0.3219027071
0	2	-0.1682639608
0	3	0.0525762646
0	4	0.2875023903
0	5	0.4610618328
0	6	0.4704914761
0	7	0.0
0	8	0.0
1	-8	0.0
1	-7	-0.5762320224
1	-6	-0.3037009419
1	-5	0.019982055
1	-4	0.2610523165
1	-3	0.3762051253
1	-2	0.3642636455
1	-1	0.2481283726
1	0	0.06497526
1	1	-0.1404461282
1	2	-0.3212593204
1	3	-0.4335762369
1	4	-0.4419048159
1	5	-0.3246699636
1	6	0.0
1	7	0.0
1	8	0.0
2	-8	0.5432767608
2	-7	-0.078415246
2	-6	-0.3662771174
2	-5	-0.4179068966
2	-4	-0.3176697182
2	-3	-0.136698288
2	-2	0.0671061599
2	-1	0.2490718299
2	0	0.3777516552
2	1	0.4349111043
2	2	0.4154912858
2	3	0.3274675545
2	4	0.1910190554
2	5	0.0
2	6	0.0
2	7	0.0
2	8	0.0
3	-8	0.586805969
3	-7	0.4378760853
3	-6	0.1876611794
3	-5	-0.0579134973
3	-4	-0.2539674861
3	-3	-0.3824719986
3	-2	-0.4407102644
3	-1	-0.4356519981
3	0	-0.3805354191
3	1	-0.2924220914
3	2	-0.1901649565
3	3	-0.0922709699
3	4	0.0
3	5	0.0
3	6	0.0
3	7	0.0
3	8	0.0
4	-8	0.3538573134
4	-7	0.4845390818
4	-6	0.5307859702
4	-5	0.517994067
4	-4	0.4655300917
4	-3	0.3894904189
4	-2	0.3032178798
4	-1	0.2174488109
4	0	0.1403626039
4	1	0.0775883486
4	2	0.0321246283
4	3	0.0
4	4	0.0
4	5	0.0
4	6	0.0
4	7	0.0
4	8	0.0
