#m_1	m_2	CGcoefficient
-8	-8	0.0
-8	-7	0.0
-8	-6	0.0
-8	-5	0.0
-8	-4	0.0
-8	-3	0.0
-8	-2	0.0
-8	-1	0.0
-8	0	0.1090839745
-8	1	0.2314020543
-8	2	0.3534724767
-8	3	0.4431011992
-8	4	0.4759670392
-8	5	0.4431011992
-8	6	0.3534724767
-8	7	0.2314020543
-8	8	0.1090839745
-7	-8	0.0
-7	-7	0.0
-7	-6	0.0
-7	-5	0.0
-7	-4	0.0
-7	-3	0.0
-7	-2	0.0
-7	-1	-0.2314020543
-7	0	-0.3817939109
-7	1	-0.4224804167
-7	2	-0.3272519236
-7	3	-0.1228941611
-7	4	0.1228941611
-7	5	0.3272519236
-7	6	0.4224804167
-7	7	0.3817939109
-7	8	0.2314020543
-6	-8	0.0
-6	-7	0.0
-6	-6	0.0
-6	-5	0.0
-6	-4	0.0
-6	-3	0.0
-6	-2	0.3534724767
-6	-1	0.4224804167
-6	0	0.2727099363
-6	1	0.0
-6	2	-0.2485656795
-6	3	-0.3475971787
-6	4	-0.2485656795
-6	5	0.0
-6	6	0.2727099363
-6	7	0.4224804167
-6	8	0.3534724767
-5	-8	0.0
-5	-7	0.0
-5	-6	0.0
-5	-5	0.0
-5	-4	0.0
-5	-3	-0.4431011992
-5	-2	-0.3272519236
-5	-1	0.0
-5	0	0.2727099363
-5	1	0.3208969124
-5	2	0.138643312
-5	3	-0.138643312
-5	4	-0.3208969124
-5	5	-0.2727099363
-5	6	0.0
-5	7	0.3272519236
-5	8	0.4431011992
-4	-8	0.0
-4	-7	0.0
-4	-6	0.0
-4	-5	0.0
-4	-4	0.4759670392
-4	-3	0.1228941611
-4	-2	-0.2485656795
-4	-1	-0.3208969124
-4	0	-0.1048884371
-4	1	0.1838392416
-4	2	0.3123915055
-4	3	0.1838392416
-4	4	-0.1048884371
-4	5	-0.3208969124
-4	6	-0.2485656795
-4	7	0.1228941611
-4	8	0.4759670392
-3	-8	0.0
-3	-7	0.0
-3	-6	0.0
-3	-5	-0.4431011992
-3	-4	0.1228941611
-3	-3	0.3475971787
-3	-2	0.138643312
-3	-1	-0.1838392416
-3	0	-0.3062742362
-3	1	-0.1446091674
-3	2	0.1446091674
-3	3	0.3062742362
-3	4	0.1838392416
-3	5	-0.138643312
-3	6	-0.3475971787
-3	7	-0.1228941611
-3	8	0.4431011992
-2	-8	0.0
-2	-7	0.0
-2	-6	0.3534724767
-2	-5	-0.3272519236
-2	-4	-0.2485656795
-2	-3	0.138643312
-2	-2	0.3123915055
-2	-1	0.1446091674
-2	0	-0.1552348868
-2	1	-0.2978536137
-2	2	-0.1552348868
-2	3	0.1446091674
-2	4	0.3123915055
-2	5	0.138643312
-2	6	-0.2485656795
-2	7	-0.3272519236
-2	8	0.3534724767
-1	-8	0.0
-1	-7	-0.2314020543
-1	-6	0.4224804167
-1	-5	0.0
-1	-4	-0.3208969124
-1	-3	-0.1838392416
-1	-2	0.1446091674
-1	-1	0.2978536137
-1	0	0.1468438119
-1	1	-0.1468438119
-1	2	-0.2978536137
-1	3	-0.1446091674
-1	4	0.1838392416
-1	5	0.3208969124
-1	6	0.0
-1	7	-0.4224804167
-1	8	0.2314020543
0	-8	0.1090839745
0	-7	-0.3817939109
0	-6	0.2727099363
0	-5	0.2727099363
0	-4	-0.1048884371
0	-3	-0.3062742362
0	-2	-0.1552348868
0	-1	0.1468438119
0	0	0.2936876238
0	1	0.1468438119
0	2	-0.1552348868
0	3	-0.3062742362
0	4	-0.1048884371
0	5	0.2727099363
0	6	0.2727099363
0	7	-0.3817939109
0	8	0.1090839745
1	-8	0.2314020543
1	-7	-0.4224804167
1	-6	0.0
1	-5	0.3208969124
1	-4	0.1838392416
1	-3	-0.1446091674
1	-2	-0.2978536137
1	-1	-0.1468438119
1	0	0.1468438119
1	1	0.2978536137
1	2	0.1446091674
1	3	-0.1838392416
1	4	-0.3208969124
1	5	0.0
1	6	0.4224804167
1	7	-0.2314020543
1	8	0.0
2	-8	0.3534724767
2	-7	-0.3272519236
2	-6	-0.2485656795
2	-5	0.138643312
2	-4	0.3123915055
2	-3	0.1446091674
2	-2	-0.1552348868
2	-1	-0.2978536137
2	0	-0.1552348868
2	1	0.1446091674
2	2	0.3123915055
2	3	0.138643312
2	4	-0.2485656795
2	5	-0.3272519236
2	6	0.3534724767
2	7	0.0
2	8	0.0
3	-8	0.4431011992
3	-7	-0.1228941611
3	-6	-0.3475971787
3	-5	-0.138643312
3	-4	0.1838392416
3	-3	0.3062742362
3	-2	0.1446091674
3	-1	-0.1446091674
3	0	-0.3062742362
3	1	-0.1838392416
3	2	0.138643312
3	3	0.3475971787
3	4	0.1228941611
3	5	-0.4431011992
3	6	0.0
3	7	0.0
3	8	0.0
4	-8	0.4759670392
4	-7	0.1228941611
4	-6	-0.2485656795
4	-5	-0.3208969124
4	-4	-0.1048884371
4	-3	0.1838392416
4	-2	0.3123915055
4	-1	0.1838392416
4	0	-0.1048884371
4	1	-0.3208969124
4	2	-0.2485656795
4	3	0.1228941611
4	4	0.4759670392
4	5	0.0
4	6	0.0
