#m_1	m_2	CGcoefficient
-3	-6	0.0
-3	-5	-0.5773502692
-3	-4	-0.6770032004
-3	-3	-0.6770032004
-3	-2	-0.6267831705
-3	-1	-0.5497252061
-3	0	-0.4599331055
-3	1	-0.3668996929
-3	2	-0.2773500981
-3	3	-0.1961161351
-3	4	-0.1265924209
-3	5	-0.0709692189
-3	6	-0.0302613766
-2	-6	0.8164965809
-2	-5	0.3535533906
-2	-4	0.0
-2	-3	-0.2558831579
-2	-2	-0.4258153136
-2	-1	-0.5215151215
-2	0	-0.5547001962
-2	1	-0.5370861555
-2	2	-0.4803844614
-2	3	-0.396296962
-2	4	-0.2964997267
-2	5	-0.1925822216
-2	6	-0.0956948753
-1	-6	0.6454972244
-1	-5	0.6123724357
-1	-4	0.4432026302
-1	-3	0.2244243756
-1	-2	0.0
-1	-1	-0.2029994857
-1	0	-0.3668996929
-1	1	-0.4803844614
-1	2	-0.5370861555
-1	3	-0.5349506156
-1	4	-0.4760759936
-1	5	-0.3668996929
-1	6	-0.2182178902
0	-6	0.4082482905
0	-5	0.5455447256
0	-4	0.5677537515
0	-3	0.5018281597
0	-2	0.3706246583
0	-1	0.1961161351
0	0	0.0
0	1	-0.1961161351
0	2	-0.3706246583
0	3	-0.5018281597
0	4	-0.5677537515
0	5	-0.5455447256
0	6	-0.4082482905
1	-6	0.2182178902
1	-5	0.3668996929
1	-4	0.4760759936
1	-3	0.5349506156
1	-2	0.5370861555
1	-1	0.4803844614
1	0	0.3668996929
1	1	0.2029994857
1	2	0.0
1	3	-0.2244243756
1	4	-0.4432026302
1	5	-0.6123724357
1	6	-0.6454972244
2	-6	0.0956948753
2	-5	0.1925822216
2	-4	0.2964997267
2	-3	0.396296962
2	-2	0.4803844614
2	-1	0.5370861555
2	0	0.5547001962
2	1	0.5215151215
2	2	0.4258153136
2	3	0.2558831579
2	4	0.0
2	5	-0.3535533906
2	6	-0.8164965809
3	-6	0.0302613766
3	-5	0.0709692189
3	-4	0.1265924209
3	-3	0.1961161351
3	-2	0.2773500981
3	-1	0.3668996929
3	0	0.4599331055
3	1	0.5497252061
3	2	0.6267831705
3	3	0.6770032004
3	4	0.6770032004
3	5	0.5773502692
3	6	0.0
