#m_1	m_2	CGcoefficient
-4	-5	0.0
-4	-4	0.0
-4	-3	0.0
-4	-2	0.0
-4	-1	0.0
-4	0	0.0
-4	1	0.127738077
-4	2	0.2759457848
-4	3	0.4274933716
-4	4	0.5235703144
-4	5	0.4779521194
-3	-5	0.0
-3	-4	0.0
-3	-3	0.0
-3	-2	0.0
-3	-1	0.0
-3	0	-0.2473637225
-3	1	-0.4056228723
-3	2	-0.431923473
-3	3	-0.2617851572
-3	4	0.1068733429
-3	5	0.5343667145
-2	-5	0.0
-2	-4	0.0
-2	-3	0.0
-2	-2	0.0
-2	-1	0.3621034122
-2	0	0.4318335171
-2	1	0.2680181371
-2	2	-0.0571262047
-2	3	-0.3635489405
-2	4	-0.3612978419
-2	5	0.3498251311
-1	-5	0.0
-1	-4	0.0
-1	-3	0.0
-1	-2	-0.4516223023
-1	-1	-0.3484341708
-1	0	-0.0241402275
-1	1	0.2900847879
-1	2	0.3731468066
-1	3	0.0903244605
-1	4	-0.4693396641
-1	5	0.0
0	-5	0.0
0	-4	0.0
0	-3	0.4947274449
0	-2	0.1649091483
0	-1	-0.2168145452
0	0	-0.373978796
0	1	-0.2168145452
0	2	0.1649091483
0	3	0.4947274449
0	4	0.0
0	5	0.0
1	-5	0.0
1	-4	-0.4693396641
1	-3	0.0903244605
1	-2	0.3731468066
1	-1	0.2900847879
1	0	-0.0241402275
1	1	-0.3484341708
1	2	-0.4516223023
1	3	0.0
1	4	0.0
1	5	0.0
2	-5	0.3498251311
2	-4	-0.3612978419
2	-3	-0.3635489405
2	-2	-0.0571262047
2	-1	0.2680181371
2	0	0.4318335171
2	1	0.3621034122
2	2	0.0
2	3	0.0
2	4	0.0
2	5	0.0
3	-5	0.5343667145
3	-4	0.1068733429
3	-3	-0.2617851572
3	-2	-0.431923473
3	-1	-0.4056228723
3	0	-0.2473637225
3	1	0.0
3	2	0.0
3	3	0.0
3	4	0.0
3	5	0.0
4	-5	0.4779521194
4	-4	0.5235703144
4	-3	0.4274933716
4	-2	0.2759457848
4	-1	0.127738077
4	0	0.0
4	1	0.0
4	2	0.0
4	3	0.0
4	4	0.0
4	5	0.0
