#m_1	m_2	CGcoefficient
-6	-1	1.0
-6	0	0.377964473
-6	1	0.1048284837
-5	-1	0.9258200998
-5	0	0.513552591
-5	1	0.1815682598
-4	-1	0.8516306273
-4	0	0.6021937916
-4	1	0.2567762955
-3	-1	0.777428842
-3	0	0.6629935441
-3	1	0.3314967721
-2	-1	0.7032108464
-2	0	0.7032108464
-2	1	0.4059989715
-1	-1	0.628970902
-1	0	0.7262730392
-1	1	0.4803844614
0	-1	0.5547001962
0	0	0.7337993857
0	1	0.5547001962
1	-1	0.4803844614
1	0	0.7262730392
1	1	0.628970902
2	-1	0.4059989715
2	0	0.7032108464
2	1	0.7032108464
3	-1	0.3314967721
3	0	0.6629935441
3	1	0.777428842
4	-1	0.2567762955
4	0	0.6021937916
4	1	0.8516306273
5	-1	0.1815682598
5	0	0.513552591
5	1	0.9258200998
6	-1	0.1048284837
6	0	0.377964473
6	1	1.0
