#m_1	m_2	CGcoefficient
-3	-6	0.0
-3	-5	0.0
-3	-4	0.0
-3	-3	-0.1889822365
-3	-2	-0.3273268354
-3	-1	-0.4413674148
-3	0	-0.5222329679
-3	1	-0.5640760748
-3	2	-0.5640760748
-3	3	-0.5222329679
-3	4	-0.4413674148
-3	5	-0.3273268354
-3	6	-0.1889822365
-2	-6	0.0
-2	-5	0.0
-2	-4	0.4225771274
-2	-3	0.5345224838
-2	-2	0.5128225941
-2	-1	0.394771017
-2	0	0.2132007164
-2	1	0.0
-2	2	-0.2132007164
-2	3	-0.394771017
-2	4	-0.5128225941
-2	5	-0.5345224838
-2	6	-0.4225771274
-1	-6	0.0
-1	-5	-0.6267831705
-1	-4	-0.4629100499
-1	-3	-0.1801874925
-1	-2	0.0986927542
-1	-1	0.312093892
-1	0	0.4264014327
-1	1	0.4264014327
-1	2	0.312093892
-1	3	0.0986927542
-1	4	-0.1801874925
-1	5	-0.4629100499
-1	6	-0.6267831705
0	-6	0.6267831705
0	-5	0.0
0	-4	-0.3418817294
0	-3	-0.4558423058
0	-2	-0.3988620176
0	-1	-0.2279211529
0	0	0.0
0	1	0.2279211529
0	2	0.3988620176
0	3	0.4558423058
0	4	0.3418817294
0	5	0.0
0	6	-0.6267831705
1	-6	0.6267831705
1	-5	0.4629100499
1	-4	0.1801874925
1	-3	-0.0986927542
1	-2	-0.312093892
1	-1	-0.4264014327
1	0	-0.4264014327
1	1	-0.312093892
1	2	-0.0986927542
1	3	0.1801874925
1	4	0.4629100499
1	5	0.6267831705
1	6	0.0
2	-6	0.4225771274
2	-5	0.5345224838
2	-4	0.5128225941
2	-3	0.394771017
2	-2	0.2132007164
2	-1	0.0
2	0	-0.2132007164
2	1	-0.394771017
2	2	-0.5128225941
2	3	-0.5345224838
2	4	-0.4225771274
2	5	0.0
2	6	0.0
3	-6	0.1889822365
3	-5	0.3273268354
3	-4	0.4413674148
3	-3	0.5222329679
3	-2	0.5640760748
3	-1	0.5640760748
3	0	0.5222329679
3	1	0.4413674148
3	2	0.3273268354
3	3	0.1889822365
3	4	0.0
3	5	0.0
3	6	0.0
