#m_1	m_2	CGcoefficient
-3	-7	0.0
-3	-6	0.0
-3	-5	0.0
-3	-4	0.0
-3	-3	0.0793884186
-3	-2	0.1620509309
-3	-1	0.2538850157
-3	0	0.3468729675
-3	1	0.4326266004
-3	2	0.5026666856
-3	3	0.5484543181
-3	4	0.5613608914
-3	5	0.5325537019
-3	6	0.4525836196
-3	7	0.3091734712
-2	-7	0.0
-2	-6	0.0
-2	-5	0.0
-2	-4	-0.2149848539
-2	-3	-0.3555285646
-2	-2	-0.4513511391
-2	-1	-0.4920102665
-2	0	-0.47203432
-2	1	-0.3909629777
-2	2	-0.2533201986
-2	3	-0.0690987491
-2	4	0.1449427589
-2	5	0.3623568973
-2	6	0.5397374608
-2	7	0.5920221247
-1	-7	0.0
-1	-6	0.0
-1	-5	0.4079050804
-1	-4	0.5102589006
-1	-3	0.4819177482
-1	-2	0.3615654361
-1	-1	0.1835132344
-1	0	-0.0188813728
-1	1	-0.2125727306
-1	2	-0.3646424204
-1	3	-0.4422319943
-1	4	-0.4125143237
-1	5	-0.2426799485
-1	6	0.1000700035
-1	7	0.6485277444
0	-7	0.0
0	-6	-0.6004200211
0	-5	-0.4758892605
0	-4	-0.2319084143
0	-3	0.0239365088
0	-2	0.236959348
0	-1	0.3758362207
0	0	0.4238857681
0	1	0.3758362207
0	2	0.236959348
0	3	0.0239365088
0	4	-0.2319084143
0	5	-0.4758892605
0	6	-0.6004200211
0	7	0.0
1	-7	0.6485277444
1	-6	0.1000700035
1	-5	-0.2426799485
1	-4	-0.4125143237
1	-3	-0.4422319943
1	-2	-0.3646424204
1	-1	-0.2125727306
1	0	-0.0188813728
1	1	0.1835132344
1	2	0.3615654361
1	3	0.4819177482
1	4	0.5102589006
1	5	0.4079050804
1	6	0.0
1	7	0.0
2	-7	0.5920221247
2	-6	0.5397374608
2	-5	0.3623568973
2	-4	0.1449427589
2	-3	-0.0690987491
2	-2	-0.2533201986
2	-1	-0.3909629777
2	0	-0.47203432
2	1	-0.4920102665
2	2	-0.4513511391
2	3	-0.3555285646
2	4	-0.2149848539
2	5	0.0
2	6	0.0
2	7	0.0
3	-7	0.3091734712
3	-6	0.4525836196
3	-5	0.5325537019
3	-4	0.5613608914
3	-3	0.5484543181
3	-2	0.5026666856
3	-1	0.4326266004
3	0	0.3468729675
3	1	0.2538850157
3	2	0.1620509309
3	3	0.0793884186
3	4	0.0
3	5	0.0
3	6	0.0
3	7	0.0
