#m_1	m_2	CGcoefficient
-7	-3	0.0
-7	-2	0.0
-7	-1	0.0
-7	0	0.0
-7	1	0.0
-7	2	0.0
-7	3	0.7745966692
-6	-3	0.0
-6	-2	0.0
-6	-1	0.0
-6	0	0.0
-6	1	0.0
-6	2	-0.5070925528
-6	3	0.5855400438
-5	-3	0.0
-5	-2	0.0
-5	-1	0.0
-5	0	0.0
-5	1	0.314485451
-5	2	-0.5625686771
-5	3	0.4296689244
-4	-3	0.0
-4	-2	0.0
-4	-1	0.0
-4	0	-0.1815682598
-4	1	0.44474959
-4	2	-0.5262348116
-4	3	0.3038218101
-3	-3	0.0
-3	-2	0.0
-3	-1	0.0948209312
-3	0	-0.3096838645
-3	1	0.501745206
-3	2	-0.4487745552
-3	3	0.2048366226
-2	-3	0.0
-2	-2	-0.0424052096
-2	-1	0.1896418624
-2	0	-0.4096732452
-2	1	0.501745206
-2	2	-0.3547874376
-2	3	0.1295500551
-1	-3	0.0141350699
-1	-2	-0.0979306366
-1	-1	0.2896827298
-1	0	-0.4730499168
-1	1	0.4580286124
-1	2	-0.2591001103
-1	3	0.0747957592
0	-3	0.0373978796
0	-2	-0.1713786141
0	-1	0.383214231
0	0	-0.4947274449
0	1	0.383214231
0	2	-0.1713786141
0	3	0.0373978796
1	-3	0.0747957592
1	-2	-0.2591001103
1	-1	0.4580286124
1	0	-0.4730499168
1	1	0.2896827298
1	2	-0.0979306366
1	3	0.0141350699
2	-3	0.1295500551
2	-2	-0.3547874376
2	-1	0.501745206
2	0	-0.4096732452
2	1	0.1896418624
2	2	-0.0424052096
2	3	0.0
3	-3	0.2048366226
3	-2	-0.4487745552
3	-1	0.501745206
3	0	-0.3096838645
3	1	0.0948209312
3	2	0.0
3	3	0.0
4	-3	0.3038218101
4	-2	-0.5262348116
4	-1	0.44474959
4	0	-0.1815682598
4	1	0.0
4	2	0.0
4	3	0.0
5	-3	0.4296689244
5	-2	-0.5625686771
5	-1	0.314485451
5	0	0.0
5	1	0.0
5	2	0.0
5	3	0.0
6	-3	0.5855400438
6	-2	-0.5070925528
6	-1	0.0
6	0	0.0
6	1	0.0
6	2	0.0
6	3	0.0
7	-3	0.7745966692
7	-2	0.0
7	-1	0.0
7	0	0.0
7	1	0.0
7	2	0.0
7	3	0.0
