#m_1	m_2	CGcoefficient
-4	-7	0.0
-4	-6	0.0
-4	-5	0.0
-4	-4	0.0
-4	-3	0.0
-4	-2	0.0
-4	-1	0.0
-4	0	0.0
-4	1	0.0124659599
-4	2	0.0373978796
-4	3	0.083624201
-4	4	0.1601281538
-4	5	0.2773500981
-4	6	0.4472135955
-4	7	0.6831300511
-3	-7	0.0
-3	-6	0.0
-3	-5	0.0
-3	-4	0.0
-3	-3	0.0
-3	-2	0.0
-3	-1	0.0
-3	0	-0.0329818297
-3	1	-0.0863667034
-3	2	-0.167248402
-3	3	-0.2731154968
-3	4	-0.3922322703
-3	5	-0.4961389384
-3	6	-0.5163977795
-3	7	0.0
-2	-7	0.0
-2	-6	0.0
-2	-5	0.0
-2	-4	0.0
-2	-3	0.0
-2	-2	0.0
-2	-1	0.0659636593
-2	0	0.151141731
-2	1	0.255476154
-2	2	0.3612978419
-2	3	0.4424976789
-2	4	0.4640954809
-2	5	0.3789323734
-2	6	0.0
-2	7	0.0
-1	-7	0.0
-1	-6	0.0
-1	-5	0.0
-1	-4	0.0
-1	-3	0.0
-1	-2	-0.1142524094
-1	-1	-0.2285048188
-1	0	-0.3379631847
-1	1	-0.4171908125
-1	2	-0.4424976789
-1	3	-0.3957819559
-1	4	-0.2679456508
-1	5	0.0
-1	6	0.0
-1	7	0.0
0	-7	0.0
0	-6	0.0
0	-5	0.0
0	-4	0.0
0	-3	0.1806489209
0	-2	0.3128931094
0	-1	0.4039432673
0	0	0.4363085953
0	1	0.4039432673
0	2	0.3128931094
0	3	0.1806489209
0	4	0.0
0	5	0.0
0	6	0.0
0	7	0.0
1	-7	0.0
1	-6	0.0
1	-5	0.0
1	-4	-0.2679456508
1	-3	-0.3957819559
1	-2	-0.4424976789
1	-1	-0.4171908125
1	0	-0.3379631847
1	1	-0.2285048188
1	2	-0.1142524094
1	3	0.0
1	4	0.0
1	5	0.0
1	6	0.0
1	7	0.0
2	-7	0.0
2	-6	0.0
2	-5	0.3789323734
2	-4	0.4640954809
2	-3	0.4424976789
2	-2	0.3612978419
2	-1	0.255476154
2	0	0.151141731
2	1	0.0659636593
2	2	0.0
2	3	0.0
2	4	0.0
2	5	0.0
2	6	0.0
2	7	0.0
3	-7	0.0
3	-6	-0.5163977795
3	-5	-0.4961389384
3	-4	-0.3922322703
3	-3	-0.2731154968
3	-2	-0.167248402
3	-1	-0.0863667034
3	0	-0.0329818297
3	1	0.0
3	2	0.0
3	3	0.0
3	4	0.0
3	5	0.0
3	6	0.0
3	7	0.0
4	-7	0.6831300511
4	-6	0.4472135955
4	-5	0.2773500981
4	-4	0.1601281538
4	-3	0.083624201
4	-2	0.0373978796
4	-1	0.0124659599
4	0	0.0
4	1	0.0
4	2	0.0
4	3	0.0
4	4	0.0
4	5	0.0
4	6	0.0
4	7	0.0
