#m_1	m_2	CGcoefficient
-7	-3	1.0
-7	-2	0.5477225575
-7	-1	0.2809757435
-7	0	0.1324532357
-7	1	0.0556414884
-7	2	0.0196722369
-7	3	0.0050793497
-6	-3	0.8366600265
-6	-2	0.6649099662
-6	-1	0.4291975376
-6	0	0.2403987056
-6	1	0.1163825229
-6	2	0.0465530092
-6	3	0.0134386962
-5	-3	0.6920602347
-5	-2	0.6920602347
-5	-1	0.5307859702
-5	0	0.3426208705
-5	1	0.1876611794
-5	2	0.0839246308
-5	3	0.0268773924
-4	-3	0.5650648154
-4	-2	0.6713970463
-4	-1	0.5934367554
-4	0	0.4333849298
-4	1	0.2653929851
-4	2	0.1316717939
-4	3	0.0465530092
-3	-3	0.4545379491
-3	-2	0.6224017199
-3	-1	0.6224017199
-3	0	0.5081888763
-3	1	0.3452463562
-3	2	0.1890992172
-3	3	0.0736067705
-2	-3	0.3593438005
-2	-2	0.556693022
-2	-1	0.6224017199
-2	0	0.5637849388
-2	1	0.4228387041
-2	2	0.2549813324
-2	3	0.1091764839
-1	-3	0.278346511
-1	-2	0.4821102992
-1	-1	0.59798423
-1	0	0.59798423
-1	1	0.493769227
-1	2	0.3275294518
-1	3	0.1543988643
0	-3	0.2104101847
0	-2	0.404311133
0	-1	0.5536258195
0	0	0.6095219667
0	1	0.5536258195
0	2	0.404311133
0	3	0.2104101847
1	-3	0.1543988643
1	-2	0.3275294518
1	-1	0.493769227
1	0	0.59798423
1	1	0.59798423
1	2	0.4821102992
1	3	0.278346511
2	-3	0.1091764839
2	-2	0.2549813324
2	-1	0.4228387041
2	0	0.5637849388
2	1	0.6224017199
2	2	0.556693022
2	3	0.3593438005
3	-3	0.0736067705
3	-2	0.1890992172
3	-1	0.3452463562
3	0	0.5081888763
3	1	0.6224017199
3	2	0.6224017199
3	3	0.4545379491
4	-3	0.0465530092
4	-2	0.1316717939
4	-1	0.2653929851
4	0	0.4333849298
4	1	0.5934367554
4	2	0.6713970463
4	3	0.5650648154
5	-3	0.0268773924
5	-2	0.0839246308
5	-1	0.1876611794
5	0	0.3426208705
5	1	0.5307859702
5	2	0.6920602347
5	3	0.6920602347
6	-3	0.0134386962
6	-2	0.0465530092
6	-1	0.1163825229
6	0	0.2403987056
6	1	0.4291975376
6	2	0.6649099662
6	3	0.8366600265
7	-3	0.0050793497
7	-2	0.0196722369
7	-1	0.0556414884
7	0	0.1324532357
7	1	0.2809757435
7	2	0.5477225575
7	3	1.0
