#1	2	S	CGcoefficient
0	0	0	0.00000000
0	0	1	1.00000000
0	1	0	-0.70710678
0	1	1	0.70710678
1	0	0	0.70710678
1	0	1	0.70710678
1	1	0	0.00000000
1	1	1	1.00000000
