#m_1	m_2	CGcoefficient
-8	-6	0.0
-8	-5	0.0
-8	-4	0.5847053462
-8	-3	0.6537204505
-8	-2	0.578314932
-8	-1	0.4502175639
-8	0	0.3183518925
-8	1	0.2063156066
-8	2	0.122210818
-8	3	0.06532443
-8	4	0.0306808087
-8	5	0.0119921457
-8	6	0.003391891
-7	-6	0.0
-7	-5	-0.6856277927
-7	-4	-0.1790287185
-7	-3	0.240964555
-7	-2	0.462706707
-7	-1	0.5157890165
-7	0	0.4616102441
-7	1	0.3574796992
-7	2	0.2449666125
-7	3	0.148440377
-7	4	0.0779803887
-7	5	0.0337808336
-7	6	0.0105230651
-6	-6	0.4336290904
-6	-5	-0.4599331055
-6	-4	-0.4626519456
-6	-3	-0.1494616082
-6	-2	0.1786745565
-6	-1	0.3955129909
-6	0	0.476868339
-6	1	0.4497522962
-6	2	0.3589654612
-6	3	0.2472361831
-6	4	0.1454412723
-6	5	0.069881393
-6	6	0.0239962806
-5	-6	0.5736373672
-5	-5	-0.1464937665
-5	-4	-0.4536467925
-5	-3	-0.3767911292
-5	-2	-0.1102803305
-5	-1	0.1747428503
-5	0	0.3762078955
-5	1	0.4590017141
-5	2	0.4357786506
-5	3	0.344312158
-5	4	0.2279223944
-5	5	0.1218522391
-5	6	0.0462467891
-4	-6	0.6099021859
-4	-5	0.1300315829
-4	-4	-0.2903816035
-4	-3	-0.4307565018
-4	-2	-0.3165455664
-4	-1	-0.0660956056
-4	0	0.1958964227
-4	1	0.3816218626
-4	2	0.4536482046
-4	3	0.4194114734
-4	4	0.3155151538
-4	5	0.1888380303
-4	6	0.079586659
-3	-6	0.5815189173
-3	-5	0.3296902367
-3	-4	-0.0702901946
-3	-3	-0.3485617206
-3	-2	-0.40475127
-3	-1	-0.2634086349
-3	0	-0.0158063246
-3	1	0.2329949373
-3	2	0.4019068829
-3	3	0.4531777755
-3	4	0.3944057929
-3	5	0.2669417693
-3	6	0.1258375568
-2	-6	0.5154614274
-2	-5	0.4464026908
-2	-4	0.1426208499
-2	-3	-0.1826786035
-2	-2	-0.3759494643
-2	-1	-0.3764712543
-2	0	-0.2096945925
-2	1	0.0430215616
-2	2	0.2832025886
-2	3	0.4308127228
-2	4	0.4483458978
-2	5	0.3487725444
-2	6	0.1858743899
-1	-6	0.4312659715
-1	-5	0.4897240515
-1	-4	0.3109371676
-1	-3	0.0149781852
-1	-2	-0.2546291481
-1	-1	-0.3886687538
-1	0	-0.3443517023
-1	1	-0.149856724
-1	2	0.1138243529
-1	3	0.3454872449
-1	4	0.4607851491
-1	5	0.423276199
-1	6	0.2590836401
0	-6	0.3427354402
0	-5	0.4759670392
0	-4	0.4176738847
0	-3	0.2012323499
0	-2	-0.0778289332
0	-1	-0.3054227886
0	0	-0.3924170178
0	1	-0.3054227886
0	2	-0.0778289332
0	3	0.2012323499
0	4	0.4176738847
0	5	0.4759670392
0	6	0.3427354402
1	-6	0.2590836401
1	-5	0.423276199
1	-4	0.4607851491
1	-3	0.3454872449
1	-2	0.1138243529
1	-1	-0.149856724
1	0	-0.3443517023
1	1	-0.3886687538
1	2	-0.2546291481
1	3	0.0149781852
1	4	0.3109371676
1	5	0.4897240515
1	6	0.4312659715
2	-6	0.1858743899
2	-5	0.3487725444
2	-4	0.4483458978
2	-3	0.4308127228
2	-2	0.2832025886
2	-1	0.0430215616
2	0	-0.2096945925
2	1	-0.3764712543
2	2	-0.3759494643
2	3	-0.1826786035
2	4	0.1426208499
2	5	0.4464026908
2	6	0.5154614274
3	-6	0.1258375568
3	-5	0.2669417693
3	-4	0.3944057929
3	-3	0.4531777755
3	-2	0.4019068829
3	-1	0.2329949373
3	0	-0.0158063246
3	1	-0.2634086349
3	2	-0.40475127
3	3	-0.3485617206
3	4	-0.0702901946
3	5	0.3296902367
3	6	0.5815189173
4	-6	0.079586659
4	-5	0.1888380303
4	-4	0.3155151538
4	-3	0.4194114734
4	-2	0.4536482046
4	-1	0.3816218626
4	0	0.1958964227
4	1	-0.0660956056
4	2	-0.3165455664
4	3	-0.4307565018
4	4	-0.2903816035
4	5	0.1300315829
4	6	0.6099021859
5	-6	0.0462467891
5	-5	0.1218522391
5	-4	0.2279223944
5	-3	0.344312158
5	-2	0.4357786506
5	-1	0.4590017141
5	0	0.3762078955
5	1	0.1747428503
5	2	-0.1102803305
5	3	-0.3767911292
5	4	-0.4536467925
5	5	-0.1464937665
5	6	0.5736373672
6	-6	0.0239962806
6	-5	0.069881393
6	-4	0.1454412723
6	-3	0.2472361831
6	-2	0.3589654612
6	-1	0.4497522962
6	0	0.476868339
6	1	0.3955129909
6	2	0.1786745565
6	3	-0.1494616082
6	4	-0.4626519456
6	5	-0.4599331055
6	6	0.4336290904
7	-6	0.0105230651
7	-5	0.0337808336
7	-4	0.0779803887
7	-3	0.148440377
7	-2	0.2449666125
7	-1	0.3574796992
7	0	0.4616102441
7	1	0.5157890165
7	2	0.462706707
7	3	0.240964555
7	4	-0.1790287185
7	5	-0.6856277927
7	6	0.0
8	-6	0.003391891
8	-5	0.0119921457
8	-4	0.0306808087
8	-3	0.06532443
8	-2	0.122210818
8	-1	0.2063156066
8	0	0.3183518925
8	1	0.4502175639
8	2	0.578314932
8	3	0.6537204505
8	4	0.5847053462
8	5	0.0
8	6	0.0
