#m_1	m_2	CGcoefficient
-8	-6	0.0
-8	-5	-0.755928946
-8	-4	-0.6953534954
-8	-3	-0.5386185015
-8	-2	-0.3808607949
-8	-1	-0.2511321712
-8	0	-0.15517818
-8	1	-0.089592164
-8	2	-0.047889026
-8	3	-0.0233058776
-8	4	-0.0100292529
-8	5	-0.0036079081
-8	6	-0.0009420843
-7	-6	0.6546536707
-7	-5	-0.1482498633
-7	-4	-0.4916891719
-7	-3	-0.5712911923
-7	-2	-0.5161972756
-7	-1	-0.4070567213
-7	0	-0.2903117918
-7	1	-0.1892979965
-7	2	-0.112645075
-7	3	-0.0604257283
-7	4	-0.0284607175
-7	5	-0.0111502084
-7	6	-0.0031598467
-6	-6	0.7032108464
-6	-5	0.2296677007
-6	-4	-0.1904303974
-6	-3	-0.4349736799
-6	-2	-0.5184139139
-6	-1	-0.4907164921
-6	0	-0.4031647381
-6	1	-0.2960244033
-6	2	-0.1955704308
-6	3	-0.1153812871
-6	4	-0.0593868131
-6	5	-0.0253138585
-6	6	-0.0077828933
-5	-6	0.6445033866
-5	-5	0.4385290097
-5	-4	0.0857779665
-5	-3	-0.22398041
-5	-2	-0.4190289779
-5	-1	-0.4927569021
-5	0	-0.4709479144
-5	1	-0.3905231891
-5	2	-0.2866398779
-5	3	-0.1860020071
-5	4	-0.1046215575
-5	5	-0.0485348671
-5	6	-0.0162013844
-4	-6	0.5477225575
-4	-5	0.5275043787
-4	-4	0.2948839123
-4	-3	0.0
-4	-2	-0.2553769592
-4	-1	-0.4192179709
-4	0	-0.480274521
-4	1	-0.4547057317
-4	2	-0.3725776521
-4	3	-0.2665948663
-4	4	-0.1641598163
-4	5	-0.0830175288
-4	6	-0.0301430162
-3	-6	0.4423258685
-3	-5	0.5356832289
-3	-4	0.427327387
-3	-3	0.197814142
-3	-2	-0.0641793825
-3	-1	-0.2870189239
-3	0	-0.4279883733
-3	1	-0.4745650714
-3	2	-0.4388199278
-3	3	-0.3482355579
-3	4	-0.2356387972
-3	5	-0.1303102111
-3	6	-0.0516258739
-2	-6	0.3426241444
-2	-5	0.4934351638
-2	-4	0.4890096469
-2	-3	0.3475971787
-2	-2	0.1228941611
-2	-1	-0.1192248487
-2	0	-0.3203301232
-2	1	-0.4420975712
-2	2	-0.4715131743
-2	3	-0.4194105819
-2	4	-0.3139100306
-2	5	-0.190782337
-2	6	-0.0828552265
-1	-6	0.2553769592
-1	-5	0.4236780683
-1	-4	0.4930374994
-1	-3	0.4406598517
-1	-2	0.2816422319
-1	-1	0.059077773
-1	0	-0.1712236531
-1	1	-0.3564304569
-1	2	-0.4595172327
-1	3	-0.4670508042
-1	4	-0.390796569
-1	5	-0.2630074758
-1	6	-0.126045805
0	-6	0.1831403087
0	-5	0.3430532293
0	-4	0.4551115379
0	-3	0.4779627169
0	-2	0.3963057489
0	-1	0.224184386
0	0	0.0
0	1	-0.224184386
0	2	-0.3963057489
0	3	-0.4779627169
0	4	-0.4551115379
0	5	-0.3430532293
0	6	-0.1831403087
1	-6	0.126045805
1	-5	0.2630074758
1	-4	0.390796569
1	-3	0.4670508042
1	-2	0.4595172327
1	-1	0.3564304569
1	0	0.1712236531
1	1	-0.059077773
1	2	-0.2816422319
1	3	-0.4406598517
1	4	-0.4930374994
1	5	-0.4236780683
1	6	-0.2553769592
2	-6	0.0828552265
2	-5	0.190782337
2	-4	0.3139100306
2	-3	0.4194105819
2	-2	0.4715131743
2	-1	0.4420975712
2	0	0.3203301232
2	1	0.1192248487
2	2	-0.1228941611
2	3	-0.3475971787
2	4	-0.4890096469
2	5	-0.4934351638
2	6	-0.3426241444
3	-6	0.0516258739
3	-5	0.1303102111
3	-4	0.2356387972
3	-3	0.3482355579
3	-2	0.4388199278
3	-1	0.4745650714
3	0	0.4279883733
3	1	0.2870189239
3	2	0.0641793825
3	3	-0.197814142
3	4	-0.427327387
3	5	-0.5356832289
3	6	-0.4423258685
4	-6	0.0301430162
4	-5	0.0830175288
4	-4	0.1641598163
4	-3	0.2665948663
4	-2	0.3725776521
4	-1	0.4547057317
4	0	0.480274521
4	1	0.4192179709
4	2	0.2553769592
4	3	0.0
4	4	-0.2948839123
4	5	-0.5275043787
4	6	-0.5477225575
5	-6	0.0162013844
5	-5	0.0485348671
5	-4	0.1046215575
5	-3	0.1860020071
5	-2	0.2866398779
5	-1	0.3905231891
5	0	0.4709479144
5	1	0.4927569021
5	2	0.4190289779
5	3	0.22398041
5	4	-0.0857779665
5	5	-0.4385290097
5	6	-0.6445033866
6	-6	0.0077828933
6	-5	0.0253138585
6	-4	0.0593868131
6	-3	0.1153812871
6	-2	0.1955704308
6	-1	0.2960244033
6	0	0.4031647381
6	1	0.4907164921
6	2	0.5184139139
6	3	0.4349736799
6	4	0.1904303974
6	5	-0.2296677007
6	6	-0.7032108464
7	-6	0.0031598467
7	-5	0.0111502084
7	-4	0.0284607175
7	-3	0.0604257283
7	-2	0.112645075
7	-1	0.1892979965
7	0	0.2903117918
7	1	0.4070567213
7	2	0.5161972756
7	3	0.5712911923
7	4	0.4916891719
7	5	0.1482498633
7	6	-0.6546536707
8	-6	0.0009420843
8	-5	0.0036079081
8	-4	0.0100292529
8	-3	0.0233058776
8	-2	0.047889026
8	-1	0.089592164
8	0	0.15517818
8	1	0.2511321712
8	2	0.3808607949
8	3	0.5386185015
8	4	0.6953534954
8	5	0.755928946
8	6	0.0
