#m_1	m_2	CGcoefficient
-7	-5	0.0
-7	-4	0.0
-7	-3	0.0
-7	-2	0.0
-7	-1	0.4089638884
-7	0	0.5599968672
-7	1	0.5599968672
-7	2	0.4572355274
-7	3	0.3106303721
-7	4	0.1701392618
-7	5	0.0662266179
-6	-5	0.0
-6	-4	0.0
-6	-3	0.0
-6	-2	-0.5783622774
-6	-1	-0.3825506885
-6	0	0.0
-6	1	0.323314342
-6	2	0.4744957311
-6	3	0.4501461751
-6	4	0.313441564
-6	5	0.1480872194
-5	-5	0.0
-5	-4	0.0
-5	-3	0.5556725023
-5	-2	-0.0567130873
-5	-1	-0.4109253571
-5	0	-0.3472953139
-5	1	-0.0351719636
-5	2	0.2883243038
-5	3	0.4563985048
-5	4	0.4224630561
-5	5	0.246432029
-4	-5	0.0
-4	-4	-0.3929197945
-4	-3	0.4167543767
-4	-2	0.3106303721
-4	-1	-0.1268143184
-4	0	-0.3852895576
-4	1	-0.2996849448
-4	2	0.0177451342
-4	3	0.3376908168
-4	4	0.4675719001
-4	5	0.3485075177
-3	-5	0.1873171623
-3	-4	-0.5034965461
-3	-3	0.1147078669
-3	-2	0.4046513191
-3	-1	0.1802806828
-3	0	-0.2024645718
-3	1	-0.3811933192
-3	2	-0.2270190381
-3	3	0.1329155521
-3	4	0.4319755442
-3	5	0.4395768702
-2	-5	0.3311330893
-2	-4	-0.4588314677
-2	-3	-0.175219161
-2	-2	0.2777552847
-2	-1	0.3543159763
-2	0	0.0626569921
-2	1	-0.2811485257
-2	2	-0.3645094414
-2	3	-0.0996866641
-2	4	0.3145356042
-2	5	0.5050353738
-1	-5	0.4442616583
-1	-4	-0.3034884893
-1	-3	-0.3571139375
-1	-2	0.0376431142
-1	-1	0.3450092857
-1	0	0.2808938622
-1	1	-0.0621655572
-1	2	-0.3544414722
-1	3	-0.2950954756
-1	4	0.1303995728
-1	5	0.5323540267
0	-5	0.512989176
0	-4	-0.0899842541
0	-3	-0.3942912465
0	-2	-0.2030922766
0	-1	0.1801388524
0	0	0.3640042306
0	1	0.1801388524
0	2	-0.2030922766
0	3	-0.3942912465
0	4	-0.0899842541
0	5	0.512989176
1	-5	0.5323540267
1	-4	0.1303995728
1	-3	-0.2950954756
1	-2	-0.3544414722
1	-1	-0.0621655572
1	0	0.2808938622
1	1	0.3450092857
1	2	0.0376431142
1	3	-0.3571139375
1	4	-0.3034884893
1	5	0.4442616583
2	-5	0.5050353738
2	-4	0.3145356042
2	-3	-0.0996866641
2	-2	-0.3645094414
2	-1	-0.2811485257
2	0	0.0626569921
2	1	0.3543159763
2	2	0.2777552847
2	3	-0.175219161
2	4	-0.4588314677
2	5	0.3311330893
3	-5	0.4395768702
3	-4	0.4319755442
3	-3	0.1329155521
3	-2	-0.2270190381
3	-1	-0.3811933192
3	0	-0.2024645718
3	1	0.1802806828
3	2	0.4046513191
3	3	0.1147078669
3	4	-0.5034965461
3	5	0.1873171623
4	-5	0.3485075177
4	-4	0.4675719001
4	-3	0.3376908168
4	-2	0.0177451342
4	-1	-0.2996849448
4	0	-0.3852895576
4	1	-0.1268143184
4	2	0.3106303721
4	3	0.4167543767
4	4	-0.3929197945
4	5	0.0
5	-5	0.246432029
5	-4	0.4224630561
5	-3	0.4563985048
5	-2	0.2883243038
5	-1	-0.0351719636
5	0	-0.3472953139
5	1	-0.4109253571
5	2	-0.0567130873
5	3	0.5556725023
5	4	0.0
5	5	0.0
6	-5	0.1480872194
6	-4	0.313441564
6	-3	0.4501461751
6	-2	0.4744957311
6	-1	0.323314342
6	0	0.0
6	1	-0.3825506885
6	2	-0.5783622774
6	3	0.0
6	4	0.0
6	5	0.0
7	-5	0.0662266179
7	-4	0.1701392618
7	-3	0.3106303721
7	-2	0.4572355274
7	-1	0.5599968672
7	0	0.5599968672
7	1	0.4089638884
7	2	0.0
7	3	0.0
7	4	0.0
7	5	0.0
