#m_1	m_2	CGcoefficient
-5	-4	0.0
-5	-3	0.0
-5	-2	0.0
-5	-1	0.0
-5	0	0.0
-5	1	0.0
-5	2	0.0
-5	3	-0.3892494721
-5	4	-0.5504818826
-4	-4	0.0
-4	-3	0.0
-4	-2	0.0
-4	-1	0.0
-4	0	0.0
-4	1	0.0
-4	2	0.4605661865
-4	3	0.246182982
-4	4	-0.4264014327
-3	-4	0.0
-3	-3	0.0
-3	-2	0.0
-3	-1	0.0
-3	0	0.0
-3	1	-0.4605661865
-3	2	0.0
-3	3	0.4264014327
-3	4	-0.246182982
-2	-4	0.0
-2	-3	0.0
-2	-2	0.0
-2	-1	0.0
-2	0	0.4204374826
-2	1	-0.1880253583
-2	2	-0.3256694736
-2	3	0.3553345273
-2	4	-0.1005037815
-1	-4	0.0
-1	-3	0.0
-1	-2	0.0
-1	-1	-0.3553345273
-1	0	0.3178208631
-1	1	0.174077656
-1	2	-0.4020151261
-1	3	0.1880253583
-1	4	0.0
0	-4	0.0
0	-3	0.0
0	-2	0.2752409413
0	-1	-0.3892494721
0	0	0.0
0	1	0.3892494721
0	2	-0.2752409413
0	3	0.0
0	4	0.0
1	-4	0.0
1	-3	-0.1880253583
1	-2	0.4020151261
1	-1	-0.174077656
1	0	-0.3178208631
1	1	0.3553345273
1	2	0.0
1	3	0.0
1	4	0.0
2	-4	0.1005037815
2	-3	-0.3553345273
2	-2	0.3256694736
2	-1	0.1880253583
2	0	-0.4204374826
2	1	0.0
2	2	0.0
2	3	0.0
2	4	0.0
3	-4	0.246182982
3	-3	-0.4264014327
3	-2	0.0
3	-1	0.4605661865
3	0	0.0
3	1	0.0
3	2	0.0
3	3	0.0
3	4	0.0
4	-4	0.4264014327
4	-3	-0.246182982
4	-2	-0.4605661865
4	-1	0.0
4	0	0.0
4	1	0.0
4	2	0.0
4	3	0.0
4	4	0.0
5	-4	0.5504818826
5	-3	0.3892494721
5	-2	0.0
5	-1	0.0
5	0	0.0
5	1	0.0
5	2	0.0
5	3	0.0
5	4	0.0
