#m_1	m_2	CGcoefficient
-4	-4	1.0
-4	-3	0.7071067812
-4	-2	0.4830458915
-4	-1	0.316227766
-4	0	0.1961161351
-4	1	0.1132277034
-4	2	0.0591312396
-4	3	0.0264442943
-4	4	0.0088147648
-3	-4	0.7071067812
-3	-3	0.7302967433
-3	-2	0.632455532
-3	-1	0.4961389384
-3	0	0.358057437
-3	1	0.2365249584
-3	2	0.1399300525
-3	3	0.070518118
-3	4	0.0264442943
-2	-4	0.4830458915
-2	-3	0.632455532
-2	-2	0.6563301233
-2	-1	0.5991446895
-2	0	0.4947274449
-2	1	0.3702201197
-2	2	0.2468134132
-2	3	0.1399300525
-2	4	0.0591312396
-1	-4	0.316227766
-1	-3	0.4961389384
-1	-2	0.5991446895
-1	-1	0.6257862188
-1	0	0.585369407
-1	1	0.4936268263
-1	2	0.3702201197
-1	3	0.2365249584
-1	4	0.1132277034
0	-4	0.1961161351
0	-3	0.358057437
0	-2	0.4947274449
0	-1	0.585369407
0	0	0.6170335329
0	1	0.585369407
0	2	0.4947274449
0	3	0.358057437
0	4	0.1961161351
1	-4	0.1132277034
1	-3	0.2365249584
1	-2	0.3702201197
1	-1	0.4936268263
1	0	0.585369407
1	1	0.6257862188
1	2	0.5991446895
1	3	0.4961389384
1	4	0.316227766
2	-4	0.0591312396
2	-3	0.1399300525
2	-2	0.2468134132
2	-1	0.3702201197
2	0	0.4947274449
2	1	0.5991446895
2	2	0.6563301233
2	3	0.632455532
2	4	0.4830458915
3	-4	0.0264442943
3	-3	0.070518118
3	-2	0.1399300525
3	-1	0.2365249584
3	0	0.358057437
3	1	0.4961389384
3	2	0.632455532
3	3	0.7302967433
3	4	0.7071067812
4	-4	0.0088147648
4	-3	0.0264442943
4	-2	0.0591312396
4	-1	0.1132277034
4	0	0.1961161351
4	1	0.316227766
4	2	0.4830458915
4	3	0.7071067812
4	4	1.0
