#m_1	m_2	CGcoefficient
-5	-5	0.0
-5	-4	0.0
-5	-3	0.512989176
-5	-2	0.6282808624
-5	-1	0.6069769787
-5	0	0.512989176
-5	1	0.3896432501
-5	2	0.2661770133
-5	3	0.1605107784
-5	4	0.0813938204
-5	5	0.0303336859
-4	-5	0.0
-4	-4	-0.6882472016
-4	-3	-0.3244428423
-4	-2	0.072547625
-4	-1	0.3554093267
-4	0	0.4949133977
-4	1	0.5090278104
-4	2	0.4351589001
-4	3	0.3154703332
-4	4	0.1880688525
-4	5	0.0813938204
-3	-5	0.512989176
-3	-4	-0.3244428423
-3	-3	-0.50262469
-3	-2	-0.3324549831
-3	-1	-0.0348507518
-3	0	0.246432029
-3	1	0.4319755442
-3	2	0.4938711602
-3	3	0.4428718139
-3	4	0.3154703332
-3	5	0.1605107784
-2	-5	0.6282808624
-2	-4	0.072547625
-2	-3	-0.3324549831
-2	-2	-0.4517173707
-2	-1	-0.3306232613
-2	0	-0.0743020524
-2	1	0.2042968677
-2	2	0.412538128
-2	3	0.4938711602
-2	4	0.4351589001
-2	5	0.2661770133
-1	-5	0.6069769787
-1	-4	0.3554093267
-1	-3	-0.0348507518
-1	-2	-0.3306232613
-1	-1	-0.4306956139
-1	0	-0.3289492087
-1	1	-0.0849343205
-1	2	0.2042968677
-1	3	0.4319755442
-1	4	0.5090278104
-1	5	0.3896432501
0	-5	0.512989176
0	-4	0.4949133977
0	-3	0.246432029
0	-2	-0.0743020524
0	-1	-0.3289492087
0	0	-0.4246716023
0	1	-0.3289492087
0	2	-0.0743020524
0	3	0.246432029
0	4	0.4949133977
0	5	0.512989176
1	-5	0.3896432501
1	-4	0.5090278104
1	-3	0.4319755442
1	-2	0.2042968677
1	-1	-0.0849343205
1	0	-0.3289492087
1	1	-0.4306956139
1	2	-0.3306232613
1	3	-0.0348507518
1	4	0.3554093267
1	5	0.6069769787
2	-5	0.2661770133
2	-4	0.4351589001
2	-3	0.4938711602
2	-2	0.412538128
2	-1	0.2042968677
2	0	-0.0743020524
2	1	-0.3306232613
2	2	-0.4517173707
2	3	-0.3324549831
2	4	0.072547625
2	5	0.6282808624
3	-5	0.1605107784
3	-4	0.3154703332
3	-3	0.4428718139
3	-2	0.4938711602
3	-1	0.4319755442
3	0	0.246432029
3	1	-0.0348507518
3	2	-0.3324549831
3	3	-0.50262469
3	4	-0.3244428423
3	5	0.512989176
4	-5	0.0813938204
4	-4	0.1880688525
4	-3	0.3154703332
4	-2	0.4351589001
4	-1	0.5090278104
4	0	0.4949133977
4	1	0.3554093267
4	2	0.072547625
4	3	-0.3244428423
4	4	-0.6882472016
4	5	0.0
5	-5	0.0303336859
5	-4	0.0813938204
5	-3	0.1605107784
5	-2	0.2661770133
5	-1	0.3896432501
5	0	0.512989176
5	1	0.6069769787
5	2	0.6282808624
5	3	0.512989176
5	4	0.0
5	5	0.0
