#m_1	m_2	CGcoefficient
-8	-3	0.0
-8	-2	0.0
-8	-1	0.755928946
-8	0	0.6172133998
-8	1	0.3666793988
-8	2	0.1673654818
-8	3	0.0529256124
-7	-3	0.0
-7	-2	-0.5976143047
-7	-1	0.2672612419
-7	0	0.5821817364
-7	1	0.5027933178
-7	2	0.2916916756
-7	3	0.1107018607
-6	-3	0.2672612419
-6	-2	-0.6172133998
-6	-1	-0.0836827409
-6	0	0.4184137044
-6	1	0.5426488617
-6	2	0.3960590172
-6	3	0.1785013868
-5	-3	0.4082482905
-5	-2	-0.5144957554
-5	-1	-0.3131121455
-5	0	0.2100420126
-5	1	0.5072996562
-5	2	0.4722702782
-5	3	0.2524390821
-4	-3	0.5048781643
-4	-2	-0.3570027736
-4	-1	-0.4372373161
-4	0	0.0
-4	1	0.4142084348
-4	2	0.5144957554
-4	3	0.3283947887
-3	-3	0.5644709479
-3	-2	-0.1785013868
-3	-1	-0.4722702782
-3	0	-0.1852396434
-3	1	0.2800560168
-3	2	0.519237752
-3	3	0.4021998333
-2	-3	0.5920221247
-2	-2	0.0
-2	-1	-0.4344254714
-2	0	-0.3283947887
-2	1	0.1212678125
-2	2	0.4850712501
-2	3	0.4696682183
-1	-3	0.5920221247
-1	-2	0.1641973944
-1	-1	-0.3399209003
-1	0	-0.4184137044
-1	1	-0.0458349249
-1	2	0.4125143237
-1	3	0.5266031944
0	-3	0.568796459
0	-2	0.3040344961
0	-1	-0.2049800154
0	0	-0.4490887131
0	1	-0.2049800154
0	2	0.3040344961
0	3	0.568796459
1	-3	0.5266031944
1	-2	0.4125143237
1	-1	-0.0458349249
1	0	-0.4184137044
1	1	-0.3399209003
1	2	0.1641973944
1	3	0.5920221247
2	-3	0.4696682183
2	-2	0.4850712501
2	-1	0.1212678125
2	0	-0.3283947887
2	1	-0.4344254714
2	2	0.0
2	3	0.5920221247
3	-3	0.4021998333
3	-2	0.519237752
3	-1	0.2800560168
3	0	-0.1852396434
3	1	-0.4722702782
3	2	-0.1785013868
3	3	0.5644709479
4	-3	0.3283947887
4	-2	0.5144957554
4	-1	0.4142084348
4	0	0.0
4	1	-0.4372373161
4	2	-0.3570027736
4	3	0.5048781643
5	-3	0.2524390821
5	-2	0.4722702782
5	-1	0.5072996562
5	0	0.2100420126
5	1	-0.3131121455
5	2	-0.5144957554
5	3	0.4082482905
6	-3	0.1785013868
6	-2	0.3960590172
6	-1	0.5426488617
6	0	0.4184137044
6	1	-0.0836827409
6	2	-0.6172133998
6	3	0.2672612419
7	-3	0.1107018607
7	-2	0.2916916756
7	-1	0.5027933178
7	0	0.5821817364
7	1	0.2672612419
7	2	-0.5976143047
7	3	0.0
8	-3	0.0529256124
8	-2	0.1673654818
8	-1	0.3666793988
8	0	0.6172133998
8	1	0.755928946
8	2	0.0
8	3	0.0
