#m_1	m_2	CGcoefficient
-5	-2	0.0
-5	-1	0.0
-5	0	0.7595545253
-5	1	0.5883484054
-5	2	0.2773500981
-4	-2	0.0
-4	-1	-0.5883484054
-4	0	0.3038218101
-4	1	0.6139406135
-4	2	0.4296689244
-3	-2	0.2773500981
-3	-1	-0.6139406135
-3	0	-0.0506369684
-3	1	0.5063696835
-3	2	0.5358913016
-2	-2	0.4296689244
-2	-1	-0.5063696835
-2	0	-0.3038218101
-2	1	0.3281650617
-2	2	0.5991446895
-1	-2	0.5358913016
-1	-1	-0.3281650617
-1	0	-0.4557327152
-1	1	0.1132277034
-1	2	0.6201736729
0	-2	0.5991446895
0	-1	-0.1132277034
0	0	-0.5063696835
0	1	-0.1132277034
0	2	0.5991446895
1	-2	0.6201736729
1	-1	0.1132277034
1	0	-0.4557327152
1	1	-0.3281650617
1	2	0.5358913016
2	-2	0.5991446895
2	-1	0.3281650617
2	0	-0.3038218101
2	1	-0.5063696835
2	2	0.4296689244
3	-2	0.5358913016
3	-1	0.5063696835
3	0	-0.0506369684
3	1	-0.6139406135
3	2	0.2773500981
4	-2	0.4296689244
4	-1	0.6139406135
4	0	0.3038218101
4	1	-0.5883484054
4	2	0.0
5	-2	0.2773500981
5	-1	0.5883484054
5	0	0.7595545253
5	1	0.0
5	2	0.0
