#m_1	m_2	CGcoefficient
-4	-8	0.0
-4	-7	0.0
-4	-6	0.3326739196
-4	-5	0.4820903102
-4	-4	0.5639469809
-4	-3	0.594452313
-4	-2	0.5856451252
-4	-1	0.5478208522
-4	0	0.489985866
-4	1	0.4199878851
-4	2	0.3445633756
-4	3	0.2693575812
-4	4	0.1989337576
-4	5	0.1367772335
-4	6	0.085295591
-4	7	0.0458110811
-4	8	0.018510472
-3	-8	0.0
-3	-7	-0.6442202751
-3	-6	-0.5786040172
-3	-5	-0.3870968581
-3	-4	-0.1627974706
-3	-3	0.0509738653
-3	-2	0.231496562
-3	-1	0.3674893995
-3	0	0.4549868756
-3	1	0.4950556449
-3	2	0.4923359316
-3	3	0.4540021104
-3	4	0.3889512249
-3	5	0.3071148946
-3	6	0.2188248499
-3	7	0.1341610231
-3	8	0.0620860107
-2	-8	0.6887004432
-2	-7	0.0769990504
-2	-6	-0.2827838666
-2	-5	-0.4464920012
-2	-4	-0.4643140772
-2	-3	-0.3807838884
-2	-2	-0.2347803652
-2	-1	-0.0595276874
-2	0	0.1174045151
-2	1	0.2741007888
-2	2	0.3942991247
-2	3	0.467389419
-2	4	0.4884099505
-2	5	0.4580383485
-2	6	0.3825645053
-2	7	0.2737875412
-2	8	0.1484139524
-1	-8	0.6533586078
-1	-7	0.4769494284
-1	-6	0.1922317731
-1	-5	-0.0786422802
-1	-4	-0.2836469383
-1	-3	-0.4018884872
-1	-2	-0.4304306696
-1	-1	-0.377895783
-1	0	-0.2606204222
-1	1	-0.0999730749
-1	2	0.0797509247
-1	3	0.2531550969
-1	4	0.395475921
-1	5	0.484379212
-1	6	0.5019820438
-1	7	0.4372688006
-1	8	0.2884648723
0	-8	0.4739961527
0	-7	0.548273004
0	-6	0.4684213666
0	-5	0.3000823849
0	-4	0.0943852581
0	-3	-0.1077019479
0	-2	-0.2745546695
0	-1	-0.3836579611
0	0	-0.421523495
0	1	-0.3836579611
0	2	-0.2745546695
0	3	-0.1077019479
0	4	0.0943852581
0	5	0.3000823849
0	6	0.4684213666
0	7	0.548273004
0	8	0.4739961527
1	-8	0.2884648723
1	-7	0.4372688006
1	-6	0.5019820438
1	-5	0.484379212
1	-4	0.395475921
1	-3	0.2531550969
1	-2	0.0797509247
1	-1	-0.0999730749
1	0	-0.2606204222
1	1	-0.377895783
1	2	-0.4304306696
1	3	-0.4018884872
1	4	-0.2836469383
1	5	-0.0786422802
1	6	0.1922317731
1	7	0.4769494284
1	8	0.6533586078
2	-8	0.1484139524
2	-7	0.2737875412
2	-6	0.3825645053
2	-5	0.4580383485
2	-4	0.4884099505
2	-3	0.467389419
2	-2	0.3942991247
2	-1	0.2741007888
2	0	0.1174045151
2	1	-0.0595276874
2	2	-0.2347803652
2	3	-0.3807838884
2	4	-0.4643140772
2	5	-0.4464920012
2	6	-0.2827838666
2	7	0.0769990504
2	8	0.6887004432
3	-8	0.0620860107
3	-7	0.1341610231
3	-6	0.2188248499
3	-5	0.3071148946
3	-4	0.3889512249
3	-3	0.4540021104
3	-2	0.4923359316
3	-1	0.4950556449
3	0	0.4549868756
3	1	0.3674893995
3	2	0.231496562
3	3	0.0509738653
3	4	-0.1627974706
3	5	-0.3870968581
3	6	-0.5786040172
3	7	-0.6442202751
3	8	0.0
4	-8	0.018510472
4	-7	0.0458110811
4	-6	0.085295591
4	-5	0.1367772335
4	-4	0.1989337576
4	-3	0.2693575812
4	-2	0.3445633756
4	-1	0.4199878851
4	0	0.489985866
4	1	0.5478208522
4	2	0.5856451252
4	3	0.594452313
4	4	0.5639469809
4	5	0.4820903102
4	6	0.3326739196
4	7	0.0
4	8	0.0
