#m_1	m_2	CGcoefficient
-6	-7	0.0
-6	-6	0.0
-6	-5	0.0
-6	-4	0.0
-6	-3	0.2364331219
-6	-2	0.3940552031
-6	-1	0.4966088876
-6	0	0.5363989049
-6	1	0.5182105745
-6	2	0.4551495637
-6	3	0.3644112967
-6	4	0.2637415334
-6	5	0.1686896515
-6	6	0.0906679633
-6	7	0.035759927
-5	-7	0.0
-5	-6	0.0
-5	-5	0.0
-5	-4	-0.4527349601
-5	-3	-0.5147915617
-5	-2	-0.3901727912
-5	-1	-0.1655362959
-5	0	0.0799616276
-5	1	0.2860794159
-5	2	0.4165568089
-5	3	0.459115079
-5	4	0.4220364015
-5	5	0.3285160084
-5	6	0.2096793081
-5	7	0.0968383401
-4	-7	0.0
-4	-6	0.0
-4	-5	0.5791405069
-4	-4	0.3185110286
-4	-3	-0.0517622701
-4	-2	-0.316977874
-4	-1	-0.4009488199
-4	0	-0.3137920859
-4	1	-0.1139493659
-4	2	0.1218169962
-4	3	0.3213805553
-4	4	0.4333715615
-4	5	0.4365109031
-4	6	0.3421083448
-4	7	0.1892237474
-3	-7	0.0
-3	-6	-0.5391504705
-3	-5	0.0996889573
-3	-4	0.4017681054
-3	-3	0.3437420076
-3	-2	0.0896548817
-3	-1	-0.1837378317
-3	0	-0.3502900628
-3	1	-0.3541084097
-3	2	-0.2062648264
-3	3	0.0318084257
-3	4	0.2724478266
-3	5	0.4291256733
-3	6	0.4431923255
-3	7	0.3051141248
-2	-7	0.3362193901
-2	-6	-0.4659562768
-2	-5	-0.304887853
-2	-4	0.0839007597
-2	-3	0.3381097323
-2	-2	0.3500497265
-2	-1	0.1664337017
-2	0	-0.093426127
-2	1	-0.3010167669
-2	2	-0.3636199155
-2	3	-0.2509088682
-2	4	-0.0031611468
-2	5	0.2788592409
-2	6	0.4620893529
-2	7	0.4254613196
-1	-7	0.5012062744
-1	-6	-0.1837820154
-1	-5	-0.4135831586
-1	-4	-0.2518554537
-1	-3	0.0559096417
-1	-2	0.2954393543
-1	-1	0.3517286317
-1	0	0.2175945014
-1	1	-0.0290369872
-1	2	-0.2649052305
-1	3	-0.3688425551
-1	4	-0.2691300412
-1	5	0.0168573912
-1	6	0.3595804445
-1	7	0.5210815691
0	-7	0.5570596292
0	-6	0.1289342504
0	-5	-0.2611535822
0	-4	-0.3823693353
0	-3	-0.2461587645
0	-2	0.018991561
0	-1	0.2578685008
0	0	0.3520547594
0	1	0.2578685008
0	2	0.018991561
0	3	-0.2461587645
0	4	-0.3823693353
0	5	-0.2611535822
0	6	0.1289342504
0	7	0.5570596292
1	-7	0.5210815691
1	-6	0.3595804445
1	-5	0.0168573912
1	-4	-0.2691300412
1	-3	-0.3688425551
1	-2	-0.2649052305
1	-1	-0.0290369872
1	0	0.2175945014
1	1	0.3517286317
1	2	0.2954393543
1	3	0.0559096417
1	4	-0.2518554537
1	5	-0.4135831586
1	6	-0.1837820154
1	7	0.5012062744
2	-7	0.4254613196
2	-6	0.4620893529
2	-5	0.2788592409
2	-4	-0.0031611468
2	-3	-0.2509088682
2	-2	-0.3636199155
2	-1	-0.3010167669
2	0	-0.093426127
2	1	0.1664337017
2	2	0.3500497265
2	3	0.3381097323
2	4	0.0839007597
2	5	-0.304887853
2	6	-0.4659562768
2	7	0.3362193901
3	-7	0.3051141248
3	-6	0.4431923255
3	-5	0.4291256733
3	-4	0.2724478266
3	-3	0.0318084257
3	-2	-0.2062648264
3	-1	-0.3541084097
3	0	-0.3502900628
3	1	-0.1837378317
3	2	0.0896548817
3	3	0.3437420076
3	4	0.4017681054
3	5	0.0996889573
3	6	-0.5391504705
3	7	0.0
4	-7	0.1892237474
4	-6	0.3421083448
4	-5	0.4365109031
4	-4	0.4333715615
4	-3	0.3213805553
4	-2	0.1218169962
4	-1	-0.1139493659
4	0	-0.3137920859
4	1	-0.4009488199
4	2	-0.316977874
4	3	-0.0517622701
4	4	0.3185110286
4	5	0.5791405069
4	6	0.0
4	7	0.0
5	-7	0.0968383401
5	-6	0.2096793081
5	-5	0.3285160084
5	-4	0.4220364015
5	-3	0.459115079
5	-2	0.4165568089
5	-1	0.2860794159
5	0	0.0799616276
5	1	-0.1655362959
5	2	-0.3901727912
5	3	-0.5147915617
5	4	-0.4527349601
5	5	0.0
5	6	0.0
5	7	0.0
6	-7	0.035759927
6	-6	0.0906679633
6	-5	0.1686896515
6	-4	0.2637415334
6	-3	0.3644112967
6	-2	0.4551495637
6	-1	0.5182105745
6	0	0.5363989049
6	1	0.4966088876
6	2	0.3940552031
6	3	0.2364331219
6	4	0.0
6	5	0.0
6	6	0.0
6	7	0.0
