#m_1	m_2	CGcoefficient
-7	-5	0.0
-7	-4	-0.7637626158
-7	-3	-0.6908492797
-7	-2	-0.5222329679
-7	-1	-0.356753034
-7	0	-0.2241411039
-7	1	-0.1294079267
-7	2	-0.0678015791
-7	3	-0.0313860324
-7	4	-0.0121557581
-7	5	-0.0034244969
-6	-5	0.6454972244
-6	-4	-0.174077656
-6	-3	-0.5128225941
-6	-2	-0.5765999761
-6	-1	-0.5031004351
-6	0	-0.3788676152
-6	1	-0.2534127694
-6	2	-0.1506778629
-6	3	-0.0781055598
-6	4	-0.0335730461
-6	5	-0.0104352879
-5	-5	0.7017294653
-5	-4	0.2054453509
-5	-3	-0.225054106
-5	-2	-0.4637214616
-5	-1	-0.5290598324
-5	0	-0.4782049652
-5	1	-0.36959191
-5	2	-0.2486665819
-5	3	-0.1440069725
-5	4	-0.0685999225
-5	5	-0.0235128203
-4	-5	0.6496752435
-4	-4	0.4243660921
-4	-3	0.0516309529
-4	-2	-0.2666210943
-4	-1	-0.4540009874
-4	0	-0.5060845655
-4	1	-0.4554761089
-4	2	-0.3476313759
-4	3	-0.2251478814
-4	4	-0.1189665063
-4	5	-0.0450236231
-3	-5	0.5563486403
-3	-4	0.5247030429
-3	-3	0.2707550012
-3	-2	-0.043778489
-3	-1	-0.3064494228
-3	0	-0.4596741341
-3	1	-0.4934556231
-3	2	-0.4312535855
-3	3	-0.3138763367
-3	4	-0.1845918633
-3	5	-0.077390166
-2	-5	0.4512583353
-2	-4	0.5415100024
-2	-3	0.4170461194
-2	-2	0.1638041066
-2	-1	-0.1186873511
-2	0	-0.3474809837
-2	1	-0.4729526515
-2	2	-0.4832442332
-2	3	-0.3992335647
-2	4	-0.2630355015
-2	5	-0.12285308
-1	-5	0.3495432035
-1	-4	0.5034526231
-1	-3	0.4914123199
-1	-2	0.3296494057
-1	-1	0.0776991101
-1	0	-0.1866272257
-1	1	-0.3914725712
-1	2	-0.4893830793
-1	3	-0.4675800858
-1	4	-0.3489258173
-1	5	-0.1831385587
0	-5	0.2589970335
0	-4	0.4333849298
0	-3	0.5035477847
0	-2	0.4395325409
0	-1	0.2549813324
0	0	0.0
0	1	-0.2549813324
0	2	-0.4395325409
0	3	-0.5035477847
0	4	-0.4333849298
0	5	-0.2589970335
1	-5	0.1831385587
1	-4	0.3489258173
1	-3	0.4675800858
1	-2	0.4893830793
1	-1	0.3914725712
1	0	0.1866272257
1	1	-0.0776991101
1	2	-0.3296494057
1	3	-0.4914123199
1	4	-0.5034526231
1	5	-0.3495432035
2	-5	0.12285308
2	-4	0.2630355015
2	-3	0.3992335647
2	-2	0.4832442332
2	-1	0.4729526515
2	0	0.3474809837
2	1	0.1186873511
2	2	-0.1638041066
2	3	-0.4170461194
2	4	-0.5415100024
2	5	-0.4512583353
3	-5	0.077390166
3	-4	0.1845918633
3	-3	0.3138763367
3	-2	0.4312535855
3	-1	0.4934556231
3	0	0.4596741341
3	1	0.3064494228
3	2	0.043778489
3	3	-0.2707550012
3	4	-0.5247030429
3	5	-0.5563486403
4	-5	0.0450236231
4	-4	0.1189665063
4	-3	0.2251478814
4	-2	0.3476313759
4	-1	0.4554761089
4	0	0.5060845655
4	1	0.4540009874
4	2	0.2666210943
4	3	-0.0516309529
4	4	-0.4243660921
4	5	-0.6496752435
5	-5	0.0235128203
5	-4	0.0685999225
5	-3	0.1440069725
5	-2	0.2486665819
5	-1	0.36959191
5	0	0.4782049652
5	1	0.5290598324
5	2	0.4637214616
5	3	0.225054106
5	4	-0.2054453509
5	5	-0.7017294653
6	-5	0.0104352879
6	-4	0.0335730461
6	-3	0.0781055598
6	-2	0.1506778629
6	-1	0.2534127694
6	0	0.3788676152
6	1	0.5031004351
6	2	0.5765999761
6	3	0.5128225941
6	4	0.174077656
6	5	-0.6454972244
7	-5	0.0034244969
7	-4	0.0121557581
7	-3	0.0313860324
7	-2	0.0678015791
7	-1	0.1294079267
7	0	0.2241411039
7	1	0.356753034
7	2	0.5222329679
7	3	0.6908492797
7	4	0.7637626158
7	5	0.0
