#m_1	m_2	CGcoefficient
-2	-6	0.0
-2	-5	0.0
-2	-4	0.2390457219
-2	-3	0.377964473
-2	-2	0.4834937784
-2	-1	0.5582905262
-2	0	0.6030226892
-2	1	0.6179143807
-2	2	0.6030226892
-2	3	0.5582905262
-2	4	0.4834937784
-2	5	0.377964473
-2	6	0.2390457219
-1	-6	0.0
-1	-5	-0.5606119106
-1	-4	-0.6210590034
-1	-3	-0.5640760748
-1	-2	-0.4413674148
-1	-1	-0.2791452631
-1	0	-0.0953462589
-1	1	0.0953462589
-1	2	0.2791452631
-1	3	0.4413674148
-1	4	0.5640760748
-1	5	0.6210590034
-1	6	0.5606119106
0	-6	0.7928249672
0	-5	0.3964124836
0	-4	0.072074997
0	-3	-0.1801874925
0	-2	-0.3603749851
0	-1	-0.4684874806
0	0	-0.5045249791
0	1	-0.4684874806
0	2	-0.3603749851
0	3	-0.1801874925
0	4	0.072074997
0	5	0.3964124836
0	6	0.7928249672
1	-6	0.5606119106
1	-5	0.6210590034
1	-4	0.5640760748
1	-3	0.4413674148
1	-2	0.2791452631
1	-1	0.0953462589
1	0	-0.0953462589
1	1	-0.2791452631
1	2	-0.4413674148
1	3	-0.5640760748
1	4	-0.6210590034
1	5	-0.5606119106
1	6	0.0
2	-6	0.2390457219
2	-5	0.377964473
2	-4	0.4834937784
2	-3	0.5582905262
2	-2	0.6030226892
2	-1	0.6179143807
2	0	0.6030226892
2	1	0.5582905262
2	2	0.4834937784
2	3	0.377964473
2	4	0.2390457219
2	5	0.0
2	6	0.0
