#m_1	m_2	CGcoefficient
-8	-1	1.0
-8	0	0.3333333333
-8	1	0.0808452083
-7	-1	0.9428090416
-7	0	0.4573295604
-7	1	0.1400280084
-6	-1	0.8856148855
-6	0	0.5423261445
-6	1	0.1980295086
-5	-1	0.8284168696
-5	0	0.604990142
-5	1	0.2556549963
-4	-1	0.7712141349
-4	0	0.6517949074
-4	1	0.3131121455
-3	-1	0.7140055473
-3	0	0.6859943406
-3	1	0.3704792868
-2	-1	0.6567895774
-2	0	0.7094138241
-2	1	0.4277926319
-1	-1	0.5995641118
-1	0	0.7231015261
-1	1	0.4850712501
0	-1	0.5423261445
0	0	0.7276068751
0	1	0.5423261445
1	-1	0.4850712501
1	0	0.7231015261
1	1	0.5995641118
2	-1	0.4277926319
2	0	0.7094138241
2	1	0.6567895774
3	-1	0.3704792868
3	0	0.6859943406
3	1	0.7140055473
4	-1	0.3131121455
4	0	0.6517949074
4	1	0.7712141349
5	-1	0.2556549963
5	0	0.604990142
5	1	0.8284168696
6	-1	0.1980295086
6	0	0.5423261445
6	1	0.8856148855
7	-1	0.1400280084
7	0	0.4573295604
7	1	0.9428090416
8	-1	0.0808452083
8	0	0.3333333333
8	1	1.0
